"TekiyoKaishi_DT","TekiyoShuryo_DT","Del_FLG","Sakuseisha_ID","Sakusei_DT","Koshinsha_ID","Koshin_DT","KoshinProgram_ID","Layout_KBN","Record_ID","Shisetsu_CD","Shisetsu_CD_Yobi","Shusei_KBN","ShisetsuSetsubi_CD","AddDelete_KBN","Maintenance_DT","Tenso_DT","Byoshosu"
"02/18/2013 00:00:00","04/17/2016 00:00:00","False","Batch","02/16/2013 06:05:18","BATCH","04/18/2016 00:00:00","PVS_XP_2054","133","00","7300407","","A","008","2","20130215","20130218","0"
"02/18/2013 00:00:00","12/31/9999 00:00:00","False","Batch","02/16/2013 06:05:18","BATCH","02/18/2013 00:00:00","PVS_XP_2054","133","00","7300221","","A","010","2","20130215","20130218","0"
"02/18/2013 00:00:00","04/14/2016 00:00:00","False","Batch","02/16/2013 06:05:18","BATCH","04/15/2016 00:00:00","PVS_XP_2054","133","00","7300280","","A","009","2","20130215","20130218","0"
"02/18/2013 00:00:00","04/14/2016 00:00:00","False","Batch","02/16/2013 06:05:18","BATCH","04/15/2016 00:00:00","PVS_XP_2054","133","00","7300295","","A","008","2","20130215","20130218","0"
"02/18/2013 00:00:00","12/31/9999 00:00:00","False","Batch","02/16/2013 06:05:18","BATCH","02/18/2013 00:00:00","PVS_XP_2054","133","00","7300239","","A","010","2","20130215","20130218","0"
"02/18/2013 00:00:00","12/31/9999 00:00:00","False","Batch","02/16/2013 06:05:18","BATCH","02/18/2013 00:00:00","PVS_XP_2054","133","00","7300239","","A","012","2","20130215","20130218","0"
"02/18/2013 00:00:00","12/31/9999 00:00:00","False","Batch","02/16/2013 06:05:18","BATCH","02/18/2013 00:00:00","PVS_XP_2054","133","00","7300239","","A","013","2","20130215","20130218","0"
"02/18/2013 00:00:00","04/14/2016 00:00:00","False","Batch","02/16/2013 06:05:18","BATCH","04/15/2016 00:00:00","PVS_XP_2054","133","00","7300328","","A","011","2","20130215","20130218","0"
"02/18/2013 00:00:00","02/21/2021 00:00:00","False","Batch","02/16/2013 06:05:18","BATCH","02/22/2021 00:00:00","PVS_XP_2054","133","00","8300659","","A","008","2","20130215","20130218","0"
"02/18/2013 00:00:00","02/21/2021 00:00:00","False","Batch","02/16/2013 06:05:18","BATCH","02/22/2021 00:00:00","PVS_XP_2054","133","00","8300659","","A","010","2","20130215","20130218","0"
"02/18/2013 00:00:00","02/21/2021 00:00:00","False","Batch","02/16/2013 06:05:18","BATCH","02/22/2021 00:00:00","PVS_XP_2054","133","00","8300659","","A","014","2","20130215","20130218","0"
"02/18/2013 00:00:00","02/21/2021 00:00:00","False","Batch","02/16/2013 06:05:18","BATCH","02/22/2021 00:00:00","PVS_XP_2054","133","00","2600990","","A","002","2","20130215","20130218","0"
"02/18/2013 00:00:00","02/21/2021 00:00:00","False","Batch","02/16/2013 06:05:18","BATCH","02/22/2021 00:00:00","PVS_XP_2054","133","00","3101323","","A","008","2","20130215","20130218","0"
"02/18/2013 00:00:00","12/31/9999 00:00:00","False","Batch","02/16/2013 06:05:18","BATCH","02/18/2013 00:00:00","PVS_XP_2054","133","00","7300268","","A","010","2","20130215","20130218","0"
"02/18/2013 00:00:00","12/31/9999 00:00:00","False","Batch","02/16/2013 06:05:18","BATCH","02/18/2013 00:00:00","PVS_XP_2054","133","00","7300268","","A","012","2","20130215","20130218","0"
"02/18/2013 00:00:00","12/31/9999 00:00:00","False","Batch","02/16/2013 06:05:18","BATCH","02/18/2013 00:00:00","PVS_XP_2054","133","00","7300268","","A","014","2","20130215","20130218","0"
"02/18/2013 00:00:00","04/17/2016 00:00:00","False","Batch","02/16/2013 06:05:18","BATCH","04/18/2016 00:00:00","PVS_XP_2054","133","00","7300412","","A","008","2","20130215","20130218","0"
"02/18/2013 00:00:00","04/17/2016 00:00:00","False","Batch","02/16/2013 06:05:18","BATCH","04/18/2016 00:00:00","PVS_XP_2054","133","00","7300422","","A","008","2","20130215","20130218","0"
"02/18/2013 00:00:00","04/17/2016 00:00:00","False","Batch","02/16/2013 06:05:18","BATCH","04/18/2016 00:00:00","PVS_XP_2054","133","00","7300451","","A","008","2","20130215","20130218","0"
"02/18/2013 00:00:00","04/17/2016 00:00:00","False","Batch","02/16/2013 06:05:18","BATCH","04/18/2016 00:00:00","PVS_XP_2054","133","00","7300461","","A","010","2","20130215","20130218","0"
"02/18/2013 00:00:00","12/31/9999 00:00:00","False","Batch","02/16/2013 06:05:18","BATCH","02/18/2013 00:00:00","PVS_XP_2054","133","00","7300280","","A","012","2","20130215","20130218","0"
"02/18/2013 00:00:00","12/31/9999 00:00:00","False","Batch","02/16/2013 06:05:18","BATCH","02/18/2013 00:00:00","PVS_XP_2054","133","00","7300285","","A","008","2","20130215","20130218","0"
"02/18/2013 00:00:00","12/31/9999 00:00:00","False","Batch","02/16/2013 06:05:18","BATCH","02/18/2013 00:00:00","PVS_XP_2054","133","00","7300285","","A","010","2","20130215","20130218","0"
"02/18/2013 00:00:00","12/31/9999 00:00:00","False","Batch","02/16/2013 06:05:18","BATCH","02/18/2013 00:00:00","PVS_XP_2054","133","00","7300290","","A","010","2","20130215","20130218","0"
"02/18/2013 00:00:00","02/17/2019 00:00:00","False","Batch","02/16/2013 06:05:18","BATCH","02/18/2019 00:00:00","PVS_XP_2054","133","00","7301063","","A","009","2","20130215","20130218","0"
"02/18/2013 00:00:00","12/31/9999 00:00:00","False","Batch","02/16/2013 06:05:18","BATCH","02/18/2013 00:00:00","PVS_XP_2054","133","00","7300291","","A","010","2","20130215","20130218","0"
"02/18/2013 00:00:00","04/17/2016 00:00:00","False","Batch","02/16/2013 06:05:18","BATCH","04/18/2016 00:00:00","PVS_XP_2054","133","00","7300464","","A","008","2","20130215","20130218","0"
"02/18/2013 00:00:00","12/31/9999 00:00:00","False","Batch","02/16/2013 06:05:18","BATCH","02/18/2013 00:00:00","PVS_XP_2054","133","00","7300304","","A","008","2","20130215","20130218","0"
"02/18/2013 00:00:00","12/31/9999 00:00:00","False","Batch","02/16/2013 06:05:18","BATCH","02/18/2013 00:00:00","PVS_XP_2054","133","00","7300304","","A","010","2","20130215","20130218","0"
"02/18/2013 00:00:00","12/31/9999 00:00:00","False","Batch","02/16/2013 06:05:18","BATCH","02/18/2013 00:00:00","PVS_XP_2054","133","00","7300328","","A","010","2","20130215","20130218","0"
"02/18/2013 00:00:00","04/17/2016 00:00:00","False","Batch","02/16/2013 06:05:18","BATCH","04/18/2016 00:00:00","PVS_XP_2054","133","00","7300465","","A","001","2","20130215","20130218","0"
"02/18/2013 00:00:00","02/17/2019 00:00:00","False","Batch","02/16/2013 06:05:18","BATCH","02/18/2019 00:00:00","PVS_XP_2054","133","00","7301135","","A","008","2","20130215","20130218","0"
"02/18/2013 00:00:00","12/31/9999 00:00:00","False","Batch","02/16/2013 06:05:18","BATCH","02/18/2013 00:00:00","PVS_XP_2054","133","00","7300336","","A","010","2","20130215","20130218","0"
"02/18/2013 00:00:00","04/17/2016 00:00:00","False","Batch","02/16/2013 06:05:18","BATCH","04/18/2016 00:00:00","PVS_XP_2054","133","00","7300465","","A","008","2","20130215","20130218","0"
"02/18/2013 00:00:00","12/31/9999 00:00:00","False","Batch","02/16/2013 06:05:18","BATCH","02/18/2013 00:00:00","PVS_XP_2054","133","00","7300353","","A","010","2","20130215","20130218","0"
"02/18/2013 00:00:00","12/31/9999 00:00:00","False","Batch","02/16/2013 06:05:18","BATCH","02/18/2013 00:00:00","PVS_XP_2054","133","00","7300373","","A","010","2","20130215","20130218","0"
"02/18/2013 00:00:00","12/31/9999 00:00:00","False","Batch","02/16/2013 06:05:18","BATCH","02/18/2013 00:00:00","PVS_XP_2054","133","00","7300404","","A","010","2","20130215","20130218","0"
"02/18/2013 00:00:00","04/17/2016 00:00:00","False","Batch","02/16/2013 06:05:18","BATCH","04/18/2016 00:00:00","PVS_XP_2054","133","00","7300563","","A","011","2","20130215","20130218","0"
"02/18/2013 00:00:00","12/31/9999 00:00:00","False","Batch","02/16/2013 06:05:18","BATCH","02/18/2013 00:00:00","PVS_XP_2054","133","00","7300409","","A","010","2","20130215","20130218","0"
"02/18/2013 00:00:00","12/31/9999 00:00:00","False","Batch","02/16/2013 06:05:18","BATCH","02/18/2013 00:00:00","PVS_XP_2054","133","00","7300409","","A","014","2","20130215","20130218","0"
"02/18/2013 00:00:00","04/17/2016 00:00:00","False","Batch","02/16/2013 06:05:18","BATCH","04/18/2016 00:00:00","PVS_XP_2054","133","00","7300568","","A","001","2","20130215","20130218","0"
"02/18/2013 00:00:00","12/31/9999 00:00:00","False","Batch","02/16/2013 06:05:18","BATCH","02/18/2013 00:00:00","PVS_XP_2054","133","00","7300412","","A","010","2","20130215","20130218","0"
"02/18/2013 00:00:00","12/31/9999 00:00:00","False","Batch","02/16/2013 06:05:18","BATCH","02/18/2013 00:00:00","PVS_XP_2054","133","00","7300414","","A","008","2","20130215","20130218","0"
"02/18/2013 00:00:00","12/31/9999 00:00:00","False","Batch","02/16/2013 06:05:18","BATCH","02/18/2013 00:00:00","PVS_XP_2054","133","00","7300414","","A","010","2","20130215","20130218","0"
"02/18/2013 00:00:00","04/17/2016 00:00:00","False","Batch","02/16/2013 06:05:18","BATCH","04/18/2016 00:00:00","PVS_XP_2054","133","00","7300568","","A","002","2","20130215","20130218","0"
"02/18/2013 00:00:00","12/31/9999 00:00:00","False","Batch","02/16/2013 06:05:18","BATCH","02/18/2013 00:00:00","PVS_XP_2054","133","00","7300422","","A","010","2","20130215","20130218","0"
"02/18/2013 00:00:00","12/31/9999 00:00:00","False","Batch","02/16/2013 06:05:18","BATCH","02/18/2013 00:00:00","PVS_XP_2054","133","00","7300426","","A","010","2","20130215","20130218","0"
"02/18/2013 00:00:00","12/31/9999 00:00:00","False","Batch","02/16/2013 06:05:18","BATCH","02/18/2013 00:00:00","PVS_XP_2054","133","00","7300436","","A","010","2","20130215","20130218","0"
"02/18/2013 00:00:00","12/31/9999 00:00:00","False","Batch","02/16/2013 06:05:18","BATCH","02/18/2013 00:00:00","PVS_XP_2054","133","00","7300439","","A","010","2","20130215","20130218","0"
"02/18/2013 00:00:00","12/31/9999 00:00:00","False","Batch","02/16/2013 06:05:18","BATCH","02/18/2013 00:00:00","PVS_XP_2054","133","00","7300441","","A","010","2","20130215","20130218","0"
"02/18/2013 00:00:00","02/17/2019 00:00:00","False","Batch","02/16/2013 06:05:18","BATCH","02/18/2019 00:00:00","PVS_XP_2054","133","00","7302851","","A","001","2","20130215","20130218","0"
"02/18/2013 00:00:00","12/31/9999 00:00:00","False","Batch","02/16/2013 06:05:18","BATCH","02/18/2013 00:00:00","PVS_XP_2054","133","00","7300444","","A","010","2","20130215","20130218","0"
"02/18/2013 00:00:00","12/31/9999 00:00:00","False","Batch","02/16/2013 06:05:18","BATCH","02/18/2013 00:00:00","PVS_XP_2054","133","00","7300446","","A","010","2","20130215","20130218","0"
"02/18/2013 00:00:00","04/17/2016 00:00:00","False","Batch","02/16/2013 06:05:18","BATCH","04/18/2016 00:00:00","PVS_XP_2054","133","00","7300568","","A","005","2","20130215","20130218","0"
"02/18/2013 00:00:00","12/31/9999 00:00:00","False","Batch","02/16/2013 06:05:18","BATCH","02/18/2013 00:00:00","PVS_XP_2054","133","00","7300447","","A","008","2","20130215","20130218","0"
"02/18/2013 00:00:00","12/31/9999 00:00:00","False","Batch","02/16/2013 06:05:18","BATCH","02/18/2013 00:00:00","PVS_XP_2054","133","00","7300447","","A","010","2","20130215","20130218","0"
"02/18/2013 00:00:00","04/17/2016 00:00:00","False","Batch","02/16/2013 06:05:18","BATCH","04/18/2016 00:00:00","PVS_XP_2054","133","00","7300568","","A","008","2","20130215","20130218","0"
"02/18/2013 00:00:00","12/31/9999 00:00:00","False","Batch","02/16/2013 06:05:18","BATCH","02/18/2013 00:00:00","PVS_XP_2054","133","00","7300447","","A","012","2","20130215","20130218","0"
"02/18/2013 00:00:00","04/17/2016 00:00:00","False","Batch","02/16/2013 06:05:18","BATCH","04/18/2016 00:00:00","PVS_XP_2054","133","00","7300568","","A","009","2","20130215","20130218","0"
"02/18/2013 00:00:00","12/31/9999 00:00:00","False","Batch","02/16/2013 06:05:18","BATCH","02/18/2013 00:00:00","PVS_XP_2054","133","00","7300451","","A","010","2","20130215","20130218","0"
"02/18/2013 00:00:00","12/31/9999 00:00:00","False","Batch","02/16/2013 06:05:18","BATCH","02/18/2013 00:00:00","PVS_XP_2054","133","00","7300454","","A","010","2","20130215","20130218","0"
"02/18/2013 00:00:00","02/21/2021 00:00:00","False","Batch","02/16/2013 06:05:18","BATCH","02/22/2021 00:00:00","PVS_XP_2054","133","00","3102469","","A","001","2","20130215","20130218","0"
"02/18/2013 00:00:00","04/17/2016 00:00:00","False","Batch","02/16/2013 06:05:18","BATCH","04/18/2016 00:00:00","PVS_XP_2054","133","00","7300680","","A","011","2","20130215","20130218","0"
"02/18/2013 00:00:00","12/31/9999 00:00:00","False","Batch","02/16/2013 06:05:18","BATCH","02/18/2013 00:00:00","PVS_XP_2054","133","00","7300461","","A","014","2","20130215","20130218","0"
"01/27/2014 00:00:00","02/21/2021 00:00:00","False","Batch","01/24/2014 18:18:48","BATCH","02/22/2021 00:00:00","PVS_XP_2054","133","00","3100264","","B","001","2","20140123","20140124","0"
"01/30/2014 00:00:00","02/21/2021 00:00:00","False","Batch","01/29/2014 18:35:30","BATCH","02/22/2021 00:00:00","PVS_XP_2054","133","00","8300184","","B","011","2","20140128","20140129","0"
"02/18/2013 00:00:00","12/31/9999 00:00:00","False","Batch","02/16/2013 06:05:18","BATCH","02/18/2013 00:00:00","PVS_XP_2054","133","00","7300463","","A","008","2","20130215","20130218","0"
"02/18/2013 00:00:00","12/31/9999 00:00:00","False","Batch","02/16/2013 06:05:18","BATCH","02/18/2013 00:00:00","PVS_XP_2054","133","00","7300463","","A","010","2","20130215","20130218","0"
"02/18/2013 00:00:00","12/31/9999 00:00:00","False","Batch","02/16/2013 06:05:18","BATCH","02/18/2013 00:00:00","PVS_XP_2054","133","00","7300463","","A","012","2","20130215","20130218","0"
"02/18/2013 00:00:00","04/17/2016 00:00:00","False","Batch","02/16/2013 06:05:18","BATCH","04/18/2016 00:00:00","PVS_XP_2054","133","00","7300690","","A","008","2","20130215","20130218","0"
"02/18/2013 00:00:00","04/17/2016 00:00:00","False","Batch","02/16/2013 06:05:18","BATCH","04/18/2016 00:00:00","PVS_XP_2054","133","00","7300717","","A","008","2","20130215","20130218","0"
"02/18/2013 00:00:00","04/17/2016 00:00:00","False","Batch","02/16/2013 06:05:18","BATCH","04/18/2016 00:00:00","PVS_XP_2054","133","00","7300743","","A","008","2","20130215","20130218","0"
"02/18/2013 00:00:00","12/31/9999 00:00:00","False","Batch","02/16/2013 06:05:18","BATCH","02/18/2013 00:00:00","PVS_XP_2054","133","00","7300465","","A","010","2","20130215","20130218","0"
"02/18/2013 00:00:00","12/31/9999 00:00:00","False","Batch","02/16/2013 06:05:18","BATCH","02/18/2013 00:00:00","PVS_XP_2054","133","00","7300473","","A","008","2","20130215","20130218","0"
"02/18/2013 00:00:00","12/31/9999 00:00:00","False","Batch","02/16/2013 06:05:18","BATCH","02/18/2013 00:00:00","PVS_XP_2054","133","00","7300473","","A","010","2","20130215","20130218","0"
"02/18/2013 00:00:00","02/21/2021 00:00:00","False","Batch","02/16/2013 06:05:18","BATCH","02/22/2021 00:00:00","PVS_XP_2054","133","00","8300564","","A","014","2","20130215","20130218","0"
"02/18/2013 00:00:00","12/31/9999 00:00:00","False","Batch","02/16/2013 06:05:18","BATCH","02/18/2013 00:00:00","PVS_XP_2054","133","00","7300475","","A","010","2","20130215","20130218","0"
"02/18/2013 00:00:00","12/31/9999 00:00:00","False","Batch","02/16/2013 06:05:18","BATCH","02/18/2013 00:00:00","PVS_XP_2054","133","00","7300483","","A","010","2","20130215","20130218","0"
"02/18/2013 00:00:00","02/17/2019 00:00:00","False","Batch","02/16/2013 06:05:18","BATCH","02/18/2019 00:00:00","PVS_XP_2054","133","00","8301020","","A","010","2","20130215","20130218","0"
"02/18/2013 00:00:00","12/31/9999 00:00:00","False","Batch","02/16/2013 06:05:18","BATCH","02/18/2013 00:00:00","PVS_XP_2054","133","00","7300502","","A","010","2","20130215","20130218","0"
"02/18/2013 00:00:00","12/31/9999 00:00:00","False","Batch","02/16/2013 06:05:18","BATCH","02/18/2013 00:00:00","PVS_XP_2054","133","00","7300512","","A","010","2","20130215","20130218","0"
"02/18/2013 00:00:00","12/31/9999 00:00:00","False","Batch","02/16/2013 06:05:18","BATCH","02/18/2013 00:00:00","PVS_XP_2054","133","00","7300512","","A","014","2","20130215","20130218","0"
"02/18/2013 00:00:00","12/31/9999 00:00:00","False","Batch","02/16/2013 06:05:18","BATCH","02/18/2013 00:00:00","PVS_XP_2054","133","00","7300525","","A","008","2","20130215","20130218","0"
"02/18/2013 00:00:00","12/31/9999 00:00:00","False","Batch","02/16/2013 06:05:18","BATCH","02/18/2013 00:00:00","PVS_XP_2054","133","00","7300525","","A","010","2","20130215","20130218","0"
"02/18/2013 00:00:00","04/17/2016 00:00:00","False","Batch","02/16/2013 06:05:18","BATCH","04/18/2016 00:00:00","PVS_XP_2054","133","00","7300831","","A","008","2","20130215","20130218","0"
"02/18/2013 00:00:00","12/31/9999 00:00:00","False","Batch","02/16/2013 06:05:18","BATCH","02/18/2013 00:00:00","PVS_XP_2054","133","00","7300528","","A","010","2","20130215","20130218","0"
"02/18/2013 00:00:00","02/21/2021 00:00:00","False","Batch","02/16/2013 06:05:18","BATCH","02/22/2021 00:00:00","PVS_XP_2054","133","00","8300574","","A","010","2","20130215","20130218","0"
"02/18/2013 00:00:00","12/31/9999 00:00:00","False","Batch","02/16/2013 06:05:18","BATCH","02/18/2013 00:00:00","PVS_XP_2054","133","00","7300531","","A","010","2","20130215","20130218","0"
"02/18/2013 00:00:00","12/31/9999 00:00:00","False","Batch","02/16/2013 06:05:18","BATCH","02/18/2013 00:00:00","PVS_XP_2054","133","00","7300532","","A","010","2","20130215","20130218","0"
"02/18/2013 00:00:00","02/25/2018 00:00:00","False","Batch","02/16/2013 06:05:18","BATCH","02/26/2018 00:00:00","PVS_XP_2054","133","00","2200813","","A","012","2","20130215","20130218","0"
"02/18/2013 00:00:00","12/31/9999 00:00:00","False","Batch","02/16/2013 06:05:18","BATCH","02/18/2013 00:00:00","PVS_XP_2054","133","00","7300535","","A","010","2","20130215","20130218","0"
"02/18/2013 00:00:00","02/25/2018 00:00:00","False","Batch","02/16/2013 06:05:18","BATCH","02/26/2018 00:00:00","PVS_XP_2054","133","00","2200648","","A","014","2","20130215","20130218","2"
"02/18/2013 00:00:00","12/31/9999 00:00:00","False","Batch","02/16/2013 06:05:18","BATCH","02/18/2013 00:00:00","PVS_XP_2054","133","00","7300563","","A","010","2","20130215","20130218","0"
"02/18/2013 00:00:00","04/17/2016 00:00:00","False","Batch","02/16/2013 06:05:18","BATCH","04/18/2016 00:00:00","PVS_XP_2054","133","00","7300854","","A","011","2","20130215","20130218","0"
"02/18/2013 00:00:00","02/21/2021 00:00:00","False","Batch","02/16/2013 06:05:18","BATCH","02/22/2021 00:00:00","PVS_XP_2054","133","00","8300574","","A","011","2","20130215","20130218","0"
"02/18/2013 00:00:00","12/31/9999 00:00:00","False","Batch","02/16/2013 06:05:18","BATCH","02/18/2013 00:00:00","PVS_XP_2054","133","00","7300564","","A","008","2","20130215","20130218","0"
"02/18/2013 00:00:00","12/31/9999 00:00:00","False","Batch","02/16/2013 06:05:18","BATCH","02/18/2013 00:00:00","PVS_XP_2054","133","00","7300564","","A","010","2","20130215","20130218","0"
"02/18/2013 00:00:00","12/31/9999 00:00:00","False","Batch","02/16/2013 06:05:18","BATCH","02/18/2013 00:00:00","PVS_XP_2054","133","00","7300564","","A","012","2","20130215","20130218","0"
"02/18/2013 00:00:00","04/17/2016 00:00:00","False","Batch","02/16/2013 06:05:18","BATCH","04/18/2016 00:00:00","PVS_XP_2054","133","00","7300864","","A","001","2","20130215","20130218","0"
"02/18/2013 00:00:00","04/17/2016 00:00:00","False","Batch","02/16/2013 06:05:18","BATCH","04/18/2016 00:00:00","PVS_XP_2054","133","00","7300864","","A","005","2","20130215","20130218","0"
"02/18/2013 00:00:00","04/17/2016 00:00:00","False","Batch","02/16/2013 06:05:18","BATCH","04/18/2016 00:00:00","PVS_XP_2054","133","00","7300864","","A","013","2","20130215","20130218","0"
"02/18/2013 00:00:00","04/17/2016 00:00:00","False","Batch","02/16/2013 06:05:18","BATCH","04/18/2016 00:00:00","PVS_XP_2054","133","00","7300885","","A","008","2","20130215","20130218","0"
"02/18/2013 00:00:00","04/17/2016 00:00:00","False","Batch","02/16/2013 06:05:18","BATCH","04/18/2016 00:00:00","PVS_XP_2054","133","00","7300890","","A","011","2","20130215","20130218","0"
"02/18/2013 00:00:00","12/31/9999 00:00:00","False","Batch","02/16/2013 06:05:18","BATCH","02/18/2013 00:00:00","PVS_XP_2054","133","00","7300568","","A","010","2","20130215","20130218","0"
"02/18/2013 00:00:00","12/31/9999 00:00:00","False","Batch","02/16/2013 06:05:18","BATCH","02/18/2013 00:00:00","PVS_XP_2054","133","00","7300568","","A","012","2","20130215","20130218","0"
"02/18/2013 00:00:00","12/31/9999 00:00:00","False","Batch","02/16/2013 06:05:18","BATCH","02/18/2013 00:00:00","PVS_XP_2054","133","00","7300568","","A","014","2","20130215","20130218","0"
"02/18/2013 00:00:00","12/31/9999 00:00:00","False","Batch","02/16/2013 06:05:18","BATCH","02/18/2013 00:00:00","PVS_XP_2054","133","00","7300596","","A","008","2","20130215","20130218","0"
"02/18/2013 00:00:00","12/31/9999 00:00:00","False","Batch","02/16/2013 06:05:18","BATCH","02/18/2013 00:00:00","PVS_XP_2054","133","00","7300596","","A","010","2","20130215","20130218","0"
"02/18/2013 00:00:00","02/17/2019 00:00:00","False","Batch","02/16/2013 06:05:18","BATCH","02/18/2019 00:00:00","PVS_XP_2054","133","00","8301020","","A","014","2","20130215","20130218","0"
"02/18/2013 00:00:00","02/17/2019 00:00:00","False","Batch","02/16/2013 06:05:18","BATCH","02/18/2019 00:00:00","PVS_XP_2054","133","00","8301071","","A","008","2","20130215","20130218","0"
"02/18/2013 00:00:00","02/17/2019 00:00:00","False","Batch","02/16/2013 06:05:18","BATCH","02/18/2019 00:00:00","PVS_XP_2054","133","00","8301071","","A","010","2","20130215","20130218","0"
"02/18/2013 00:00:00","12/31/9999 00:00:00","False","Batch","02/16/2013 06:05:18","BATCH","02/18/2013 00:00:00","PVS_XP_2054","133","00","7300646","","A","012","2","20130215","20130218","0"
"02/18/2013 00:00:00","04/17/2016 00:00:00","False","Batch","02/16/2013 06:05:18","BATCH","04/18/2016 00:00:00","PVS_XP_2054","133","00","7300902","","A","011","2","20130215","20130218","0"
"02/18/2013 00:00:00","02/25/2018 00:00:00","False","Batch","02/16/2013 06:05:18","BATCH","02/26/2018 00:00:00","PVS_XP_2054","133","00","6400899","","A","001","2","20130215","20130218","0"
"02/18/2013 00:00:00","12/31/9999 00:00:00","False","Batch","02/16/2013 06:05:18","BATCH","02/18/2013 00:00:00","PVS_XP_2054","133","00","7300666","","A","010","2","20130215","20130218","0"
"02/18/2013 00:00:00","12/31/9999 00:00:00","False","Batch","02/16/2013 06:05:18","BATCH","02/18/2013 00:00:00","PVS_XP_2054","133","00","7300680","","A","010","2","20130215","20130218","0"
"02/18/2013 00:00:00","04/17/2016 00:00:00","False","Batch","02/16/2013 06:05:18","BATCH","04/18/2016 00:00:00","PVS_XP_2054","133","00","7300954","","A","008","2","20130215","20130218","0"
"02/18/2013 00:00:00","12/31/9999 00:00:00","False","Batch","02/16/2013 06:05:18","BATCH","02/18/2013 00:00:00","PVS_XP_2054","133","00","7300681","","A","008","2","20130215","20130218","0"
"02/18/2013 00:00:00","12/31/9999 00:00:00","False","Batch","02/16/2013 06:05:18","BATCH","02/18/2013 00:00:00","PVS_XP_2054","133","00","7300681","","A","010","2","20130215","20130218","0"
"02/18/2013 00:00:00","02/25/2018 00:00:00","False","Batch","02/16/2013 06:05:18","BATCH","02/26/2018 00:00:00","PVS_XP_2054","133","00","6400899","","A","002","2","20130215","20130218","0"
"02/18/2013 00:00:00","12/31/9999 00:00:00","False","Batch","02/16/2013 06:05:18","BATCH","02/18/2013 00:00:00","PVS_XP_2054","133","00","7300683","","A","010","2","20130215","20130218","0"
"02/18/2013 00:00:00","04/17/2016 00:00:00","False","Batch","02/16/2013 06:05:18","BATCH","04/18/2016 00:00:00","PVS_XP_2054","133","00","7300981","","A","011","2","20130215","20130218","0"
"02/18/2013 00:00:00","12/31/9999 00:00:00","False","Batch","02/16/2013 06:05:18","BATCH","02/18/2013 00:00:00","PVS_XP_2054","133","00","7300690","","A","010","2","20130215","20130218","0"
"04/22/2013 00:00:00","02/25/2018 00:00:00","False","Batch","04/19/2013 18:31:31","BATCH","02/26/2018 00:00:00","PVS_XP_2054","133","00","8800637","","B","014","2","20130418","20130419","0"
"02/18/2013 00:00:00","12/31/9999 00:00:00","False","Batch","02/16/2013 06:05:18","BATCH","02/18/2013 00:00:00","PVS_XP_2054","133","00","7300694","","A","010","2","20130215","20130218","0"
"02/18/2013 00:00:00","02/25/2018 00:00:00","False","Batch","02/16/2013 06:05:18","BATCH","02/26/2018 00:00:00","PVS_XP_2054","133","00","3100870","","A","002","2","20130215","20130218","0"
"02/18/2013 00:00:00","12/31/9999 00:00:00","False","Batch","02/16/2013 06:05:18","BATCH","02/18/2013 00:00:00","PVS_XP_2054","133","00","7300694","","A","012","2","20130215","20130218","0"
"02/18/2013 00:00:00","02/21/2021 00:00:00","False","Batch","02/16/2013 06:05:18","BATCH","02/22/2021 00:00:00","PVS_XP_2054","133","00","8300586","","A","010","2","20130215","20130218","0"
"02/18/2013 00:00:00","12/31/9999 00:00:00","False","Batch","02/16/2013 06:05:18","BATCH","02/18/2013 00:00:00","PVS_XP_2054","133","00","7300703","","A","010","2","20130215","20130218","0"
"02/18/2013 00:00:00","02/25/2018 00:00:00","False","Batch","02/16/2013 06:05:18","BATCH","02/26/2018 00:00:00","PVS_XP_2054","133","00","3100870","","A","013","2","20130215","20130218","0"
"02/18/2013 00:00:00","02/25/2018 00:00:00","False","Batch","02/16/2013 06:05:18","BATCH","02/26/2018 00:00:00","PVS_XP_2054","133","00","3100956","","A","014","2","20130215","20130218","0"
"02/18/2013 00:00:00","12/31/9999 00:00:00","False","Batch","02/16/2013 06:05:18","BATCH","02/18/2013 00:00:00","PVS_XP_2054","133","00","7300712","","A","010","2","20130215","20130218","0"
"02/18/2013 00:00:00","12/31/9999 00:00:00","False","Batch","02/16/2013 06:05:18","BATCH","02/18/2013 00:00:00","PVS_XP_2054","133","00","7300712","","A","012","2","20130215","20130218","0"
"02/18/2013 00:00:00","04/17/2016 00:00:00","False","Batch","02/16/2013 06:05:18","BATCH","04/18/2016 00:00:00","PVS_XP_2054","133","00","7300999","","A","011","2","20130215","20130218","0"
"02/18/2013 00:00:00","12/31/9999 00:00:00","False","Batch","02/16/2013 06:05:18","BATCH","02/18/2013 00:00:00","PVS_XP_2054","133","00","7300717","","A","010","2","20130215","20130218","0"
"02/18/2013 00:00:00","02/25/2018 00:00:00","False","Batch","02/16/2013 06:05:18","BATCH","02/26/2018 00:00:00","PVS_XP_2054","133","00","3101109","","A","014","2","20130215","20130218","0"
"02/18/2013 00:00:00","12/31/9999 00:00:00","False","Batch","02/16/2013 06:05:18","BATCH","02/18/2013 00:00:00","PVS_XP_2054","133","00","7300738","","A","010","2","20130215","20130218","0"
"02/18/2013 00:00:00","12/31/9999 00:00:00","False","Batch","02/16/2013 06:05:18","BATCH","02/18/2013 00:00:00","PVS_XP_2054","133","00","7300738","","A","012","2","20130215","20130218","0"
