"corporation_cd","region_cd","start_date","end_date","locale_id","region_cd_name","remark","delete_flag","create_user_cd","create_date","record_user_cd","record_date"
"1000","0180","04/01/2018 00:00:00","12/31/2999 00:00:00","ja","薬粧品８０","","0","ecl07857","12/01/2017 00:00:00","ecl07857","12/01/2017 00:00:00"
"1000","0181","01/01/1970 00:00:00","03/31/2018 00:00:00","ja","薬粧品８１","","0","eisai_init","11/06/2017 00:00:00","ecl07857","12/01/2017 00:00:00"
"1000","0181","04/01/2018 00:00:00","12/31/2999 00:00:00","ja","薬粧品８１","","0","ecl07857","12/01/2017 00:00:00","ecl07857","12/01/2017 00:00:00"
"1000","0182","01/01/1970 00:00:00","03/31/2018 00:00:00","ja","薬粧品８２","","0","eisai_init","11/06/2017 00:00:00","ecl07857","12/01/2017 00:00:00"
"1000","0182","04/01/2018 00:00:00","12/31/2999 00:00:00","ja","薬粧品８２","","0","ecl07857","12/01/2017 00:00:00","ecl07857","12/01/2017 00:00:00"
"1000","0183","01/01/1970 00:00:00","03/31/2018 00:00:00","ja","薬粧品８３","","0","eisai_init","11/06/2017 00:00:00","ecl07857","12/01/2017 00:00:00"
"1000","0183","04/01/2018 00:00:00","12/31/2999 00:00:00","ja","薬粧品８３","","0","ecl07857","12/01/2017 00:00:00","ecl07857","12/01/2017 00:00:00"
"1000","0184","01/01/1970 00:00:00","03/31/2018 00:00:00","ja","薬粧品８４","","0","eisai_init","11/06/2017 00:00:00","ecl07857","12/01/2017 00:00:00"
"1000","0184","04/01/2018 00:00:00","12/31/2999 00:00:00","ja","薬粧品８４","","0","ecl07857","12/01/2017 00:00:00","ecl07857","12/01/2017 00:00:00"
"1000","0185","01/01/1970 00:00:00","03/31/2018 00:00:00","ja","薬粧品８５","","0","eisai_init","11/06/2017 00:00:00","ecl07857","12/01/2017 00:00:00"
"1000","0185","04/01/2018 00:00:00","12/31/2999 00:00:00","ja","薬粧品８５","","0","ecl07857","12/01/2017 00:00:00","ecl07857","12/01/2017 00:00:00"
"1000","0186","01/01/1970 00:00:00","03/31/2018 00:00:00","ja","薬粧品８６","","0","eisai_init","11/06/2017 00:00:00","ecl07857","12/01/2017 00:00:00"
"1000","0186","04/01/2018 00:00:00","12/31/2999 00:00:00","ja","薬粧品８６","","0","ecl07857","12/01/2017 00:00:00","ecl07857","12/01/2017 00:00:00"
"1000","0187","01/01/1970 00:00:00","03/31/2018 00:00:00","ja","薬粧品８７","","0","eisai_init","11/06/2017 00:00:00","ecl07857","12/01/2017 00:00:00"
"1000","0187","04/01/2018 00:00:00","12/31/2999 00:00:00","ja","薬粧品８７","","0","ecl07857","12/01/2017 00:00:00","ecl07857","12/01/2017 00:00:00"
"1000","0188","01/01/1970 00:00:00","03/31/2018 00:00:00","ja","薬粧品８８","","0","eisai_init","11/06/2017 00:00:00","ecl07857","12/01/2017 00:00:00"
"1000","0188","04/01/2018 00:00:00","12/31/2999 00:00:00","ja","薬粧品８８","","0","ecl07857","12/01/2017 00:00:00","ecl07857","12/01/2017 00:00:00"
"1000","0189","01/01/1970 00:00:00","03/31/2018 00:00:00","ja","薬粧品８９","","0","eisai_init","11/06/2017 00:00:00","ecl07857","12/01/2017 00:00:00"
"1000","0189","04/01/2018 00:00:00","12/31/2999 00:00:00","ja","薬粧品８９","","0","ecl07857","12/01/2017 00:00:00","ecl07857","12/01/2017 00:00:00"
"1000","0190","01/01/1970 00:00:00","03/31/2018 00:00:00","ja","薬粧品９０","","0","eisai_init","11/06/2017 00:00:00","ecl07857","12/01/2017 00:00:00"
"1000","0190","04/01/2018 00:00:00","12/31/2999 00:00:00","ja","薬粧品９０","","0","ecl07857","12/01/2017 00:00:00","ecl07857","12/01/2017 00:00:00"
"1000","0191","01/01/1970 00:00:00","03/31/2018 00:00:00","ja","薬粧品９１","","0","eisai_init","11/06/2017 00:00:00","ecl07857","12/01/2017 00:00:00"
"1000","0191","04/01/2018 00:00:00","12/31/2999 00:00:00","ja","薬粧品９１","","0","ecl07857","12/01/2017 00:00:00","ecl07857","12/01/2017 00:00:00"
"1000","0192","01/01/1970 00:00:00","03/31/2018 00:00:00","ja","薬粧品９２","","0","eisai_init","11/06/2017 00:00:00","ecl07857","12/01/2017 00:00:00"
"1000","0192","04/01/2018 00:00:00","12/31/2999 00:00:00","ja","薬粧品９２","","0","ecl07857","12/01/2017 00:00:00","ecl07857","12/01/2017 00:00:00"
"1000","0193","01/01/1970 00:00:00","03/31/2018 00:00:00","ja","薬粧品９３","","0","eisai_init","11/06/2017 00:00:00","ecl07857","12/01/2017 00:00:00"
"1000","0193","04/01/2018 00:00:00","12/31/2999 00:00:00","ja","薬粧品９３","","0","ecl07857","12/01/2017 00:00:00","ecl07857","12/01/2017 00:00:00"
"1000","0194","01/01/1970 00:00:00","03/31/2018 00:00:00","ja","薬粧品９４","","0","eisai_init","11/06/2017 00:00:00","ecl07857","12/01/2017 00:00:00"
"1000","0194","04/01/2018 00:00:00","12/31/2999 00:00:00","ja","薬粧品９４","","0","ecl07857","12/01/2017 00:00:00","ecl07857","12/01/2017 00:00:00"
"1000","0195","01/01/1970 00:00:00","03/31/2018 00:00:00","ja","その他","","0","eisai_init","11/06/2017 00:00:00","ecl07857","12/01/2017 00:00:00"
"1000","0195","04/01/2018 00:00:00","12/31/2999 00:00:00","ja","その他","","0","ecl07857","12/01/2017 00:00:00","ecl07857","12/01/2017 00:00:00"
"1000","0196","01/01/1970 00:00:00","03/31/2018 00:00:00","ja","薬粧品９６","","0","eisai_init","11/06/2017 00:00:00","ecl07857","12/01/2017 00:00:00"
"1000","0196","04/01/2018 00:00:00","12/31/2999 00:00:00","ja","薬粧品９６","","0","ecl07857","12/01/2017 00:00:00","ecl07857","12/01/2017 00:00:00"
"1000","0197","01/01/1970 00:00:00","03/31/2018 00:00:00","ja","薬値引","","0","eisai_init","11/06/2017 00:00:00","ecl07857","12/01/2017 00:00:00"
"1000","0197","04/01/2018 00:00:00","12/31/2999 00:00:00","ja","薬値引","","0","ecl07857","12/01/2017 00:00:00","ecl07857","12/01/2017 00:00:00"
"1000","0198","01/01/1970 00:00:00","03/31/2018 00:00:00","ja","粧値引","","0","eisai_init","11/06/2017 00:00:00","ecl07857","12/01/2017 00:00:00"
"1000","0198","04/01/2018 00:00:00","12/31/2999 00:00:00","ja","粧値引","","0","ecl07857","12/01/2017 00:00:00","ecl07857","12/01/2017 00:00:00"
"1000","0199","01/01/1970 00:00:00","03/31/2018 00:00:00","ja","薬粧品９９","","0","eisai_init","11/06/2017 00:00:00","ecl07857","12/01/2017 00:00:00"
"1000","0199","04/01/2018 00:00:00","12/31/2999 00:00:00","ja","薬粧品９９","","0","ecl07857","12/01/2017 00:00:00","ecl07857","12/01/2017 00:00:00"
"1000","0200","01/01/1970 00:00:00","03/31/2018 00:00:00","ja","医家品","","0","eisai_init","11/06/2017 00:00:00","ecl07857","12/01/2017 00:00:00"
"1000","0200","04/01/2018 00:00:00","12/31/2999 00:00:00","ja","医家品","","0","ecl07857","12/01/2017 00:00:00","ecl07857","12/01/2017 00:00:00"
"1000","0201","01/01/1970 00:00:00","03/31/2018 00:00:00","ja","医家品　空き","","0","eisai_init","11/06/2017 00:00:00","ecl07857","12/01/2017 00:00:00"
"1000","0201","04/01/2018 00:00:00","03/31/2021 00:00:00","ja","医家品　ＦＹＣ","","0","ecl07857","12/01/2017 00:00:00","ecl91526","12/02/2020 00:00:00"
"1000","0201","04/01/2021 00:00:00","03/31/2022 00:00:00","ja","医家品　ＤＶＧ","","0","ecl91526","12/02/2020 00:00:00","ecl97916","11/30/2021 00:00:00"
"1000","0201","04/01/2022 00:00:00","03/31/2023 00:00:00","ja","医家品　ＡＤＵ","","0","ecl97916","11/30/2021 00:00:00","ecl97916","12/01/2022 00:00:00"
"1000","0201","04/01/2023 00:00:00","12/31/2999 00:00:00","ja","医家品　ＬＥＱ","","0","ecl97916","12/01/2022 00:00:00","ecl97916","12/01/2022 00:00:00"
"1000","0202","08/01/2022 00:00:00","03/31/2023 00:00:00","ja","医家品　ＬＥＱ","","0","ecl97916","08/25/2022 00:00:00","ecl97916","12/01/2022 00:00:00"
"1000","0202","04/01/2023 00:00:00","12/31/2999 00:00:00","ja","医家品　空き","","0","ecl97916","12/01/2022 00:00:00","ecl97490","09/20/2023 00:00:00"
"1000","0203","01/01/1970 00:00:00","03/31/2018 00:00:00","ja","医家品　ＦＹＣ","","0","eisai_init","11/06/2017 00:00:00","ecl07857","12/01/2017 00:00:00"
"1000","0203","04/01/2018 00:00:00","03/31/2020 00:00:00","ja","医家品　ＬＹＲ","","0","ecl07857","12/01/2017 00:00:00","ecl05958","12/03/2019 00:00:00"
"1000","0203","04/01/2020 00:00:00","03/31/2021 00:00:00","ja","医家品　ＤＶＧ","","0","ecl05958","12/03/2019 00:00:00","ecl91526","12/02/2020 00:00:00"
"1000","0203","04/01/2021 00:00:00","03/31/2022 00:00:00","ja","医家品　ＦＹＣ","","0","ecl91526","12/02/2020 00:00:00","ecl97916","11/30/2021 00:00:00"
"1000","0203","04/01/2022 00:00:00","12/31/2999 00:00:00","ja","医家品　ＤＶＧ","","0","ecl97916","11/30/2021 00:00:00","ecl97916","11/30/2021 00:00:00"
"1000","0205","01/01/1970 00:00:00","03/31/2018 00:00:00","ja","医家品　ＬＵＮ","","0","eisai_init","11/06/2017 00:00:00","ecl07857","12/01/2017 00:00:00"
"1000","0205","04/01/2018 00:00:00","03/31/2020 00:00:00","ja","医家品　ＨＵＲ","","0","ecl07857","12/01/2017 00:00:00","ecl05958","12/03/2019 00:00:00"
"1000","0205","04/01/2020 00:00:00","03/31/2022 00:00:00","ja","医家品　ＥＱＦ","","0","ecl05958","12/03/2019 00:00:00","ecl97916","11/30/2021 00:00:00"
"1000","0205","04/01/2022 00:00:00","03/31/2026 00:00:00","ja","医家品　ＦＹＣ","","0","ecl97916","11/30/2021 00:00:00","ecl11619","10/14/2025 00:00:00"
"1000","0205","04/01/2026 00:00:00","12/31/2999 00:00:00","ja","医家品　ＥＱＦ","","0","ecl11619","10/14/2025 00:00:00","ecl11619","10/14/2025 00:00:00"
"1000","0207","01/01/1970 00:00:00","03/31/2018 00:00:00","ja","医家品　ＬＹＲ","","0","eisai_init","11/06/2017 00:00:00","ecl07857","12/01/2017 00:00:00"
"1000","0207","04/01/2018 00:00:00","03/31/2019 00:00:00","ja","医家品　ＣＲＭ－Ｇ","","0","ecl07857","12/03/2018 00:00:00","ips00017","12/01/2017 00:00:00"
"1000","0207","04/01/2019 00:00:00","03/31/2020 00:00:00","ja","医家品　ＬＵＮ","","0","ips00017","12/03/2018 00:00:00","ecl05958","12/03/2019 00:00:00"
"1000","0207","04/01/2020 00:00:00","03/31/2021 00:00:00","ja","医家品　ＣＲＭ","","0","ecl05958","12/03/2019 00:00:00","ecl91526","12/02/2020 00:00:00"
"1000","0207","04/01/2021 00:00:00","03/31/2022 00:00:00","ja","医家品　ＪＹＳ","","0","ecl91526","12/02/2020 00:00:00","ecl97916","11/30/2021 00:00:00"
"1000","0207","04/01/2022 00:00:00","03/31/2024 00:00:00","ja","医家品　ＥＱＦ","","0","ecl97916","11/30/2021 00:00:00","ecl97490","09/15/2023 00:00:00"
"1000","0207","04/01/2024 00:00:00","03/31/2026 00:00:00","ja","医家品　ＥＱＦ","","0","ecl97916","02/05/2024 00:00:00","ecl11619","10/14/2025 00:00:00"
"1000","0207","04/01/2026 00:00:00","12/31/2999 00:00:00","ja","医家品　ＦＹＣ","","0","ecl11619","10/14/2025 00:00:00","ecl11619","10/14/2025 00:00:00"
"1000","0209","01/01/1970 00:00:00","03/31/2018 00:00:00","ja","医家品　ＨＵＲ","","0","eisai_init","11/06/2017 00:00:00","ecl07857","12/01/2017 00:00:00"
"1000","0209","04/01/2018 00:00:00","03/31/2019 00:00:00","ja","医家品　ＦＯＳ","","0","ecl07857","12/03/2018 00:00:00","ips00017","12/01/2017 00:00:00"
"1000","0209","04/01/2019 00:00:00","03/31/2020 00:00:00","ja","医家品　ＣＲＭ－Ｇ","","0","ips00017","12/03/2018 00:00:00","ecl05958","12/03/2019 00:00:00"
"1000","0209","04/01/2020 00:00:00","03/31/2021 00:00:00","ja","医家品　ＬＵＮ","","0","ecl05958","12/03/2019 00:00:00","ecl91526","12/02/2020 00:00:00"
"1000","0209","04/01/2021 00:00:00","03/31/2022 00:00:00","ja","医家品　ＡＤＵ","","0","ecl91526","12/02/2020 00:00:00","ecl97916","11/30/2021 00:00:00"
"1000","0209","04/01/2022 00:00:00","12/31/2999 00:00:00","ja","医家品　空き","","0","ecl97916","11/30/2021 00:00:00","ecl97490","09/20/2023 00:00:00"
"1000","0210","01/01/1970 00:00:00","03/31/2018 00:00:00","ja","医家品　空き","","0","eisai_init","11/06/2017 00:00:00","ecl07857","12/01/2017 00:00:00"
"1000","0211","01/01/1970 00:00:00","03/31/2018 00:00:00","ja","医家品　ＣＲＭ","","0","eisai_init","11/06/2017 00:00:00","ecl07857","12/01/2017 00:00:00"
"1000","0211","04/01/2018 00:00:00","03/31/2019 00:00:00","ja","医家品　ＩＮＯ","","0","ecl07857","12/03/2018 00:00:00","ips00017","12/01/2017 00:00:00"
"1000","0211","04/01/2019 00:00:00","03/31/2020 00:00:00","ja","医家品　ＮＬＩ","","0","ips00017","12/03/2018 00:00:00","ecl05958","12/03/2019 00:00:00"
"1000","0211","04/01/2020 00:00:00","03/31/2021 00:00:00","ja","医家品　ＬＹＲ","","0","ecl05958","12/03/2019 00:00:00","ecl91526","12/02/2020 00:00:00"
"1000","0211","04/01/2021 00:00:00","03/31/2022 00:00:00","ja","医家品　ＨＵＲ","","0","ecl91526","12/02/2020 00:00:00","ecl97916","11/30/2021 00:00:00"
"1000","0211","04/01/2022 00:00:00","03/31/2026 00:00:00","ja","医家品　ＮＬＩ","","0","ecl97916","11/30/2021 00:00:00","ecl11619","10/14/2025 00:00:00"
"1000","0211","04/01/2026 00:00:00","12/31/2999 00:00:00","ja","医家品　空き","","0","ecl11619","10/15/2025 00:00:00","ecl11619","10/15/2025 00:00:00"
"1000","0213","01/01/1970 00:00:00","03/31/2018 00:00:00","ja","医家品　ＦＯＳ","","0","eisai_init","11/06/2017 00:00:00","ecl07857","12/01/2017 00:00:00"
"1000","0213","04/01/2018 00:00:00","03/31/2019 00:00:00","ja","医家品　ＮＢ","","0","ecl07857","12/03/2018 00:00:00","ips00017","12/01/2017 00:00:00"
"1000","0213","04/01/2019 00:00:00","03/31/2020 00:00:00","ja","医家品　ＦＯＳ","","0","ips00017","12/03/2018 00:00:00","ecl05958","12/03/2019 00:00:00"
"1000","0213","04/01/2020 00:00:00","03/31/2021 00:00:00","ja","医家品　ＨＵＲ","","0","ecl05958","12/03/2019 00:00:00","ecl91526","12/02/2020 00:00:00"
"1000","0213","04/01/2021 00:00:00","03/31/2022 00:00:00","ja","医家品　ＬＹＲ","","0","ecl91526","12/02/2020 00:00:00","ecl97916","11/30/2021 00:00:00"
"1000","0213","04/01/2022 00:00:00","03/31/2024 00:00:00","ja","医家品　ＴＥＣ","","0","ecl97916","11/30/2021 00:00:00","ecl97490","09/15/2023 00:00:00"
"1000","0213","04/01/2024 00:00:00","12/31/2999 00:00:00","ja","医家品　提携品他","","0","ecl97916","11/30/2021 00:00:00","ecl98821","03/08/2024 00:00:00"
"1000","0215","01/01/1970 00:00:00","03/31/2018 00:00:00","ja","医家品　ＩＮＯ","","0","eisai_init","11/06/2017 00:00:00","ecl07857","12/01/2017 00:00:00"
"1000","0215","04/01/2018 00:00:00","03/31/2019 00:00:00","ja","医家品　ＧＬＩ","","0","ecl07857","12/03/2018 00:00:00","ips00017","12/01/2017 00:00:00"
"1000","0215","04/01/2019 00:00:00","03/31/2020 00:00:00","ja","医家品　ＩＮＯ","","0","ips00017","12/03/2018 00:00:00","ecl05958","12/03/2019 00:00:00"
"1000","0215","04/01/2020 00:00:00","03/31/2022 00:00:00","ja","医家品　ＮＬＩ","","0","ecl05958","12/03/2019 00:00:00","ecl97916","11/30/2021 00:00:00"
"1000","0215","04/01/2022 00:00:00","03/31/2024 00:00:00","ja","医家品　ＡＶＸ","","0","ecl97916","11/30/2021 00:00:00","ecl97490","09/15/2023 00:00:00"
"1000","0215","04/01/2024 00:00:00","12/31/2999 00:00:00","ja","医家品　空き","","0","ecl97916","11/30/2021 00:00:00","ecl97490","09/20/2023 00:00:00"
"1000","0217","01/01/1970 00:00:00","03/31/2018 00:00:00","ja","医家品　ＭＡＸ","","0","eisai_init","11/06/2017 00:00:00","ecl07857","12/01/2017 00:00:00"
"1000","0217","04/01/2018 00:00:00","03/31/2019 00:00:00","ja","医家品　ＴＥＣ","","0","ecl07857","12/03/2018 00:00:00","ips00017","12/01/2017 00:00:00"
"1000","0217","04/01/2019 00:00:00","03/31/2020 00:00:00","ja","医家品　ＧＬＩ","","0","ips00017","12/03/2018 00:00:00","ecl05958","12/03/2019 00:00:00"
"1000","0217","04/01/2020 00:00:00","03/31/2022 00:00:00","ja","医家品　ＴＥＣ","","0","ecl05958","12/03/2019 00:00:00","ecl97916","11/30/2021 00:00:00"
"1000","0217","04/01/2022 00:00:00","03/31/2024 00:00:00","ja","医家品　ＴＹＳ","","0","ecl97916","11/30/2021 00:00:00","ecl97490","09/15/2023 00:00:00"
"1000","0217","04/01/2024 00:00:00","12/31/2999 00:00:00","ja","医家品　空き","","0","ecl97916","11/30/2021 00:00:00","ecl97490","09/20/2023 00:00:00"
"1000","0219","01/01/1970 00:00:00","03/31/2018 00:00:00","ja","医家品　ＮＢ","","0","eisai_init","11/06/2017 00:00:00","ecl07857","12/01/2017 00:00:00"
"1000","0219","04/01/2018 00:00:00","03/31/2019 00:00:00","ja","医家品　ＡＶＸ","","0","ecl07857","12/03/2018 00:00:00","ips00017","12/01/2017 00:00:00"
"1000","0219","04/01/2019 00:00:00","03/31/2020 00:00:00","ja","医家品　ＴＥＣ","","0","ips00017","12/03/2018 00:00:00","ecl05958","12/03/2019 00:00:00"
"1000","0219","04/01/2020 00:00:00","03/31/2022 00:00:00","ja","医家品　ＡＶＸ","","0","ecl05958","12/03/2019 00:00:00","ecl97916","11/30/2021 00:00:00"
"1000","0219","04/01/2022 00:00:00","12/31/2999 00:00:00","ja","医家品　空き","","0","ecl97916","11/30/2021 00:00:00","ecl97490","09/20/2023 00:00:00"
"1000","0221","01/01/1970 00:00:00","03/31/2018 00:00:00","ja","医家品　ＧＬＩ","","0","eisai_init","11/06/2017 00:00:00","ecl07857","12/01/2017 00:00:00"
"1000","0221","04/01/2018 00:00:00","03/31/2019 00:00:00","ja","医家品　ＴＹＳ","","0","ecl07857","12/03/2018 00:00:00","ips00017","12/01/2017 00:00:00"
"1000","0221","04/01/2019 00:00:00","03/31/2020 00:00:00","ja","医家品　ＡＶＸ","","0","ips00017","12/03/2018 00:00:00","ecl05958","12/03/2019 00:00:00"
"1000","0221","04/01/2020 00:00:00","03/31/2022 00:00:00","ja","医家品　ＴＹＳ","","0","ecl05958","12/03/2019 00:00:00","ecl97916","11/30/2021 00:00:00"
"1000","0221","04/01/2022 00:00:00","03/31/2023 00:00:00","ja","医家品　ＬＹＲ","","0","ecl97916","11/30/2021 00:00:00","ecl97916","12/01/2022 00:00:00"
"1000","0221","04/01/2023 00:00:00","03/31/2024 00:00:00","ja","医家品　空き","","0","ecl97916","12/01/2022 00:00:00","ecl97490","09/15/2023 00:00:00"
"1000","0221","04/01/2024 00:00:00","12/31/2999 00:00:00","ja","医家品　ＥＱＦ","","0","ecl97916","12/01/2022 00:00:00","ecl97490","09/15/2023 00:00:00"
"1000","0222","01/01/1970 00:00:00","03/31/2018 00:00:00","ja","医家品　ＣｏＰｒｏ","","0","eisai_init","11/06/2017 00:00:00","ecl07857","12/01/2017 00:00:00"
"1000","0222","04/01/2026 00:00:00","12/31/2999 00:00:00","ja","医家品　ＦＹＣ","","0","ecl11370","01/27/2026 00:00:00","ecl11370","01/27/2026 00:00:00"
"1000","0223","01/01/1970 00:00:00","03/31/2018 00:00:00","ja","医家品　ＡＲＴ","","0","eisai_init","11/06/2017 00:00:00","ecl07857","12/01/2017 00:00:00"
"1000","0223","04/01/2018 00:00:00","03/31/2019 00:00:00","ja","医家品　ＮＬＩ","","0","ecl07857","12/03/2018 00:00:00","ips00017","12/01/2017 00:00:00"
"1000","0223","04/01/2019 00:00:00","03/31/2020 00:00:00","ja","医家品　ＴＹＳ","","0","ips00017","12/03/2018 00:00:00","ecl05958","12/03/2019 00:00:00"
"1000","0223","04/01/2020 00:00:00","03/31/2021 00:00:00","ja","医家品　ＪＹＳ","","0","ecl05958","12/03/2019 00:00:00","ecl91526","12/02/2020 00:00:00"
"1000","0223","04/01/2021 00:00:00","03/31/2022 00:00:00","ja","医家品　空き","","0","ecl91526","12/02/2020 00:00:00","ecl97916","11/30/2021 00:00:00"
"1000","0223","04/01/2022 00:00:00","12/31/2999 00:00:00","ja","医家品　ＬＵＮ","","0","ecl97916","11/30/2021 00:00:00","ecl97916","11/30/2021 00:00:00"
"1000","0225","01/01/1970 00:00:00","03/31/2018 00:00:00","ja","医家品　ＩＯＭ","","0","eisai_init","11/06/2017 00:00:00","ecl07857","12/01/2017 00:00:00"
"1000","0225","10/01/2018 00:00:00","03/31/2020 00:00:00","ja","医家品　ＥＱＦ","","0","ecl05958","10/05/2018 00:00:00","ecl05958","12/03/2019 00:00:00"
"1000","0225","04/01/2020 00:00:00","03/31/2022 00:00:00","ja","医家品　空き","","0","ecl05958","12/03/2019 00:00:00","ecl97916","11/30/2021 00:00:00"
"1000","0225","04/01/2022 00:00:00","12/31/2999 00:00:00","ja","医家品　ＡＲＴ","","0","ecl97916","11/30/2021 00:00:00","ecl97916","11/30/2021 00:00:00"
"1000","0227","01/01/1970 00:00:00","03/31/2018 00:00:00","ja","医家品　ＰＲＯ","","0","eisai_init","11/06/2017 00:00:00","ecl07857","12/01/2017 00:00:00"
"1000","0227","03/01/2019 00:00:00","03/31/2020 00:00:00","ja","医家品　ＤＶＧ","","0","ecl05958","03/05/2019 00:00:00","ecl05958","12/03/2019 00:00:00"
"1000","0227","04/01/2020 00:00:00","03/31/2022 00:00:00","ja","医家品　空き","","0","ecl05958","12/03/2019 00:00:00","ecl97916","11/30/2021 00:00:00"
"1000","0227","04/01/2022 00:00:00","12/31/2999 00:00:00","ja","医家品　ＭＢＬ","","0","ecl97916","11/30/2021 00:00:00","ecl97916","11/30/2021 00:00:00"
"1000","0229","01/01/1970 00:00:00","03/31/2018 00:00:00","ja","医家品　ＳＩＬ－Ｇ","","0","eisai_init","11/06/2017 00:00:00","ecl07857","12/01/2017 00:00:00"
"1000","0229","04/01/2018 00:00:00","03/31/2022 00:00:00","ja","医家品　空き","","0","ecl97916","11/30/2021 00:00:00","ecl97916","11/30/2021 00:00:00"
"1000","0229","04/01/2022 00:00:00","03/31/2024 00:00:00","ja","医家品　ＩＯＭ","","0","ecl97916","11/30/2021 00:00:00","ecl97490","09/15/2023 00:00:00"
"1000","0229","04/01/2024 00:00:00","12/31/2999 00:00:00","ja","医家品　ＲＢＭ","","0","ecl97916","02/05/2024 00:00:00","ecl97490","02/05/2024 00:00:00"
"1000","0231","01/01/1970 00:00:00","03/31/2018 00:00:00","ja","医家品　ＡＣＬ","","0","eisai_init","11/06/2017 00:00:00","ecl07857","12/01/2017 00:00:00"
"1000","0231","04/01/2018 00:00:00","03/31/2019 00:00:00","ja","医家品　ＬＵＮ","","0","ecl07857","12/03/2018 00:00:00","ips00017","12/01/2017 00:00:00"
"1000","0231","04/01/2019 00:00:00","03/31/2020 00:00:00","ja","医家品　空き","","0","ips00017","12/03/2018 00:00:00","ecl05958","12/03/2019 00:00:00"
"1000","0231","04/01/2020 00:00:00","03/31/2021 00:00:00","ja","医家品　ＦＯＳ","","0","ecl05958","12/03/2019 00:00:00","ecl91526","12/02/2020 00:00:00"
"1000","0231","04/01/2021 00:00:00","03/31/2022 00:00:00","ja","医家品　ＣＲＭ","","0","ecl91526","12/02/2020 00:00:00","ecl97916","11/30/2021 00:00:00"
"1000","0231","04/01/2022 00:00:00","03/31/2024 00:00:00","ja","医家品　ＰＲＯ","","0","ecl97916","11/30/2021 00:00:00","ecl97490","09/15/2023 00:00:00"
"1000","0231","04/01/2024 00:00:00","12/31/2999 00:00:00","ja","医家品　値引他","","0","ecl97916","11/30/2021 00:00:00","ecl98821","03/08/2024 00:00:00"
"1000","0233","01/01/1970 00:00:00","03/31/2018 00:00:00","ja","医家品　ＤＣＢ","","0","eisai_init","11/06/2017 00:00:00","ecl07857","12/01/2017 00:00:00"
"1000","0233","04/01/2018 00:00:00","03/31/2020 00:00:00","ja","医家品　ＡＲＴ","","0","ecl07857","12/01/2017 00:00:00","ecl05958","12/03/2019 00:00:00"
"1000","0233","04/01/2020 00:00:00","03/31/2021 00:00:00","ja","医家品　ＩＮＯ","","0","ecl05958","12/03/2019 00:00:00","ecl91526","12/02/2020 00:00:00"
"1000","0233","04/01/2021 00:00:00","03/31/2022 00:00:00","ja","医家品　ＬＵＮ","","0","ecl91526","12/02/2020 00:00:00","ecl97916","11/30/2021 00:00:00"
"1000","0233","04/01/2022 00:00:00","03/31/2024 00:00:00","ja","医家品　ＡＣＬ","","0","ecl97916","11/30/2021 00:00:00","ecl97490","09/15/2023 00:00:00"
"1000","0233","04/01/2024 00:00:00","12/31/2999 00:00:00","ja","医家品　ＡＣＬ","","0","ecl97916","02/05/2024 00:00:00","ecl97490","02/05/2024 00:00:00"
"1000","0235","01/01/1970 00:00:00","03/31/2018 00:00:00","ja","医家品　空き","","0","eisai_init","11/06/2017 00:00:00","ecl07857","12/01/2017 00:00:00"
"1000","0235","04/01/2018 00:00:00","03/31/2020 00:00:00","ja","医家品　ＩＯＭ","","0","ecl07857","12/01/2017 00:00:00","ecl05958","12/03/2019 00:00:00"
"1000","0235","04/01/2020 00:00:00","03/31/2021 00:00:00","ja","医家品　ＧＬＩ","","0","ecl05958","12/03/2019 00:00:00","ecl91526","12/02/2020 00:00:00"
"1000","0235","04/01/2021 00:00:00","03/31/2022 00:00:00","ja","医家品　ＡＲＴ","","0","ecl91526","12/02/2020 00:00:00","ecl97916","11/30/2021 00:00:00"
"1000","0235","04/01/2022 00:00:00","03/31/2026 00:00:00","ja","医家品　ＷＦ","","0","ecl97916","11/30/2021 00:00:00","ecl11619","10/14/2025 00:00:00"
"1000","0235","04/01/2026 00:00:00","12/31/2999 00:00:00","ja","医家品　空き","","0","ecl11619","10/15/2025 00:00:00","ecl11619","10/15/2025 00:00:00"
"1000","0237","01/01/1970 00:00:00","03/31/2018 00:00:00","ja","医家品　ＭＢＬ","","0","eisai_init","11/06/2017 00:00:00","ecl07857","12/01/2017 00:00:00"
"1000","0237","04/01/2018 00:00:00","03/31/2020 00:00:00","ja","医家品　ＰＲＯ","","0","ecl07857","12/01/2017 00:00:00","ecl05958","12/03/2019 00:00:00"
"1000","0237","04/01/2020 00:00:00","03/31/2021 00:00:00","ja","医家品　ＡＲＴ","","0","ecl05958","12/03/2019 00:00:00","ecl91526","12/02/2020 00:00:00"
"1000","0237","04/01/2021 00:00:00","03/31/2022 00:00:00","ja","医家品　ＭＢＬ","","0","ecl91526","12/02/2020 00:00:00","ecl97916","11/30/2021 00:00:00"
"1000","0237","04/01/2022 00:00:00","12/31/2999 00:00:00","ja","医家品　ＩＮＯ","","0","ecl97916","11/30/2021 00:00:00","ecl97916","12/01/2021 00:00:00"
"1000","0239","01/01/1970 00:00:00","03/31/2018 00:00:00","ja","医家品　ＭＹＯ","","0","eisai_init","11/06/2017 00:00:00","ecl07857","12/01/2017 00:00:00"
