"EisaiOroshiSoshiki_CD","TekiyoKaishi_DT","TekiyoShuryo_DT","KeishoMotoRecord_KEY","KeishoSakiRecord_KEY","Del_FLG","Sakuseisha_ID","Sakusei_DT","SakuseiProgram_ID","Koshinsha_ID","Koshin_DT","KoshinProgram_ID","OroshiSoshikiCode_ECONV","EisaiShishoka_ID","Data_Status"
"134","01/01/2000 00:00:00","12/31/9999 00:00:00","0","0","0","PVUDC","01/12/2013 23:43:41","CTOOL","PVUDC","01/12/2013 23:43:41","CTOOL","080","508","9"
"135","01/01/2000 00:00:00","12/31/9999 00:00:00","0","0","0","PVUDC","01/12/2013 23:43:41","CTOOL","PVUDC","01/12/2013 23:43:41","CTOOL","090","505","9"
"136","01/18/2018 00:00:00","12/31/9999 00:00:00","0","0","0","itg36979","12/19/2017 16:07:55","PVU-1030","itg36979","12/19/2017 16:07:55","PVU-1030","100","504","9"
"137","01/18/2018 00:00:00","12/31/9999 00:00:00","0","0","0","itg36979","12/19/2017 16:07:55","PVU-1030","itg36979","12/19/2017 16:07:55","PVU-1030","110","506","9"
"138","01/18/2018 00:00:00","12/31/9999 00:00:00","0","0","0","itg36979","12/19/2017 16:07:55","PVU-1030","itg36979","12/19/2017 16:07:55","PVU-1030","120","506","9"
"139","01/18/2018 00:00:00","12/31/9999 00:00:00","0","0","0","itg36979","12/19/2017 16:07:55","PVU-1030","itg36979","12/19/2017 16:07:55","PVU-1030","130","505","9"
"140","01/18/2018 00:00:00","12/31/9999 00:00:00","0","0","0","itg36979","12/19/2017 16:07:55","PVU-1030","itg36979","12/19/2017 16:07:55","PVU-1030","140","507","9"
"141","01/18/2018 00:00:00","12/31/9999 00:00:00","0","0","0","itg36979","12/19/2017 16:07:55","PVU-1030","itg36979","12/19/2017 16:07:55","PVU-1030","150","504","9"
"142","01/01/2000 00:00:00","12/31/9999 00:00:00","0","0","0","PVUDC","01/12/2013 23:43:41","CTOOL","PVUDC","01/12/2013 23:43:41","CTOOL","160","502","9"
"143","01/18/2018 00:00:00","12/31/9999 00:00:00","0","0","0","itg36979","12/19/2017 16:07:55","PVU-1030","itg36979","12/19/2017 16:07:55","PVU-1030","169","506","9"
"144","01/18/2018 00:00:00","12/31/9999 00:00:00","0","0","0","itg36979","12/19/2017 16:07:55","PVU-1030","itg36979","12/19/2017 16:07:55","PVU-1030","170","501","9"
"145","01/18/2018 00:00:00","12/31/9999 00:00:00","0","0","0","itg36979","12/19/2017 16:07:55","PVU-1030","itg36979","12/19/2017 16:07:55","PVU-1030","180","506","9"
"146","01/18/2018 00:00:00","12/31/9999 00:00:00","0","0","0","itg36979","12/19/2017 16:07:55","PVU-1030","itg36979","12/19/2017 16:07:55","PVU-1030","26Z","503","9"
"147","01/18/2018 00:00:00","12/31/9999 00:00:00","0","0","0","itg36979","12/19/2017 16:07:55","PVU-1030","itg36979","12/19/2017 16:07:55","PVU-1030","31Z","504","9"
"148","01/18/2018 00:00:00","12/31/9999 00:00:00","0","0","0","itg36979","12/19/2017 16:07:55","PVU-1030","itg36979","12/19/2017 16:07:55","PVU-1030","41Z","505","9"
"149","01/18/2018 00:00:00","12/31/9999 00:00:00","0","0","0","itg36979","12/19/2017 16:07:55","PVU-1030","itg36979","12/19/2017 16:07:55","PVU-1030","46Z","506","9"
"150","01/18/2018 00:00:00","12/31/9999 00:00:00","0","0","0","itg36979","12/19/2017 16:07:55","PVU-1030","itg36979","12/19/2017 16:07:55","PVU-1030","51Z","507","9"
"151","01/18/2018 00:00:00","12/31/9999 00:00:00","0","0","0","itg36979","12/19/2017 16:07:55","PVU-1030","itg36979","12/19/2017 16:07:55","PVU-1030","56Z","508","9"
"153","01/25/2019 00:00:00","12/31/9999 00:00:00","0","0","0","itg37109","07/03/2015 13:42:24","PVU-1010","itg40435","01/25/2019 09:49:49","H181223","120","0","2"
"154","07/03/2015 00:00:00","12/31/9999 00:00:00","0","0","0","itg37109","07/03/2015 13:42:24","PVU-1010","itg45886","03/26/2026 16:24:38","PVU_XP_1302","12001","874","0"
"155","07/03/2015 00:00:00","12/31/9999 00:00:00","0","0","0","itg37109","07/03/2015 13:42:24","PVU-1010","itg45886","03/26/2026 16:24:38","PVU_XP_1302","12002","875","0"
"156","07/03/2015 00:00:00","12/31/9999 00:00:00","0","0","0","itg37109","07/03/2015 13:42:24","PVU-1010","itg45886","03/26/2026 16:24:38","PVU_XP_1302","12003","843","0"
"157","07/03/2015 00:00:00","12/31/9999 00:00:00","0","0","0","itg37109","07/03/2015 13:42:24","PVU-1010","itg45886","03/26/2026 16:24:38","PVU_XP_1302","12004","844","0"
"158","07/03/2015 00:00:00","12/31/9999 00:00:00","0","0","0","itg37109","07/03/2015 13:42:24","PVU-1010","itg45886","03/26/2026 16:24:38","PVU_XP_1302","12008","845","0"
"159","07/03/2015 00:00:00","12/31/9999 00:00:00","0","0","0","itg37109","07/03/2015 13:42:24","PVU-1010","itg45886","03/26/2026 16:24:38","PVU_XP_1302","12009","846","0"
"160","02/27/2014 00:00:00","12/31/9999 00:00:00","0","0","0","itg34676","02/27/2014 10:57:57","PVU-1010","itg34676","02/27/2014 10:57:57","PVU-1010","130","0","0"
"162","01/01/2000 00:00:00","12/31/9999 00:00:00","0","0","0","PVUDC","01/12/2013 23:43:41","CTOOL","PVUDC","01/12/2013 23:43:41","CTOOL","140","0","9"
"163","07/24/2015 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","07/24/2015 11:21:29","PVU-1010","itg45886","03/26/2026 16:24:38","PVU_XP_1302","14001","868","0"
"164","07/24/2015 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","07/24/2015 11:21:29","PVU-1010","itg45886","03/26/2026 16:24:38","PVU_XP_1302","14002","869","0"
"165","07/06/2022 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","07/24/2015 11:21:29","PVU-1010","itg45886","03/26/2026 16:24:38","PVU_XP_1302","14003","3003678","0"
"166","07/03/2015 00:00:00","12/31/9999 00:00:00","0","0","0","itg37109","07/03/2015 13:23:24","PVU-1010","itg45886","03/26/2026 16:24:38","PVU_XP_1302","14008","852","0"
"167","07/08/2015 00:00:00","12/31/9999 00:00:00","0","0","0","itg34676","02/27/2014 10:57:57","PVU-1010","itg45886","03/26/2026 16:24:38","PVU_XP_1302","1400#","852","0"
"168","07/01/2019 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","07/24/2015 11:17:26","PVU-1010","itg46273","03/24/2026 13:24:14","PVU_XP_1102","","0","0"
"169","07/24/2015 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","07/24/2015 11:21:29","PVU-1010","itg45886","03/26/2026 16:24:38","PVU_XP_1302","15001","1176","0"
"170","07/24/2015 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","07/24/2015 11:21:29","PVU-1010","itg45886","03/26/2026 16:24:38","PVU_XP_1302","15002","1177","0"
"171","07/24/2015 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","07/24/2015 11:21:29","PVU-1010","itg45886","03/26/2026 16:24:38","PVU_XP_1302","15003","1175","0"
"172","07/03/2015 00:00:00","12/31/9999 00:00:00","0","0","0","itg37109","07/03/2015 13:23:24","PVU-1010","itg45886","03/26/2026 16:24:38","PVU_XP_1302","15008","1178","0"
"173","07/03/2015 00:00:00","12/31/9999 00:00:00","0","0","0","itg37109","07/03/2015 13:23:24","PVU-1010","itg45886","03/26/2026 16:24:38","PVU_XP_1302","15009","1150","0"
"174","07/01/2019 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","07/24/2015 11:17:26","PVU-1010","itg46273","03/24/2026 13:24:14","PVU_XP_1102","","0","0"
"175","07/24/2015 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","07/24/2015 11:21:29","PVU-1010","itg45886","03/26/2026 16:24:38","PVU_XP_1302","16001","1208","0"
"176","07/24/2015 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","07/24/2015 11:21:29","PVU-1010","itg45886","03/26/2026 16:24:38","PVU_XP_1302","16002","1209","0"
"177","07/24/2015 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","07/24/2015 11:21:29","PVU-1010","itg45886","03/26/2026 16:24:38","PVU_XP_1302","16003","1210","0"
"178","07/24/2015 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","07/24/2015 11:21:29","PVU-1010","itg45886","03/26/2026 16:24:38","PVU_XP_1302","16004","1207","0"
"179","07/03/2015 00:00:00","12/31/9999 00:00:00","0","0","0","itg37109","07/03/2015 13:23:24","PVU-1010","itg45886","03/26/2026 16:24:38","PVU_XP_1302","16008","1211","0"
"180","07/03/2015 00:00:00","12/31/9999 00:00:00","0","0","0","itg37109","07/03/2015 13:23:24","PVU-1010","itg45886","03/26/2026 16:24:38","PVU_XP_1302","16009","1212","0"
"181","07/01/2019 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","07/24/2015 11:17:26","PVU-1010","itg46273","03/24/2026 13:24:14","PVU_XP_1102","","0","0"
"182","07/24/2015 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","07/24/2015 11:21:29","PVU-1010","itg45886","03/26/2026 16:24:38","PVU_XP_1302","17001","1234","0"
"183","07/24/2015 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","07/24/2015 11:21:29","PVU-1010","itg45886","03/26/2026 16:24:38","PVU_XP_1302","17002","1235","0"
"184","07/24/2015 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","07/24/2015 11:21:29","PVU-1010","itg45886","03/26/2026 16:24:38","PVU_XP_1302","17003","1233","0"
"185","07/03/2015 00:00:00","12/31/9999 00:00:00","0","0","0","itg37109","07/03/2015 13:23:24","PVU-1010","itg45886","03/26/2026 16:24:38","PVU_XP_1302","17008","1236","0"
"186","07/01/2019 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","07/24/2015 11:17:26","PVU-1010","itg46273","03/24/2026 13:24:14","PVU_XP_1102","","0","0"
"187","07/24/2015 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","07/24/2015 11:21:29","PVU-1010","itg45886","03/26/2026 16:24:38","PVU_XP_1302","18001","1161","0"
"188","07/24/2015 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","07/24/2015 11:21:29","PVU-1010","itg45886","03/26/2026 16:24:38","PVU_XP_1302","18002","1162","0"
"189","07/24/2015 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","07/24/2015 11:21:29","PVU-1010","itg45886","03/26/2026 16:24:38","PVU_XP_1302","18003","1160","0"
"190","07/03/2015 00:00:00","12/31/9999 00:00:00","0","0","0","itg37109","07/03/2015 13:23:24","PVU-1010","itg45886","03/26/2026 16:24:38","PVU_XP_1302","18008","1163","0"
"191","07/03/2015 00:00:00","12/31/9999 00:00:00","0","0","0","itg37109","07/03/2015 13:23:24","PVU-1010","itg45886","03/26/2026 16:24:38","PVU_XP_1302","18009","1164","0"
"192","07/01/2019 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","07/24/2015 11:17:26","PVU-1010","itg46273","03/24/2026 13:24:14","PVU_XP_1102","","0","0"
"193","07/24/2015 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","07/24/2015 11:21:29","PVU-1010","itg45886","03/26/2026 16:24:38","PVU_XP_1302","19001","3000906","0"
"194","07/24/2015 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","07/24/2015 11:21:29","PVU-1010","itg45886","03/26/2026 16:24:38","PVU_XP_1302","19002","3000907","0"
"195","07/24/2015 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","07/24/2015 11:21:29","PVU-1010","itg45886","03/26/2026 16:24:38","PVU_XP_1302","19003","3000908","0"
"196","07/24/2015 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","07/24/2015 11:21:29","PVU-1010","itg45886","03/26/2026 16:24:38","PVU_XP_1302","19004","3000909","0"
"197","07/02/2021 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","07/24/2015 11:21:29","PVU-1010","itg45886","03/26/2026 16:24:38","PVU_XP_1302","19005","3000909","0"
"198","07/02/2021 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","07/24/2015 11:21:29","PVU-1010","itg45886","03/26/2026 16:24:38","PVU_XP_1302","19006","3000909","0"
"199","07/01/2019 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","07/24/2015 11:17:26","PVU-1010","itg46273","03/24/2026 13:24:14","PVU_XP_1102","","0","0"
"200","07/24/2015 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","07/24/2015 11:21:29","PVU-1010","itg45886","03/26/2026 16:24:38","PVU_XP_1302","20001","911","0"
"201","07/24/2015 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","07/24/2015 11:21:29","PVU-1010","itg45886","03/26/2026 16:24:38","PVU_XP_1302","20002","912","0"
"202","07/24/2015 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","07/24/2015 11:21:29","PVU-1010","itg45886","03/26/2026 16:24:38","PVU_XP_1302","20003","913","0"
"203","07/24/2015 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","07/24/2015 11:21:29","PVU-1010","itg45886","03/26/2026 16:24:38","PVU_XP_1302","20004","914","0"
"204","07/03/2015 00:00:00","12/31/9999 00:00:00","0","0","0","itg37109","07/03/2015 13:23:24","PVU-1010","itg45886","03/26/2026 16:24:38","PVU_XP_1302","20008","915","0"
"205","07/03/2015 00:00:00","12/31/9999 00:00:00","0","0","0","itg37109","07/03/2015 13:23:24","PVU-1010","itg45886","03/26/2026 16:24:38","PVU_XP_1302","20009","916","0"
"206","07/01/2019 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","07/24/2015 11:17:26","PVU-1010","itg46273","03/24/2026 13:24:14","PVU_XP_1102","","0","0"
"207","07/24/2015 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","07/24/2015 11:21:29","PVU-1010","itg45886","03/26/2026 16:24:38","PVU_XP_1302","21001","974","0"
"208","07/24/2015 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","07/24/2015 11:21:29","PVU-1010","itg45886","03/26/2026 16:24:38","PVU_XP_1302","21002","975","0"
"209","07/24/2015 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","07/24/2015 11:21:29","PVU-1010","itg45886","03/26/2026 16:24:38","PVU_XP_1302","21003","976","0"
"210","07/24/2015 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","07/24/2015 11:21:29","PVU-1010","itg45886","03/26/2026 16:24:38","PVU_XP_1302","21004","978","0"
"211","07/06/2022 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","07/24/2015 11:21:29","PVU-1010","itg45886","03/26/2026 16:24:38","PVU_XP_1302","21005","3003678","0"
"212","07/03/2015 00:00:00","12/31/9999 00:00:00","0","0","0","itg37109","07/03/2015 13:23:24","PVU-1010","itg45886","03/26/2026 16:24:38","PVU_XP_1302","21008","979","0"
"213","07/03/2015 00:00:00","12/31/9999 00:00:00","0","0","0","itg37109","07/03/2015 13:23:24","PVU-1010","itg45886","03/26/2026 16:24:38","PVU_XP_1302","21009","966","0"
"214","07/01/2019 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","07/24/2015 11:17:26","PVU-1010","itg46273","03/24/2026 13:24:14","PVU_XP_1102","","0","0"
"215","07/24/2015 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","07/24/2015 11:21:29","PVU-1010","itg45886","03/26/2026 16:24:38","PVU_XP_1302","22001","900","0"
"216","07/24/2015 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","07/24/2015 11:21:29","PVU-1010","itg45886","03/26/2026 16:24:38","PVU_XP_1302","22002","901","0"
"217","07/18/2025 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","07/24/2015 11:21:29","PVU-1010","itg45886","03/26/2026 16:24:38","PVU_XP_1302","22003","3003678","0"
"218","07/06/2022 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","07/24/2015 11:21:29","PVU-1010","itg45886","03/26/2026 16:24:38","PVU_XP_1302","22004","3003678","0"
"219","07/03/2015 00:00:00","12/31/9999 00:00:00","0","0","0","itg37109","07/03/2015 13:23:24","PVU-1010","itg45886","03/26/2026 16:24:38","PVU_XP_1302","22008","904","0"
"220","07/01/2019 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","07/24/2015 11:17:26","PVU-1010","itg46273","03/24/2026 13:24:14","PVU_XP_1102","","0","0"
"221","07/24/2015 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","07/24/2015 11:21:29","PVU-1010","itg45886","03/26/2026 16:24:38","PVU_XP_1302","25001","3000829","0"
"222","07/02/2021 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","07/24/2015 11:21:29","PVU-1010","itg45886","03/26/2026 16:24:38","PVU_XP_1302","25002","3000829","0"
"223","07/01/2019 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","07/24/2015 11:17:26","PVU-1010","itg46273","03/24/2026 13:24:14","PVU_XP_1102","","0","0"
"224","07/24/2015 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","07/24/2015 11:21:29","PVU-1010","itg45886","03/26/2026 16:24:38","PVU_XP_1302","26001","1226","0"
"225","07/03/2015 00:00:00","12/31/9999 00:00:00","0","0","0","itg37109","07/03/2015 13:23:24","PVU-1010","itg45886","03/26/2026 16:24:38","PVU_XP_1302","26008","1227","0"
"226","07/01/2019 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","07/24/2015 11:17:26","PVU-1010","itg46273","03/24/2026 13:24:14","PVU_XP_1102","","0","0"
"227","07/24/2015 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","07/24/2015 11:21:29","PVU-1010","itg45886","03/26/2026 16:24:38","PVU_XP_1302","27001","1231","0"
"228","07/01/2019 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","07/24/2015 11:21:29","PVU-1010","itg45886","03/26/2026 16:24:38","PVU_XP_1302","27002","3003678","0"
"229","07/03/2015 00:00:00","12/31/9999 00:00:00","0","0","0","itg37109","07/03/2015 13:23:24","PVU-1010","itg45886","03/26/2026 16:24:38","PVU_XP_1302","27008","1245","0"
"230","01/25/2019 00:00:00","12/31/9999 00:00:00","0","0","0","itg34676","02/27/2014 10:57:57","PVU-1010","itg40435","01/25/2019 09:49:49","H181223","290","0","2"
"231","01/08/2019 00:00:00","12/31/9999 00:00:00","0","0","0","itg34676","02/27/2014 10:57:57","PVU-1010","itg45886","03/26/2026 16:24:38","PVU_XP_1302","29001","3003678","0"
"232","01/08/2019 00:00:00","12/31/9999 00:00:00","0","0","0","itg34676","02/27/2014 10:57:57","PVU-1010","itg45886","03/26/2026 16:24:38","PVU_XP_1302","29010","3003678","0"
"233","01/25/2019 00:00:00","12/31/9999 00:00:00","0","0","0","itg34676","02/27/2014 10:57:57","PVU-1010","itg40435","01/25/2019 09:49:49","H181223","300","0","2"
"234","01/08/2019 00:00:00","12/31/9999 00:00:00","0","0","0","itg34676","02/27/2014 10:57:57","PVU-1010","itg45886","03/26/2026 16:24:38","PVU_XP_1302","30001","3003678","0"
"235","01/25/2019 00:00:00","12/31/9999 00:00:00","0","0","0","itg34676","02/27/2014 10:57:57","PVU-1010","itg40435","01/25/2019 09:49:49","H181223","310","0","2"
"236","01/08/2019 00:00:00","12/31/9999 00:00:00","0","0","0","itg34676","02/27/2014 10:57:57","PVU-1010","itg45886","03/26/2026 16:24:38","PVU_XP_1302","31001","3003678","0"
"237","01/25/2019 00:00:00","12/31/9999 00:00:00","0","0","0","itg34676","02/27/2014 10:57:57","PVU-1010","itg40435","01/25/2019 09:49:49","H181223","320","0","2"
"238","01/08/2019 00:00:00","12/31/9999 00:00:00","0","0","0","itg34676","02/27/2014 10:57:57","PVU-1010","itg45886","03/26/2026 16:24:38","PVU_XP_1302","32001","3003678","0"
"239","01/25/2019 00:00:00","12/31/9999 00:00:00","0","0","0","itg34676","02/27/2014 10:57:57","PVU-1010","itg40435","01/25/2019 09:49:49","H181223","330","0","2"
"240","01/08/2019 00:00:00","12/31/9999 00:00:00","0","0","0","itg34676","02/27/2014 10:57:57","PVU-1010","itg45886","03/26/2026 16:24:38","PVU_XP_1302","33001","3003678","0"
"241","01/08/2019 00:00:00","12/31/9999 00:00:00","0","0","0","itg34676","02/27/2014 10:57:57","PVU-1010","itg45886","03/26/2026 16:24:38","PVU_XP_1302","33004","3003678","0"
"242","02/27/2014 00:00:00","12/31/9999 00:00:00","0","0","0","itg34676","02/27/2014 10:57:57","PVU-1010","itg34676","02/27/2014 10:57:57","PVU-1010","35X","0","0"
"243","02/27/2014 00:00:00","12/31/9999 00:00:00","0","0","0","itg34676","02/27/2014 10:57:57","PVU-1010","itg34676","02/27/2014 10:57:57","PVU-1010","35XXX","864","0"
"244","02/27/2014 00:00:00","12/31/9999 00:00:00","0","0","0","itg34676","02/27/2014 10:57:57","PVU-1010","itg34676","02/27/2014 10:57:57","PVU-1010","36X","0","0"
"245","02/27/2014 00:00:00","12/31/9999 00:00:00","0","0","0","itg34676","02/27/2014 10:57:57","PVU-1010","itg34676","02/27/2014 10:57:57","PVU-1010","36XXX","864","0"
"246","02/27/2014 00:00:00","12/31/9999 00:00:00","0","0","0","itg34676","02/27/2014 10:57:57","PVU-1010","itg34676","02/27/2014 10:57:57","PVU-1010","400","0","0"
"247","01/22/2019 00:00:00","12/31/9999 00:00:00","0","0","0","itg34676","02/27/2014 10:57:57","PVU-1010","itg40435","01/22/2019 11:03:50","H181223","40001","0","0"
"248","01/22/2019 00:00:00","12/31/9999 00:00:00","0","0","0","itg34676","02/27/2014 10:57:57","PVU-1010","itg40435","01/22/2019 11:03:50","H181223","40007","0","0"
"249","01/22/2019 00:00:00","12/31/9999 00:00:00","0","0","0","itg34676","02/27/2014 10:57:57","PVU-1010","itg40435","01/22/2019 11:03:50","H181223","40010","0","0"
"250","07/01/2019 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","07/24/2015 11:17:26","PVU-1010","itg46273","03/24/2026 13:24:14","PVU_XP_1102","","0","0"
"251","07/24/2015 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","07/24/2015 11:21:29","PVU-1010","itg45886","03/26/2026 16:24:38","PVU_XP_1302","41001","2699","0"
"252","07/24/2015 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","07/24/2015 11:21:29","PVU-1010","itg45886","03/26/2026 16:24:38","PVU_XP_1302","41002","2658","0"
"253","07/24/2015 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","07/24/2015 11:21:29","PVU-1010","itg45886","03/26/2026 16:24:38","PVU_XP_1302","41003","2659","0"
"254","07/24/2015 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","07/24/2015 11:21:29","PVU-1010","itg45886","03/26/2026 16:24:38","PVU_XP_1302","41004","2625","0"
"255","07/24/2015 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","07/24/2015 11:21:29","PVU-1010","itg45886","03/26/2026 16:24:38","PVU_XP_1302","41005","2660","0"
"256","07/04/2023 00:00:00","12/31/9999 00:00:00","0","0","0","itg37109","07/03/2015 13:23:24","PVU-1010","itg45886","03/26/2026 16:24:38","PVU_XP_1302","41008","3004686","0"
"257","07/03/2015 00:00:00","12/31/9999 00:00:00","0","0","0","itg37109","07/03/2015 13:23:24","PVU-1010","itg45886","03/26/2026 16:24:38","PVU_XP_1302","41009","2675","0"
"258","07/03/2015 00:00:00","12/31/9999 00:00:00","0","0","0","itg37109","07/03/2015 13:23:24","PVU-1010","itg45886","03/26/2026 16:24:38","PVU_XP_1302","41010","2676","0"
"259","07/01/2019 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","07/24/2015 11:17:26","PVU-1010","itg46273","03/24/2026 13:24:14","PVU_XP_1102","","0","0"
"260","07/24/2015 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","07/24/2015 11:21:29","PVU-1010","itg45886","03/26/2026 16:24:38","PVU_XP_1302","43001","2678","0"
"261","07/24/2015 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","07/24/2015 11:21:29","PVU-1010","itg45886","03/26/2026 16:24:38","PVU_XP_1302","43002","2679","0"
"262","07/24/2015 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","07/24/2015 11:21:29","PVU-1010","itg45886","03/26/2026 16:24:38","PVU_XP_1302","43003","2680","0"
"263","07/24/2015 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","07/24/2015 11:21:29","PVU-1010","itg45886","03/26/2026 16:24:38","PVU_XP_1302","43004","2681","0"
"264","07/04/2023 00:00:00","12/31/9999 00:00:00","0","0","0","itg37109","07/03/2015 13:23:24","PVU-1010","itg45886","03/26/2026 16:24:38","PVU_XP_1302","43008","3004687","0"
"265","07/03/2015 00:00:00","12/31/9999 00:00:00","0","0","0","itg37109","07/03/2015 13:23:24","PVU-1010","itg45886","03/26/2026 16:24:38","PVU_XP_1302","43009","2674","0"
"266","07/03/2015 00:00:00","12/31/9999 00:00:00","0","0","0","itg37109","07/03/2015 13:23:24","PVU-1010","itg45886","03/26/2026 16:24:38","PVU_XP_1302","43010","2682","0"
"267","07/01/2019 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","07/24/2015 11:17:26","PVU-1010","itg46273","03/24/2026 13:24:14","PVU_XP_1102","","0","0"
