"TekiyoKaishi_DT","TekiyoShuryo_DT","Del_FLG","Sakuseisha_ID","Sakusei_DT","Koshinsha_ID","Koshin_DT","KoshinProgram_ID","Meisho_KBN","Meisho_CD","Meisho_KJ","YobiKomoku_1","YobiKomoku_2","YobiKomoku_3","YobiKomoku_4","YobiKomoku_5","Biko"
"06/13/2013 00:00:00","12/31/9999 00:00:00","False","itg02109","06/14/2013 00:00:00","BATCH","04/14/2026 00:00:00","PVS_XP_2096","PVZ_UX032","0217","神経・脳血管領域　　脳腫瘍摘出術","","","","","",""
"06/13/2013 00:00:00","12/31/9999 00:00:00","False","itg02109","06/14/2013 00:00:00","BATCH","04/14/2026 00:00:00","PVS_XP_2096","PVZ_UX032","0218","神経・脳血管領域　　脊髄腫瘍摘出術","","","","","",""
"06/13/2013 00:00:00","12/31/9999 00:00:00","False","itg02109","06/14/2013 00:00:00","BATCH","04/14/2026 00:00:00","PVS_XP_2096","PVZ_UX032","0219","神経・脳血管領域　　悪性脳腫瘍放射線療法","","","","","",""
"06/13/2013 00:00:00","12/31/9999 00:00:00","False","itg02109","06/14/2013 00:00:00","BATCH","04/14/2026 00:00:00","PVS_XP_2096","PVZ_UX032","0220","神経・脳血管領域　　悪性脳腫瘍化学療法","","","","","",""
"06/13/2013 00:00:00","12/31/9999 00:00:00","False","itg02109","06/14/2013 00:00:00","BATCH","04/14/2026 00:00:00","PVS_XP_2096","PVZ_UX032","0221","神経・脳血管領域　　小児脳外科手術","","","","","",""
"06/13/2013 00:00:00","12/31/9999 00:00:00","False","itg02109","06/14/2013 00:00:00","BATCH","04/14/2026 00:00:00","PVS_XP_2096","PVZ_UX032","0222","神経・脳血管領域　　機能的脳神経手術（てんかん手術を含む）","","","","","",""
"06/13/2013 00:00:00","12/31/9999 00:00:00","False","itg02109","06/14/2013 00:00:00","BATCH","04/14/2026 00:00:00","PVS_XP_2096","PVZ_UX032","0301","精神科・神経科領域　　精神科・神経科領域の一次診療","","","","","",""
"06/13/2013 00:00:00","12/31/9999 00:00:00","False","itg02109","06/14/2013 00:00:00","BATCH","04/14/2026 00:00:00","PVS_XP_2096","PVZ_UX032","0302","精神科・神経科領域　　臨床心理・神経心理検査","","","","","",""
"06/13/2013 00:00:00","12/31/9999 00:00:00","False","itg02109","06/14/2013 00:00:00","BATCH","04/14/2026 00:00:00","PVS_XP_2096","PVZ_UX032","0303","精神科・神経科領域　　精神療法","","","","","",""
"06/13/2013 00:00:00","12/31/9999 00:00:00","False","itg02109","06/14/2013 00:00:00","BATCH","04/14/2026 00:00:00","PVS_XP_2096","PVZ_UX032","0304","精神科・神経科領域　　精神分析療法","","","","","",""
"06/13/2013 00:00:00","12/31/9999 00:00:00","False","itg02109","06/14/2013 00:00:00","BATCH","04/14/2026 00:00:00","PVS_XP_2096","PVZ_UX032","0305","精神科・神経科領域　　心身医学療法","","","","","",""
"06/13/2013 00:00:00","12/31/9999 00:00:00","False","itg02109","06/14/2013 00:00:00","BATCH","04/14/2026 00:00:00","PVS_XP_2096","PVZ_UX032","0306","精神科・神経科領域　　終夜睡眠ポリグラフィー","","","","","",""
"06/13/2013 00:00:00","12/31/9999 00:00:00","False","itg02109","06/14/2013 00:00:00","BATCH","04/14/2026 00:00:00","PVS_XP_2096","PVZ_UX032","0307","精神科・神経科領域　　禁煙指導（ニコチン依存症管理）","","","","","",""
"06/13/2013 00:00:00","12/31/9999 00:00:00","False","itg02109","06/14/2013 00:00:00","BATCH","04/14/2026 00:00:00","PVS_XP_2096","PVZ_UX032","0308","精神科・神経科領域　　思春期のうつ病・躁うつ病","","","","","",""
"06/13/2013 00:00:00","12/31/9999 00:00:00","False","itg02109","06/14/2013 00:00:00","BATCH","04/14/2026 00:00:00","PVS_XP_2096","PVZ_UX032","0309","精神科・神経科領域　　睡眠障害","","","","","",""
"06/13/2013 00:00:00","12/31/9999 00:00:00","False","itg02109","06/14/2013 00:00:00","BATCH","04/14/2026 00:00:00","PVS_XP_2096","PVZ_UX032","0310","精神科・神経科領域　　摂食障害（拒食症･過食症）","","","","","",""
"06/13/2013 00:00:00","12/31/9999 00:00:00","False","itg02109","06/14/2013 00:00:00","BATCH","04/14/2026 00:00:00","PVS_XP_2096","PVZ_UX032","0311","精神科・神経科領域　　アルコール依存症","","","","","",""
"06/13/2013 00:00:00","12/31/9999 00:00:00","False","itg02109","06/14/2013 00:00:00","BATCH","04/14/2026 00:00:00","PVS_XP_2096","PVZ_UX032","0312","精神科・神経科領域　　薬物依存症","","","","","",""
"06/13/2013 00:00:00","12/31/9999 00:00:00","False","itg02109","06/14/2013 00:00:00","BATCH","04/14/2026 00:00:00","PVS_XP_2096","PVZ_UX032","0313","精神科・神経科領域　　神経症性障害（強迫性障害、不安障害、パニック障害等）","","","","","",""
"06/13/2013 00:00:00","12/31/9999 00:00:00","False","itg02109","06/14/2013 00:00:00","BATCH","04/14/2026 00:00:00","PVS_XP_2096","PVZ_UX032","0314","精神科・神経科領域　　認知症","","","","","",""
"06/13/2013 00:00:00","12/31/9999 00:00:00","False","itg02109","06/14/2013 00:00:00","BATCH","04/14/2026 00:00:00","PVS_XP_2096","PVZ_UX032","0315","精神科・神経科領域　　心的外傷後ストレス障害（ＰＴＳＤ）","","","","","",""
"06/13/2013 00:00:00","12/31/9999 00:00:00","False","itg02109","06/14/2013 00:00:00","BATCH","04/14/2026 00:00:00","PVS_XP_2096","PVZ_UX032","0316","精神科・神経科領域　　発達障害（自閉症、学習障害等）","","","","","",""
"06/13/2013 00:00:00","12/31/9999 00:00:00","False","itg02109","06/14/2013 00:00:00","BATCH","04/14/2026 00:00:00","PVS_XP_2096","PVZ_UX032","0317","精神科・神経科領域　　精神科ショート・ケア","","","","","",""
"06/13/2013 00:00:00","12/31/9999 00:00:00","False","itg02109","06/14/2013 00:00:00","BATCH","04/14/2026 00:00:00","PVS_XP_2096","PVZ_UX032","0318","精神科・神経科領域　　精神科デイ・ケア","","","","","",""
"06/13/2013 00:00:00","12/31/9999 00:00:00","False","itg02109","06/14/2013 00:00:00","BATCH","04/14/2026 00:00:00","PVS_XP_2096","PVZ_UX032","0319","精神科・神経科領域　　精神科ナイト・ケア","","","","","",""
"06/13/2013 00:00:00","12/31/9999 00:00:00","False","itg02109","06/14/2013 00:00:00","BATCH","04/14/2026 00:00:00","PVS_XP_2096","PVZ_UX032","0320","精神科・神経科領域　　精神科デイ・ナイト・ケア","","","","","",""
"06/13/2013 00:00:00","12/31/9999 00:00:00","False","itg02109","06/14/2013 00:00:00","BATCH","04/14/2026 00:00:00","PVS_XP_2096","PVZ_UX032","0321","精神科・神経科領域　　重度認知症患者デイ・ケア","","","","","",""
"06/13/2013 00:00:00","12/31/9999 00:00:00","False","itg02109","06/14/2013 00:00:00","BATCH","04/14/2026 00:00:00","PVS_XP_2096","PVZ_UX032","0401","眼領域　　眼領域の一次診療","","","","","",""
"06/13/2013 00:00:00","12/31/9999 00:00:00","False","itg02109","06/14/2013 00:00:00","BATCH","04/14/2026 00:00:00","PVS_XP_2096","PVZ_UX032","0402","眼領域　　硝子体手術","","","","","",""
"06/13/2013 00:00:00","12/31/9999 00:00:00","False","itg02109","06/14/2013 00:00:00","BATCH","04/14/2026 00:00:00","PVS_XP_2096","PVZ_UX032","0403","眼領域　　水晶体再建術（白内障手術）","","","","","",""
"06/13/2013 00:00:00","12/31/9999 00:00:00","False","itg02109","06/14/2013 00:00:00","BATCH","04/14/2026 00:00:00","PVS_XP_2096","PVZ_UX032","0404","眼領域　　緑内障手術","","","","","",""
"06/13/2013 00:00:00","12/31/9999 00:00:00","False","itg02109","06/14/2013 00:00:00","BATCH","04/14/2026 00:00:00","PVS_XP_2096","PVZ_UX032","0405","眼領域　　網膜光凝固術（網膜剥離手術）","","","","","",""
"06/13/2013 00:00:00","12/31/9999 00:00:00","False","itg02109","06/14/2013 00:00:00","BATCH","04/14/2026 00:00:00","PVS_XP_2096","PVZ_UX032","0406","眼領域　　斜視手術","","","","","",""
"06/13/2013 00:00:00","12/31/9999 00:00:00","False","itg02109","06/14/2013 00:00:00","BATCH","04/14/2026 00:00:00","PVS_XP_2096","PVZ_UX032","0407","眼領域　　角膜移植術","","","","","",""
"06/13/2013 00:00:00","12/31/9999 00:00:00","False","itg02109","06/14/2013 00:00:00","BATCH","04/14/2026 00:00:00","PVS_XP_2096","PVZ_UX032","0408","眼領域　　コンタクトレンズ検査","","","","","",""
"06/13/2013 00:00:00","12/31/9999 00:00:00","False","itg02109","06/14/2013 00:00:00","BATCH","04/14/2026 00:00:00","PVS_XP_2096","PVZ_UX032","0409","眼領域　　小児視力障害診療","","","","","",""
"06/13/2013 00:00:00","12/31/9999 00:00:00","False","itg02109","06/14/2013 00:00:00","BATCH","04/14/2026 00:00:00","PVS_XP_2096","PVZ_UX032","0501","耳鼻咽喉領域　　耳鼻咽喉領域の一次診療","","","","","",""
"06/13/2013 00:00:00","12/31/9999 00:00:00","False","itg02109","06/14/2013 00:00:00","BATCH","04/14/2026 00:00:00","PVS_XP_2096","PVZ_UX032","0502","耳鼻咽喉領域　　喉頭ファイバースコピー","","","","","",""
"06/13/2013 00:00:00","12/31/9999 00:00:00","False","itg02109","06/14/2013 00:00:00","BATCH","04/14/2026 00:00:00","PVS_XP_2096","PVZ_UX032","0503","耳鼻咽喉領域　　純音聴力検査","","","","","",""
"06/13/2013 00:00:00","12/31/9999 00:00:00","False","itg02109","06/14/2013 00:00:00","BATCH","04/14/2026 00:00:00","PVS_XP_2096","PVZ_UX032","0504","耳鼻咽喉領域　　補聴器適合検査","","","","","",""
"06/13/2013 00:00:00","12/31/9999 00:00:00","False","itg02109","06/14/2013 00:00:00","BATCH","04/14/2026 00:00:00","PVS_XP_2096","PVZ_UX032","0505","耳鼻咽喉領域　　電気味覚検査","","","","","",""
"06/13/2013 00:00:00","12/31/9999 00:00:00","False","itg02109","06/14/2013 00:00:00","BATCH","04/14/2026 00:00:00","PVS_XP_2096","PVZ_UX032","0506","耳鼻咽喉領域　　小児聴力障害診療","","","","","",""
"06/13/2013 00:00:00","12/31/9999 00:00:00","False","itg02109","06/14/2013 00:00:00","BATCH","04/14/2026 00:00:00","PVS_XP_2096","PVZ_UX032","0507","耳鼻咽喉領域　　鼓室形成手術","","","","","",""
"06/13/2013 00:00:00","12/31/9999 00:00:00","False","itg02109","06/14/2013 00:00:00","BATCH","04/14/2026 00:00:00","PVS_XP_2096","PVZ_UX032","0508","耳鼻咽喉領域　　副鼻腔炎手術","","","","","",""
"06/13/2013 00:00:00","12/31/9999 00:00:00","False","itg02109","06/14/2013 00:00:00","BATCH","04/14/2026 00:00:00","PVS_XP_2096","PVZ_UX032","0509","耳鼻咽喉領域　　内視鏡下副鼻腔炎手術","","","","","",""
"06/13/2013 00:00:00","12/31/9999 00:00:00","False","itg02109","06/14/2013 00:00:00","BATCH","04/14/2026 00:00:00","PVS_XP_2096","PVZ_UX032","0510","耳鼻咽喉領域　　舌悪性腫瘍手術","","","","","",""
"06/13/2013 00:00:00","12/31/9999 00:00:00","False","itg02109","06/14/2013 00:00:00","BATCH","04/14/2026 00:00:00","PVS_XP_2096","PVZ_UX032","0511","耳鼻咽喉領域　　舌悪性腫瘍化学療法","","","","","",""
"06/13/2013 00:00:00","12/31/9999 00:00:00","False","itg02109","06/14/2013 00:00:00","BATCH","04/14/2026 00:00:00","PVS_XP_2096","PVZ_UX032","0512","耳鼻咽喉領域　　舌悪性腫瘍放射線療法","","","","","",""
"06/13/2013 00:00:00","12/31/9999 00:00:00","False","itg02109","06/14/2013 00:00:00","BATCH","04/14/2026 00:00:00","PVS_XP_2096","PVZ_UX032","0513","耳鼻咽喉領域　　咽頭悪性腫瘍手術","","","","","",""
"06/13/2013 00:00:00","12/31/9999 00:00:00","False","itg02109","06/14/2013 00:00:00","BATCH","04/14/2026 00:00:00","PVS_XP_2096","PVZ_UX032","0514","耳鼻咽喉領域　　咽頭悪性腫瘍化学療法","","","","","",""
"06/13/2013 00:00:00","12/31/9999 00:00:00","False","itg02109","06/14/2013 00:00:00","BATCH","04/14/2026 00:00:00","PVS_XP_2096","PVZ_UX032","0515","耳鼻咽喉領域　　咽頭悪性腫瘍放射線療法","","","","","",""
"06/13/2013 00:00:00","12/31/9999 00:00:00","False","itg02109","06/14/2013 00:00:00","BATCH","04/14/2026 00:00:00","PVS_XP_2096","PVZ_UX032","0516","耳鼻咽喉領域　　喉頭悪性腫瘍手術","","","","","",""
"06/13/2013 00:00:00","12/31/9999 00:00:00","False","itg02109","06/14/2013 00:00:00","BATCH","04/14/2026 00:00:00","PVS_XP_2096","PVZ_UX032","0517","耳鼻咽喉領域　　喉頭悪性腫瘍化学療法","","","","","",""
"06/13/2013 00:00:00","12/31/9999 00:00:00","False","itg02109","06/14/2013 00:00:00","BATCH","04/14/2026 00:00:00","PVS_XP_2096","PVZ_UX032","0518","耳鼻咽喉領域　　喉頭悪性腫瘍放射線療法","","","","","",""
"06/13/2013 00:00:00","12/31/9999 00:00:00","False","itg02109","06/14/2013 00:00:00","BATCH","04/14/2026 00:00:00","PVS_XP_2096","PVZ_UX032","0519","耳鼻咽喉領域　　摂食機能障害の治療","","","","","",""
"06/13/2013 00:00:00","12/31/9999 00:00:00","False","itg02109","06/14/2013 00:00:00","BATCH","04/14/2026 00:00:00","PVS_XP_2096","PVZ_UX032","0601","呼吸器領域　　呼吸器領域の一次診療","","","","","",""
"06/13/2013 00:00:00","12/31/9999 00:00:00","False","itg02109","06/14/2013 00:00:00","BATCH","04/14/2026 00:00:00","PVS_XP_2096","PVZ_UX032","0602","呼吸器領域　　気管支ファイバースコピー","","","","","",""
"06/13/2013 00:00:00","12/31/9999 00:00:00","False","itg02109","06/14/2013 00:00:00","BATCH","04/14/2026 00:00:00","PVS_XP_2096","PVZ_UX032","0603","呼吸器領域　　肺悪性腫瘍摘出術","","","","","",""
"06/13/2013 00:00:00","12/31/9999 00:00:00","False","itg02109","06/14/2013 00:00:00","BATCH","04/14/2026 00:00:00","PVS_XP_2096","PVZ_UX032","0604","呼吸器領域　　胸腔鏡下肺悪性腫瘍摘出術","","","","","",""
"06/13/2013 00:00:00","12/31/9999 00:00:00","False","itg02109","06/14/2013 00:00:00","BATCH","04/14/2026 00:00:00","PVS_XP_2096","PVZ_UX032","0605","呼吸器領域　　肺悪性腫瘍化学療法","","","","","",""
"06/13/2013 00:00:00","12/31/9999 00:00:00","False","itg02109","06/14/2013 00:00:00","BATCH","04/14/2026 00:00:00","PVS_XP_2096","PVZ_UX032","0606","呼吸器領域　　肺悪性腫瘍放射線療法","","","","","",""
"06/13/2013 00:00:00","12/31/9999 00:00:00","False","itg02109","06/14/2013 00:00:00","BATCH","04/14/2026 00:00:00","PVS_XP_2096","PVZ_UX032","0607","呼吸器領域　　在宅持続陽圧呼吸療法（睡眠時無呼吸症候群治療）","","","","","",""
"06/13/2013 00:00:00","12/31/9999 00:00:00","False","itg02109","06/14/2013 00:00:00","BATCH","04/14/2026 00:00:00","PVS_XP_2096","PVZ_UX032","0608","呼吸器領域　　在宅酸素療法","","","","","",""
"06/13/2013 00:00:00","12/31/9999 00:00:00","False","itg02109","06/14/2013 00:00:00","BATCH","04/14/2026 00:00:00","PVS_XP_2096","PVZ_UX032","0701","消化器系領域　　消化器系領域の一次診療","","","","","",""
"06/13/2013 00:00:00","12/31/9999 00:00:00","False","itg02109","06/14/2013 00:00:00","BATCH","04/14/2026 00:00:00","PVS_XP_2096","PVZ_UX032","0702","消化器系領域　　上部消化管内視鏡検査","","","","","",""
"06/13/2013 00:00:00","12/31/9999 00:00:00","False","itg02109","06/14/2013 00:00:00","BATCH","04/14/2026 00:00:00","PVS_XP_2096","PVZ_UX032","0703","消化器系領域　　上部消化管内視鏡的切除術","","","","","",""
"06/13/2013 00:00:00","12/31/9999 00:00:00","False","itg02109","06/14/2013 00:00:00","BATCH","04/14/2026 00:00:00","PVS_XP_2096","PVZ_UX032","0704","消化器系領域　　下部消化管内視鏡検査","","","","","",""
"06/13/2013 00:00:00","12/31/9999 00:00:00","False","itg02109","06/14/2013 00:00:00","BATCH","04/14/2026 00:00:00","PVS_XP_2096","PVZ_UX032","0705","消化器系領域　　下部消化管内視鏡的切除術","","","","","",""
"06/13/2013 00:00:00","12/31/9999 00:00:00","False","itg02109","06/14/2013 00:00:00","BATCH","04/14/2026 00:00:00","PVS_XP_2096","PVZ_UX032","0706","消化器系領域　　虫垂切除術（乳幼児を除く）","","","","","",""
"06/13/2013 00:00:00","12/31/9999 00:00:00","False","itg02109","06/14/2013 00:00:00","BATCH","04/14/2026 00:00:00","PVS_XP_2096","PVZ_UX032","0707","消化器系領域　　食道悪性腫瘍手術","","","","","",""
"06/13/2013 00:00:00","12/31/9999 00:00:00","False","itg02109","06/14/2013 00:00:00","BATCH","04/14/2026 00:00:00","PVS_XP_2096","PVZ_UX032","0708","消化器系領域　　食道悪性腫瘍化学療法","","","","","",""
"06/13/2013 00:00:00","12/31/9999 00:00:00","False","itg02109","06/14/2013 00:00:00","BATCH","04/14/2026 00:00:00","PVS_XP_2096","PVZ_UX032","0709","消化器系領域　　食道悪性腫瘍放射線療法","","","","","",""
"06/13/2013 00:00:00","12/31/9999 00:00:00","False","itg02109","06/14/2013 00:00:00","BATCH","04/14/2026 00:00:00","PVS_XP_2096","PVZ_UX032","0710","消化器系領域　　胃悪性腫瘍手術","","","","","",""
"06/13/2013 00:00:00","12/31/9999 00:00:00","False","itg02109","06/14/2013 00:00:00","BATCH","04/14/2026 00:00:00","PVS_XP_2096","PVZ_UX032","0711","消化器系領域　　腹腔鏡下胃悪性腫瘍手術","","","","","",""
"06/13/2013 00:00:00","12/31/9999 00:00:00","False","itg02109","06/14/2013 00:00:00","BATCH","04/14/2026 00:00:00","PVS_XP_2096","PVZ_UX032","0712","消化器系領域　　胃悪性腫瘍化学療法","","","","","",""
"06/13/2013 00:00:00","12/31/9999 00:00:00","False","itg02109","06/14/2013 00:00:00","BATCH","04/14/2026 00:00:00","PVS_XP_2096","PVZ_UX032","0713","消化器系領域　　胃悪性腫瘍放射線療法","","","","","",""
"06/13/2013 00:00:00","12/31/9999 00:00:00","False","itg02109","06/14/2013 00:00:00","BATCH","04/14/2026 00:00:00","PVS_XP_2096","PVZ_UX032","0714","消化器系領域　　大腸悪性腫瘍手術","","","","","",""
"06/13/2013 00:00:00","12/31/9999 00:00:00","False","itg02109","06/14/2013 00:00:00","BATCH","04/14/2026 00:00:00","PVS_XP_2096","PVZ_UX032","0715","消化器系領域　　腹腔鏡下大腸悪性腫瘍手術","","","","","",""
"06/13/2013 00:00:00","12/31/9999 00:00:00","False","itg02109","06/14/2013 00:00:00","BATCH","04/14/2026 00:00:00","PVS_XP_2096","PVZ_UX032","0716","消化器系領域　　大腸悪性腫瘍化学療法","","","","","",""
"06/13/2013 00:00:00","12/31/9999 00:00:00","False","itg02109","06/14/2013 00:00:00","BATCH","04/14/2026 00:00:00","PVS_XP_2096","PVZ_UX032","0717","消化器系領域　　人工肛門の管理","","","","","",""
"06/13/2013 00:00:00","12/31/9999 00:00:00","False","itg02109","06/14/2013 00:00:00","BATCH","04/14/2026 00:00:00","PVS_XP_2096","PVZ_UX032","0801","肝・胆道・膵臓領域　　肝･胆道・膵臓領域の一次診療","","","","","",""
"06/13/2013 00:00:00","12/31/9999 00:00:00","False","itg02109","06/14/2013 00:00:00","BATCH","04/14/2026 00:00:00","PVS_XP_2096","PVZ_UX032","0802","肝・胆道・膵臓領域　　肝生検","","","","","",""
"06/13/2013 00:00:00","12/31/9999 00:00:00","False","itg02109","06/14/2013 00:00:00","BATCH","04/14/2026 00:00:00","PVS_XP_2096","PVZ_UX032","0803","肝・胆道・膵臓領域　　肝悪性腫瘍手術","","","","","",""
"06/13/2013 00:00:00","12/31/9999 00:00:00","False","itg02109","06/14/2013 00:00:00","BATCH","04/14/2026 00:00:00","PVS_XP_2096","PVZ_UX032","0804","肝・胆道・膵臓領域　　肝悪性腫瘍化学療法","","","","","",""
"06/13/2013 00:00:00","12/31/9999 00:00:00","False","itg02109","06/14/2013 00:00:00","BATCH","04/14/2026 00:00:00","PVS_XP_2096","PVZ_UX032","0805","肝・胆道・膵臓領域　　胆道悪性腫瘍手術","","","","","",""
"06/13/2013 00:00:00","12/31/9999 00:00:00","False","itg02109","06/14/2013 00:00:00","BATCH","04/14/2026 00:00:00","PVS_XP_2096","PVZ_UX032","0806","肝・胆道・膵臓領域　　胆道悪性腫瘍化学療法","","","","","",""
"06/13/2013 00:00:00","12/31/9999 00:00:00","False","itg02109","06/14/2013 00:00:00","BATCH","04/14/2026 00:00:00","PVS_XP_2096","PVZ_UX032","0807","肝・胆道・膵臓領域　　開腹による胆石症手術","","","","","",""
"06/13/2013 00:00:00","12/31/9999 00:00:00","False","itg02109","06/14/2013 00:00:00","BATCH","04/14/2026 00:00:00","PVS_XP_2096","PVZ_UX032","0808","肝・胆道・膵臓領域　　腹腔鏡下胆石症手術","","","","","",""
"06/13/2013 00:00:00","12/31/9999 00:00:00","False","itg02109","06/14/2013 00:00:00","BATCH","04/14/2026 00:00:00","PVS_XP_2096","PVZ_UX032","0809","肝・胆道・膵臓領域　　内視鏡的胆道ドレナージ","","","","","",""
"06/13/2013 00:00:00","12/31/9999 00:00:00","False","itg02109","06/14/2013 00:00:00","BATCH","04/14/2026 00:00:00","PVS_XP_2096","PVZ_UX032","0810","肝・胆道・膵臓領域　　経皮経肝的胆道ドレナージ","","","","","",""
"06/13/2013 00:00:00","12/31/9999 00:00:00","False","itg02109","06/14/2013 00:00:00","BATCH","04/14/2026 00:00:00","PVS_XP_2096","PVZ_UX032","0811","肝・胆道・膵臓領域　　膵悪性腫瘍手術","","","","","",""
"06/13/2013 00:00:00","12/31/9999 00:00:00","False","itg02109","06/14/2013 00:00:00","BATCH","04/14/2026 00:00:00","PVS_XP_2096","PVZ_UX032","0812","肝・胆道・膵臓領域　　膵悪性腫瘍化学療法","","","","","",""
"06/13/2013 00:00:00","12/31/9999 00:00:00","False","itg02109","06/14/2013 00:00:00","BATCH","04/14/2026 00:00:00","PVS_XP_2096","PVZ_UX032","0813","肝・胆道・膵臓領域　　膵悪性腫瘍放射線療法","","","","","",""
"06/13/2013 00:00:00","12/31/9999 00:00:00","False","itg02109","06/14/2013 00:00:00","BATCH","04/14/2026 00:00:00","PVS_XP_2096","PVZ_UX032","0814","肝・胆道・膵臓領域　　体外衝撃波胆石破砕術","","","","","",""
"06/13/2013 00:00:00","12/31/9999 00:00:00","False","itg02109","06/14/2013 00:00:00","BATCH","04/14/2026 00:00:00","PVS_XP_2096","PVZ_UX032","0815","肝・胆道・膵臓領域　　生体肝移植","","","","","",""
"06/13/2013 00:00:00","12/31/9999 00:00:00","False","itg02109","06/14/2013 00:00:00","BATCH","04/14/2026 00:00:00","PVS_XP_2096","PVZ_UX032","0901","循環器系領域　　循環器系領域の一次診療","","","","","",""
"06/13/2013 00:00:00","12/31/9999 00:00:00","False","itg02109","06/14/2013 00:00:00","BATCH","04/14/2026 00:00:00","PVS_XP_2096","PVZ_UX032","0902","循環器系領域　　ホルター型心電図検査","","","","","",""
"06/13/2013 00:00:00","12/31/9999 00:00:00","False","itg02109","06/14/2013 00:00:00","BATCH","04/14/2026 00:00:00","PVS_XP_2096","PVZ_UX032","0903","循環器系領域　　心臓カテーテル法による諸検査（終日対応）","","","","","",""
"06/13/2013 00:00:00","12/31/9999 00:00:00","False","itg02109","06/14/2013 00:00:00","BATCH","04/14/2026 00:00:00","PVS_XP_2096","PVZ_UX032","0904","循環器系領域　　心臓カテーテル法による諸検査（終日対応以外）","","","","","",""
"06/13/2013 00:00:00","12/31/9999 00:00:00","False","itg02109","06/14/2013 00:00:00","BATCH","04/14/2026 00:00:00","PVS_XP_2096","PVZ_UX032","0905","循環器系領域　　心臓カテーテル法による血管内視鏡検査","","","","","",""
"06/13/2013 00:00:00","12/31/9999 00:00:00","False","itg02109","06/14/2013 00:00:00","BATCH","04/14/2026 00:00:00","PVS_XP_2096","PVZ_UX032","0906","循環器系領域　　冠動脈バイパス術","","","","","",""
"06/13/2013 00:00:00","12/31/9999 00:00:00","False","itg02109","06/14/2013 00:00:00","BATCH","04/14/2026 00:00:00","PVS_XP_2096","PVZ_UX032","0907","循環器系領域　　経皮的冠動脈形成術（ＰＴＣＡ）","","","","","",""
"06/13/2013 00:00:00","12/31/9999 00:00:00","False","itg02109","06/14/2013 00:00:00","BATCH","04/14/2026 00:00:00","PVS_XP_2096","PVZ_UX032","0908","循環器系領域　　経皮的冠動脈血栓吸引術","","","","","",""
"06/13/2013 00:00:00","12/31/9999 00:00:00","False","itg02109","06/14/2013 00:00:00","BATCH","04/14/2026 00:00:00","PVS_XP_2096","PVZ_UX032","0909","循環器系領域　　経皮的冠動脈ステント留置術","","","","","",""
"06/13/2013 00:00:00","12/31/9999 00:00:00","False","itg02109","06/14/2013 00:00:00","BATCH","04/14/2026 00:00:00","PVS_XP_2096","PVZ_UX032","0910","循環器系領域　　弁膜症手術","","","","","",""
"06/13/2013 00:00:00","12/31/9999 00:00:00","False","itg02109","06/14/2013 00:00:00","BATCH","04/14/2026 00:00:00","PVS_XP_2096","PVZ_UX032","0911","循環器系領域　　開心術","","","","","",""
"06/13/2013 00:00:00","12/31/9999 00:00:00","False","itg02109","06/14/2013 00:00:00","BATCH","04/14/2026 00:00:00","PVS_XP_2096","PVZ_UX032","0912","循環器系領域　　大動脈瘤手術","","","","","",""
"06/13/2013 00:00:00","12/31/9999 00:00:00","False","itg02109","06/14/2013 00:00:00","BATCH","04/14/2026 00:00:00","PVS_XP_2096","PVZ_UX032","0913","循環器系領域　　下肢静脈瘤手術","","","","","",""
"06/13/2013 00:00:00","12/31/9999 00:00:00","False","itg02109","06/14/2013 00:00:00","BATCH","04/14/2026 00:00:00","PVS_XP_2096","PVZ_UX032","0914","循環器系領域　　ペースメーカー移植術","","","","","",""
"06/13/2013 00:00:00","12/31/9999 00:00:00","False","itg02109","06/14/2013 00:00:00","BATCH","04/14/2026 00:00:00","PVS_XP_2096","PVZ_UX032","0915","循環器系領域　　ペースメーカー管理","","","","","",""
"06/13/2013 00:00:00","12/31/9999 00:00:00","False","itg02109","06/14/2013 00:00:00","BATCH","04/14/2026 00:00:00","PVS_XP_2096","PVZ_UX032","1001","腎・泌尿器系領域　　腎･泌尿器系領域の一次診療","","","","","",""
"06/13/2013 00:00:00","12/31/9999 00:00:00","False","itg02109","06/14/2013 00:00:00","BATCH","04/14/2026 00:00:00","PVS_XP_2096","PVZ_UX032","1002","腎・泌尿器系領域　　膀胱鏡検査","","","","","",""
"06/13/2013 00:00:00","12/31/9999 00:00:00","False","itg02109","06/14/2013 00:00:00","BATCH","04/14/2026 00:00:00","PVS_XP_2096","PVZ_UX032","1003","腎・泌尿器系領域　　腎生検","","","","","",""
"06/13/2013 00:00:00","12/31/9999 00:00:00","False","itg02109","06/14/2013 00:00:00","BATCH","04/14/2026 00:00:00","PVS_XP_2096","PVZ_UX032","1004","腎・泌尿器系領域　　血液透析","","","","","",""
"06/13/2013 00:00:00","12/31/9999 00:00:00","False","itg02109","06/14/2013 00:00:00","BATCH","04/14/2026 00:00:00","PVS_XP_2096","PVZ_UX032","1005","腎・泌尿器系領域　　夜間透析","","","","","",""
"06/13/2013 00:00:00","12/31/9999 00:00:00","False","itg02109","06/14/2013 00:00:00","BATCH","04/14/2026 00:00:00","PVS_XP_2096","PVZ_UX032","1006","腎・泌尿器系領域　　腹膜透析（ＣＡＰＤ）","","","","","",""
