"JIS_Ken_CD","JIS_Shikuchoson_CD","Corp_ID","Segment_KBN","Himozuke_KBN","Himozuke_SEQ","TekiyoKaishi_DT","TekiyoShuryo_DT","Del_FLG","Himozuke_KBN_KJ","Himozuke_CD","Sakuseisha_ID","Sakusei_DT","Koshinsha_ID","Koshin_DT","KoshinProgram_ID","Shinseisha_ID","Shinsei_DT"
"01","343","ECL","1","PVS_J0001","1","04/01/2016 00:00:00","03/31/2017 00:00:00","False","市区町村と地域連携統括部の紐付け","212004","itg04213","03/03/2016 00:00:00","itg04213","04/01/2017 00:00:00","PVS_XP_2002","itg04213","03/03/2016 00:00:00"
"01","343","ECL","1","PVS_J0001","1","04/01/2017 00:00:00","03/31/2018 00:00:00","False","市区町村と地域連携統括部の紐付け","212006","itg04213","04/01/2017 00:00:00","BATCH","03/24/2018 12:26:44","PVS_XP_2002","itg04213","03/24/2018 12:26:44"
"01","343","ECL","1","PVS_J0001","1","04/01/2024 00:00:00","12/31/9999 00:00:00","False","市区町村と地域連携統括部の紐付け","21201101","itg04213","03/14/2024 00:00:00","itg04213","03/14/2024 00:00:00","PVS_XP_2002","itg04213","03/14/2024 00:00:00"
"01","343","ECL","1","PVS_J0001","1","04/01/2020 00:00:00","03/31/2024 00:00:00","False","市区町村と地域連携統括部の紐付け","21201201","ITSP","03/06/2020 00:00:00","ITSP","03/06/2020 00:00:00","PVS_XP_2002","ITSP","03/06/2020 00:00:00"
"01","343","ECL","1","PVS_J0001","1","04/01/2015 00:00:00","03/31/2016 00:00:00","False","市区町村と包括組織の紐付け","222001","itg04213","11/06/2014 00:00:00","itg04213","04/01/2016 00:00:00","PVS_XP_2002","itg04213","03/25/2015 00:00:00"
"01","343","EMEC","0","PVS_J0003","1","04/10/2017 00:00:00","04/10/2018 00:00:00","False","ＥＥ担当者と市区郡の紐付け","0142","itg04213","03/31/2017 00:00:00","itg04213","04/10/2017 00:00:00","PVS_XP_2002","itg04213","03/31/2017 00:00:00"
"01","343","EMEC","0","PVS_J0003","1","04/11/2018 00:00:00","09/30/2019 00:00:00","False","ＥＥ担当者と市区郡の紐付け","0149","ITSP","04/04/2018 00:00:00","unyo","10/01/2019 00:00:00","PVS_XP_2002","ITSP","04/04/2018 00:00:00"
"01","343","EMEC","0","PVS_J0003","1","04/01/2013 00:00:00","10/14/2013 00:00:00","False","ＥＥ担当者と市区郡の紐付け","5092","itg04213","04/15/2013 00:00:00","itg34781","10/15/2013 00:00:00","PVS_XP_2002","EMEC","04/15/2013 00:00:00"
"01","343","EMEC","0","PVS_J0003","1","10/15/2013 00:00:00","03/31/2016 00:00:00","False","ＥＥ担当者と市区郡の紐付け","5092","itg34781","10/15/2013 00:00:00","itg04213","04/01/2016 00:00:00","PVS_XP_2002","EMEC","10/15/2013 00:00:00"
"01","345","EA","0","PVS_J0001","1","10/01/2017 00:00:00","12/31/9999 00:00:00","False","市区町村と地域連携統括部の紐付け","011099","INTAGE","02/10/2018 00:00:00","INTAGE","02/10/2018 00:00:00","PVS_XP_2002","INTAGE","02/10/2018 00:00:00"
"01","345","ECL","1","PVS_J0001","1","12/01/2012 00:00:00","03/31/2013 00:00:00","False","医組織と市区郡の紐付け","011005","BATCH","12/27/2012 17:26:15","BATCH","03/18/2013 00:00:00","PVS_XP_2002","IKOU","12/27/2012 17:26:15"
"01","345","ECL","1","PVS_J0001","1","04/01/2013 00:00:00","02/05/2014 00:00:00","False","市区町村と包括組織の紐付け","092001","BATCH","03/15/2013 21:27:33","itg04213","02/06/2014 00:00:00","PVS_XP_2002","BATCH","03/15/2013 21:27:33"
"01","345","ECL","1","PVS_J0001","1","02/06/2014 00:00:00","11/06/2014 00:00:00","False","市区町村と包括組織の紐付け","092002","BATCH","02/06/2014 00:00:00","itg04213","11/07/2014 00:00:00","PVS_XP_2002","BATCH","02/06/2014 00:00:00"
"01","345","ECL","1","PVS_J0001","1","11/07/2014 00:00:00","03/31/2015 00:00:00","False","市区町村と包括組織の紐付け","092002","itg04213","11/06/2014 00:00:00","itg04213","04/01/2015 00:00:00","PVS_XP_2002","itg04213","03/06/2015 00:00:00"
"01","345","ECL","1","PVS_J0001","1","04/01/2018 00:00:00","03/31/2020 00:00:00","False","市区町村と地域連携統括部の紐付け","212003","BATCH","04/01/2018 00:00:00","BATCH","04/01/2018 00:00:00","PVS_XP_2002","itg04213","03/24/2018 00:00:00"
"01","345","ECL","1","PVS_J0001","1","04/01/2016 00:00:00","03/31/2017 00:00:00","False","市区町村と地域連携統括部の紐付け","212004","itg04213","03/03/2016 00:00:00","itg04213","04/01/2017 00:00:00","PVS_XP_2002","itg04213","03/03/2016 00:00:00"
"01","345","ECL","1","PVS_J0001","1","04/01/2017 00:00:00","03/31/2018 00:00:00","False","市区町村と地域連携統括部の紐付け","212006","itg04213","04/01/2017 00:00:00","BATCH","03/24/2018 12:26:44","PVS_XP_2002","itg04213","03/24/2018 12:26:44"
"01","345","ECL","1","PVS_J0001","1","04/01/2024 00:00:00","12/31/9999 00:00:00","False","市区町村と地域連携統括部の紐付け","21201101","itg04213","03/14/2024 00:00:00","itg04213","03/14/2024 00:00:00","PVS_XP_2002","itg04213","03/14/2024 00:00:00"
"01","345","ECL","1","PVS_J0001","1","04/01/2020 00:00:00","03/31/2024 00:00:00","False","市区町村と地域連携統括部の紐付け","21201201","ITSP","03/06/2020 00:00:00","ITSP","03/06/2020 00:00:00","PVS_XP_2002","ITSP","03/06/2020 00:00:00"
"01","345","ECL","1","PVS_J0001","1","04/01/2015 00:00:00","03/31/2016 00:00:00","False","市区町村と包括組織の紐付け","222001","itg04213","11/06/2014 00:00:00","itg04213","04/01/2016 00:00:00","PVS_XP_2002","itg04213","03/25/2015 00:00:00"
"01","345","EMEC","0","PVS_J0003","1","04/10/2017 00:00:00","04/10/2018 00:00:00","False","ＥＥ担当者と市区郡の紐付け","0142","itg04213","03/31/2017 00:00:00","itg04213","04/10/2017 00:00:00","PVS_XP_2002","itg04213","03/31/2017 00:00:00"
"01","345","EMEC","0","PVS_J0003","1","04/11/2018 00:00:00","09/30/2019 00:00:00","False","ＥＥ担当者と市区郡の紐付け","0149","ITSP","04/04/2018 00:00:00","unyo","10/01/2019 00:00:00","PVS_XP_2002","ITSP","04/04/2018 00:00:00"
"01","345","EMEC","0","PVS_J0003","1","04/01/2013 00:00:00","10/14/2013 00:00:00","False","ＥＥ担当者と市区郡の紐付け","5092","itg04213","04/15/2013 00:00:00","itg34781","10/15/2013 00:00:00","PVS_XP_2002","EMEC","04/15/2013 00:00:00"
"01","345","EMEC","0","PVS_J0003","1","10/15/2013 00:00:00","03/31/2016 00:00:00","False","ＥＥ担当者と市区郡の紐付け","5092","itg34781","10/15/2013 00:00:00","itg04213","04/01/2016 00:00:00","PVS_XP_2002","EMEC","10/15/2013 00:00:00"
"01","346","EA","0","PVS_J0001","1","10/01/2017 00:00:00","12/31/9999 00:00:00","False","市区町村と地域連携統括部の紐付け","011099","INTAGE","02/10/2018 00:00:00","INTAGE","02/10/2018 00:00:00","PVS_XP_2002","INTAGE","02/10/2018 00:00:00"
"01","346","ECL","1","PVS_J0001","1","12/01/2012 00:00:00","03/31/2013 00:00:00","False","医組織と市区郡の紐付け","011005","BATCH","12/27/2012 17:26:15","BATCH","03/18/2013 00:00:00","PVS_XP_2002","IKOU","12/27/2012 17:26:15"
"01","346","ECL","1","PVS_J0001","1","04/01/2013 00:00:00","02/05/2014 00:00:00","False","市区町村と包括組織の紐付け","092001","BATCH","03/15/2013 21:27:33","itg04213","02/06/2014 00:00:00","PVS_XP_2002","BATCH","03/15/2013 21:27:33"
"01","346","ECL","1","PVS_J0001","1","02/06/2014 00:00:00","11/06/2014 00:00:00","False","市区町村と包括組織の紐付け","092002","BATCH","02/06/2014 00:00:00","itg04213","11/07/2014 00:00:00","PVS_XP_2002","BATCH","02/06/2014 00:00:00"
"01","346","ECL","1","PVS_J0001","1","11/07/2014 00:00:00","03/31/2015 00:00:00","False","市区町村と包括組織の紐付け","092002","itg04213","11/06/2014 00:00:00","itg04213","04/01/2015 00:00:00","PVS_XP_2002","itg04213","03/06/2015 00:00:00"
"01","346","ECL","1","PVS_J0001","1","04/01/2018 00:00:00","03/31/2020 00:00:00","False","市区町村と地域連携統括部の紐付け","212003","BATCH","04/01/2018 00:00:00","BATCH","04/01/2018 00:00:00","PVS_XP_2002","itg04213","03/24/2018 00:00:00"
"01","346","ECL","1","PVS_J0001","1","04/01/2016 00:00:00","03/31/2017 00:00:00","False","市区町村と地域連携統括部の紐付け","212004","itg04213","03/03/2016 00:00:00","itg04213","04/01/2017 00:00:00","PVS_XP_2002","itg04213","03/03/2016 00:00:00"
"01","346","ECL","1","PVS_J0001","1","04/01/2017 00:00:00","03/31/2018 00:00:00","False","市区町村と地域連携統括部の紐付け","212006","itg04213","04/01/2017 00:00:00","BATCH","03/24/2018 12:26:44","PVS_XP_2002","itg04213","03/24/2018 12:26:44"
"01","346","ECL","1","PVS_J0001","1","04/01/2024 00:00:00","12/31/9999 00:00:00","False","市区町村と地域連携統括部の紐付け","21201101","itg04213","03/14/2024 00:00:00","itg04213","03/14/2024 00:00:00","PVS_XP_2002","itg04213","03/14/2024 00:00:00"
"01","346","ECL","1","PVS_J0001","1","04/01/2020 00:00:00","03/31/2024 00:00:00","False","市区町村と地域連携統括部の紐付け","21201201","ITSP","03/06/2020 00:00:00","ITSP","03/06/2020 00:00:00","PVS_XP_2002","ITSP","03/06/2020 00:00:00"
"01","346","ECL","1","PVS_J0001","1","04/01/2015 00:00:00","03/31/2016 00:00:00","False","市区町村と包括組織の紐付け","222001","itg04213","11/06/2014 00:00:00","itg04213","04/01/2016 00:00:00","PVS_XP_2002","itg04213","03/25/2015 00:00:00"
"01","346","EMEC","0","PVS_J0003","1","04/10/2017 00:00:00","04/10/2018 00:00:00","False","ＥＥ担当者と市区郡の紐付け","0142","itg04213","03/31/2017 00:00:00","itg04213","04/10/2017 00:00:00","PVS_XP_2002","itg04213","03/31/2017 00:00:00"
"01","346","EMEC","0","PVS_J0003","1","04/11/2018 00:00:00","09/30/2019 00:00:00","False","ＥＥ担当者と市区郡の紐付け","0149","ITSP","04/04/2018 00:00:00","unyo","10/01/2019 00:00:00","PVS_XP_2002","ITSP","04/04/2018 00:00:00"
"01","346","EMEC","0","PVS_J0003","1","04/01/2013 00:00:00","10/14/2013 00:00:00","False","ＥＥ担当者と市区郡の紐付け","5092","itg04213","04/15/2013 00:00:00","itg34781","10/15/2013 00:00:00","PVS_XP_2002","EMEC","04/15/2013 00:00:00"
"01","346","EMEC","0","PVS_J0003","1","10/15/2013 00:00:00","03/31/2016 00:00:00","False","ＥＥ担当者と市区郡の紐付け","5092","itg34781","10/15/2013 00:00:00","itg04213","04/01/2016 00:00:00","PVS_XP_2002","EMEC","10/15/2013 00:00:00"
"01","347","EA","0","PVS_J0001","1","10/01/2017 00:00:00","12/31/9999 00:00:00","False","市区町村と地域連携統括部の紐付け","011099","INTAGE","02/10/2018 00:00:00","INTAGE","02/10/2018 00:00:00","PVS_XP_2002","INTAGE","02/10/2018 00:00:00"
"01","347","ECL","1","PVS_J0001","1","12/01/2012 00:00:00","03/31/2013 00:00:00","False","医組織と市区郡の紐付け","011005","BATCH","12/27/2012 17:26:15","BATCH","03/18/2013 00:00:00","PVS_XP_2002","IKOU","12/27/2012 17:26:15"
"01","347","ECL","1","PVS_J0001","1","04/01/2013 00:00:00","02/05/2014 00:00:00","False","市区町村と包括組織の紐付け","092001","BATCH","03/15/2013 21:27:33","itg04213","02/06/2014 00:00:00","PVS_XP_2002","BATCH","03/15/2013 21:27:33"
"01","347","ECL","1","PVS_J0001","1","02/06/2014 00:00:00","11/06/2014 00:00:00","False","市区町村と包括組織の紐付け","092002","BATCH","02/06/2014 00:00:00","itg04213","11/07/2014 00:00:00","PVS_XP_2002","BATCH","02/06/2014 00:00:00"
"01","347","ECL","1","PVS_J0001","1","11/07/2014 00:00:00","03/31/2015 00:00:00","False","市区町村と包括組織の紐付け","092002","itg04213","11/06/2014 00:00:00","itg04213","04/01/2015 00:00:00","PVS_XP_2002","itg04213","03/06/2015 00:00:00"
"01","347","ECL","1","PVS_J0001","1","04/01/2018 00:00:00","03/31/2020 00:00:00","False","市区町村と地域連携統括部の紐付け","212003","BATCH","04/01/2018 00:00:00","BATCH","04/01/2018 00:00:00","PVS_XP_2002","itg04213","03/24/2018 00:00:00"
"01","347","ECL","1","PVS_J0001","1","04/01/2016 00:00:00","03/31/2017 00:00:00","False","市区町村と地域連携統括部の紐付け","212004","itg04213","03/03/2016 00:00:00","itg04213","04/01/2017 00:00:00","PVS_XP_2002","itg04213","03/03/2016 00:00:00"
"01","347","ECL","1","PVS_J0001","1","04/01/2017 00:00:00","03/31/2018 00:00:00","False","市区町村と地域連携統括部の紐付け","212006","itg04213","04/01/2017 00:00:00","BATCH","03/24/2018 12:26:44","PVS_XP_2002","itg04213","03/24/2018 12:26:44"
"01","347","ECL","1","PVS_J0001","1","04/01/2024 00:00:00","12/31/9999 00:00:00","False","市区町村と地域連携統括部の紐付け","21201101","itg04213","03/14/2024 00:00:00","itg04213","03/14/2024 00:00:00","PVS_XP_2002","itg04213","03/14/2024 00:00:00"
"01","347","ECL","1","PVS_J0001","1","04/01/2020 00:00:00","03/31/2024 00:00:00","False","市区町村と地域連携統括部の紐付け","21201201","ITSP","03/06/2020 00:00:00","ITSP","03/06/2020 00:00:00","PVS_XP_2002","ITSP","03/06/2020 00:00:00"
"01","347","ECL","1","PVS_J0001","1","04/01/2015 00:00:00","03/31/2016 00:00:00","False","市区町村と包括組織の紐付け","222001","itg04213","11/06/2014 00:00:00","itg04213","04/01/2016 00:00:00","PVS_XP_2002","itg04213","03/25/2015 00:00:00"
"01","347","EMEC","0","PVS_J0003","1","04/10/2017 00:00:00","04/10/2018 00:00:00","False","ＥＥ担当者と市区郡の紐付け","0142","itg04213","03/31/2017 00:00:00","itg04213","04/10/2017 00:00:00","PVS_XP_2002","itg04213","03/31/2017 00:00:00"
"01","347","EMEC","0","PVS_J0003","1","04/11/2018 00:00:00","09/30/2019 00:00:00","False","ＥＥ担当者と市区郡の紐付け","0149","ITSP","04/04/2018 00:00:00","unyo","10/01/2019 00:00:00","PVS_XP_2002","ITSP","04/04/2018 00:00:00"
"01","347","EMEC","0","PVS_J0003","1","04/01/2013 00:00:00","10/14/2013 00:00:00","False","ＥＥ担当者と市区郡の紐付け","5092","itg04213","04/15/2013 00:00:00","itg34781","10/15/2013 00:00:00","PVS_XP_2002","EMEC","04/15/2013 00:00:00"
"01","347","EMEC","0","PVS_J0003","1","10/15/2013 00:00:00","03/31/2016 00:00:00","False","ＥＥ担当者と市区郡の紐付け","5092","itg34781","10/15/2013 00:00:00","itg04213","04/01/2016 00:00:00","PVS_XP_2002","EMEC","10/15/2013 00:00:00"
"01","361","EA","0","PVS_J0001","1","10/01/2017 00:00:00","12/31/9999 00:00:00","False","市区町村と地域連携統括部の紐付け","011099","INTAGE","02/10/2018 00:00:00","INTAGE","02/10/2018 00:00:00","PVS_XP_2002","INTAGE","02/10/2018 00:00:00"
"01","361","ECL","1","PVS_J0001","1","12/01/2012 00:00:00","03/31/2013 00:00:00","False","医組織と市区郡の紐付け","011005","BATCH","12/27/2012 17:26:15","BATCH","03/18/2013 00:00:00","PVS_XP_2002","IKOU","12/27/2012 17:26:15"
"01","361","ECL","1","PVS_J0001","1","04/01/2013 00:00:00","02/05/2014 00:00:00","False","市区町村と包括組織の紐付け","092001","BATCH","03/15/2013 21:27:33","itg04213","02/06/2014 00:00:00","PVS_XP_2002","BATCH","03/15/2013 21:27:33"
"01","361","ECL","1","PVS_J0001","1","02/06/2014 00:00:00","11/06/2014 00:00:00","False","市区町村と包括組織の紐付け","092002","BATCH","02/06/2014 00:00:00","itg04213","11/07/2014 00:00:00","PVS_XP_2002","BATCH","02/06/2014 00:00:00"
"01","361","ECL","1","PVS_J0001","1","11/07/2014 00:00:00","03/31/2015 00:00:00","False","市区町村と包括組織の紐付け","092002","itg04213","11/06/2014 00:00:00","itg04213","04/01/2015 00:00:00","PVS_XP_2002","itg04213","03/06/2015 00:00:00"
"01","361","ECL","1","PVS_J0001","1","04/01/2018 00:00:00","03/31/2020 00:00:00","False","市区町村と地域連携統括部の紐付け","212003","BATCH","04/01/2018 00:00:00","BATCH","04/01/2018 00:00:00","PVS_XP_2002","itg04213","03/24/2018 00:00:00"
"01","361","ECL","1","PVS_J0001","1","04/01/2016 00:00:00","03/31/2017 00:00:00","False","市区町村と地域連携統括部の紐付け","212004","itg04213","03/03/2016 00:00:00","itg04213","04/01/2017 00:00:00","PVS_XP_2002","itg04213","03/03/2016 00:00:00"
"01","361","ECL","1","PVS_J0001","1","04/01/2017 00:00:00","03/31/2018 00:00:00","False","市区町村と地域連携統括部の紐付け","212006","itg04213","04/01/2017 00:00:00","BATCH","03/24/2018 12:26:44","PVS_XP_2002","itg04213","03/24/2018 12:26:44"
"01","361","ECL","1","PVS_J0001","1","04/01/2024 00:00:00","12/31/9999 00:00:00","False","市区町村と地域連携統括部の紐付け","21201101","itg04213","03/14/2024 00:00:00","itg04213","03/14/2024 00:00:00","PVS_XP_2002","itg04213","03/14/2024 00:00:00"
"01","361","ECL","1","PVS_J0001","1","04/01/2020 00:00:00","03/31/2024 00:00:00","False","市区町村と地域連携統括部の紐付け","21201201","ITSP","03/06/2020 00:00:00","ITSP","03/06/2020 00:00:00","PVS_XP_2002","ITSP","03/06/2020 00:00:00"
"01","361","ECL","1","PVS_J0001","1","04/01/2015 00:00:00","03/31/2016 00:00:00","False","市区町村と包括組織の紐付け","222001","itg04213","11/06/2014 00:00:00","itg04213","04/01/2016 00:00:00","PVS_XP_2002","itg04213","03/25/2015 00:00:00"
"01","361","EMEC","0","PVS_J0003","1","04/10/2017 00:00:00","04/10/2018 00:00:00","False","ＥＥ担当者と市区郡の紐付け","0142","itg04213","03/31/2017 00:00:00","itg04213","04/10/2017 00:00:00","PVS_XP_2002","itg04213","03/31/2017 00:00:00"
"01","361","EMEC","0","PVS_J0003","1","04/11/2018 00:00:00","09/30/2019 00:00:00","False","ＥＥ担当者と市区郡の紐付け","0149","ITSP","04/04/2018 00:00:00","unyo","10/01/2019 00:00:00","PVS_XP_2002","ITSP","04/04/2018 00:00:00"
"01","361","EMEC","0","PVS_J0003","1","04/01/2013 00:00:00","10/14/2013 00:00:00","False","ＥＥ担当者と市区郡の紐付け","5092","itg04213","04/15/2013 00:00:00","itg34781","10/15/2013 00:00:00","PVS_XP_2002","EMEC","04/15/2013 00:00:00"
"01","361","EMEC","0","PVS_J0003","1","10/15/2013 00:00:00","03/31/2016 00:00:00","False","ＥＥ担当者と市区郡の紐付け","5092","itg34781","10/15/2013 00:00:00","itg04213","04/01/2016 00:00:00","PVS_XP_2002","EMEC","10/15/2013 00:00:00"
"01","362","EA","0","PVS_J0001","1","10/01/2017 00:00:00","12/31/9999 00:00:00","False","市区町村と地域連携統括部の紐付け","011099","INTAGE","02/10/2018 00:00:00","INTAGE","02/10/2018 00:00:00","PVS_XP_2002","INTAGE","02/10/2018 00:00:00"
"01","362","ECL","1","PVS_J0001","1","12/01/2012 00:00:00","03/31/2013 00:00:00","False","医組織と市区郡の紐付け","011005","BATCH","12/27/2012 17:26:15","BATCH","03/18/2013 00:00:00","PVS_XP_2002","IKOU","12/27/2012 17:26:15"
"01","362","ECL","1","PVS_J0001","1","04/01/2013 00:00:00","02/05/2014 00:00:00","False","市区町村と包括組織の紐付け","092001","BATCH","03/15/2013 21:27:33","itg04213","02/06/2014 00:00:00","PVS_XP_2002","BATCH","03/15/2013 21:27:33"
"01","362","ECL","1","PVS_J0001","1","02/06/2014 00:00:00","11/06/2014 00:00:00","False","市区町村と包括組織の紐付け","092002","BATCH","02/06/2014 00:00:00","itg04213","11/07/2014 00:00:00","PVS_XP_2002","BATCH","02/06/2014 00:00:00"
"01","362","ECL","1","PVS_J0001","1","11/07/2014 00:00:00","03/31/2015 00:00:00","False","市区町村と包括組織の紐付け","092002","itg04213","11/06/2014 00:00:00","itg04213","04/01/2015 00:00:00","PVS_XP_2002","itg04213","03/06/2015 00:00:00"
"01","362","ECL","1","PVS_J0001","1","04/01/2018 00:00:00","03/31/2020 00:00:00","False","市区町村と地域連携統括部の紐付け","212003","BATCH","04/01/2018 00:00:00","BATCH","04/01/2018 00:00:00","PVS_XP_2002","itg04213","03/24/2018 00:00:00"
"01","362","ECL","1","PVS_J0001","1","04/01/2016 00:00:00","03/31/2017 00:00:00","False","市区町村と地域連携統括部の紐付け","212004","itg04213","03/03/2016 00:00:00","itg04213","04/01/2017 00:00:00","PVS_XP_2002","itg04213","03/03/2016 00:00:00"
"01","362","ECL","1","PVS_J0001","1","04/01/2017 00:00:00","03/31/2018 00:00:00","False","市区町村と地域連携統括部の紐付け","212006","itg04213","04/01/2017 00:00:00","BATCH","03/24/2018 12:26:44","PVS_XP_2002","itg04213","03/24/2018 12:26:44"
"01","362","ECL","1","PVS_J0001","1","04/01/2024 00:00:00","12/31/9999 00:00:00","False","市区町村と地域連携統括部の紐付け","21201101","itg04213","03/14/2024 00:00:00","itg04213","03/14/2024 00:00:00","PVS_XP_2002","itg04213","03/14/2024 00:00:00"
"01","362","ECL","1","PVS_J0001","1","04/01/2020 00:00:00","03/31/2024 00:00:00","False","市区町村と地域連携統括部の紐付け","21201201","ITSP","03/06/2020 00:00:00","ITSP","03/06/2020 00:00:00","PVS_XP_2002","ITSP","03/06/2020 00:00:00"
"01","362","ECL","1","PVS_J0001","1","04/01/2015 00:00:00","03/31/2016 00:00:00","False","市区町村と包括組織の紐付け","222001","itg04213","11/06/2014 00:00:00","itg04213","04/01/2016 00:00:00","PVS_XP_2002","itg04213","03/25/2015 00:00:00"
"01","362","EMEC","0","PVS_J0003","1","04/10/2017 00:00:00","04/10/2018 00:00:00","False","ＥＥ担当者と市区郡の紐付け","0142","itg04213","03/31/2017 00:00:00","itg04213","04/10/2017 00:00:00","PVS_XP_2002","itg04213","03/31/2017 00:00:00"
"01","362","EMEC","0","PVS_J0003","1","04/11/2018 00:00:00","09/30/2019 00:00:00","False","ＥＥ担当者と市区郡の紐付け","0149","ITSP","04/04/2018 00:00:00","unyo","10/01/2019 00:00:00","PVS_XP_2002","ITSP","04/04/2018 00:00:00"
"01","362","EMEC","0","PVS_J0003","1","04/01/2013 00:00:00","10/14/2013 00:00:00","False","ＥＥ担当者と市区郡の紐付け","5092","itg04213","04/15/2013 00:00:00","itg34781","10/15/2013 00:00:00","PVS_XP_2002","EMEC","04/15/2013 00:00:00"
"01","362","EMEC","0","PVS_J0003","1","10/15/2013 00:00:00","03/31/2016 00:00:00","False","ＥＥ担当者と市区郡の紐付け","5092","itg34781","10/15/2013 00:00:00","itg04213","04/01/2016 00:00:00","PVS_XP_2002","EMEC","10/15/2013 00:00:00"
"01","363","EA","0","PVS_J0001","1","10/01/2017 00:00:00","12/31/9999 00:00:00","False","市区町村と地域連携統括部の紐付け","011099","INTAGE","02/10/2018 00:00:00","INTAGE","02/10/2018 00:00:00","PVS_XP_2002","INTAGE","02/10/2018 00:00:00"
"01","363","ECL","1","PVS_J0001","1","12/01/2012 00:00:00","03/31/2013 00:00:00","False","医組織と市区郡の紐付け","011005","BATCH","12/27/2012 17:26:15","BATCH","03/18/2013 00:00:00","PVS_XP_2002","IKOU","12/27/2012 17:26:15"
"01","363","ECL","1","PVS_J0001","1","04/01/2013 00:00:00","02/05/2014 00:00:00","False","市区町村と包括組織の紐付け","092001","BATCH","03/15/2013 21:27:33","itg04213","02/06/2014 00:00:00","PVS_XP_2002","BATCH","03/15/2013 21:27:33"
"01","363","ECL","1","PVS_J0001","1","02/06/2014 00:00:00","11/06/2014 00:00:00","False","市区町村と包括組織の紐付け","092002","BATCH","02/06/2014 00:00:00","itg04213","11/07/2014 00:00:00","PVS_XP_2002","BATCH","02/06/2014 00:00:00"
"01","363","ECL","1","PVS_J0001","1","11/07/2014 00:00:00","03/31/2015 00:00:00","False","市区町村と包括組織の紐付け","092002","itg04213","11/06/2014 00:00:00","itg04213","04/01/2015 00:00:00","PVS_XP_2002","itg04213","03/06/2015 00:00:00"
"01","363","ECL","1","PVS_J0001","1","04/01/2018 00:00:00","03/31/2020 00:00:00","False","市区町村と地域連携統括部の紐付け","212003","BATCH","04/01/2018 00:00:00","BATCH","04/01/2018 00:00:00","PVS_XP_2002","itg04213","03/24/2018 00:00:00"
"01","363","ECL","1","PVS_J0001","1","04/01/2016 00:00:00","03/31/2017 00:00:00","False","市区町村と地域連携統括部の紐付け","212004","itg04213","03/03/2016 00:00:00","itg04213","04/01/2017 00:00:00","PVS_XP_2002","itg04213","03/03/2016 00:00:00"
"01","363","ECL","1","PVS_J0001","1","04/01/2017 00:00:00","03/31/2018 00:00:00","False","市区町村と地域連携統括部の紐付け","212006","itg04213","04/01/2017 00:00:00","BATCH","03/24/2018 12:26:44","PVS_XP_2002","itg04213","03/24/2018 12:26:44"
"01","363","ECL","1","PVS_J0001","1","04/01/2024 00:00:00","12/31/9999 00:00:00","False","市区町村と地域連携統括部の紐付け","21201101","itg04213","03/14/2024 00:00:00","itg04213","03/14/2024 00:00:00","PVS_XP_2002","itg04213","03/14/2024 00:00:00"
"01","363","ECL","1","PVS_J0001","1","04/01/2020 00:00:00","03/31/2024 00:00:00","False","市区町村と地域連携統括部の紐付け","21201201","ITSP","03/06/2020 00:00:00","ITSP","03/06/2020 00:00:00","PVS_XP_2002","ITSP","03/06/2020 00:00:00"
"01","363","ECL","1","PVS_J0001","1","04/01/2015 00:00:00","03/31/2016 00:00:00","False","市区町村と包括組織の紐付け","222001","itg04213","11/06/2014 00:00:00","itg04213","04/01/2016 00:00:00","PVS_XP_2002","itg04213","03/25/2015 00:00:00"
"01","363","EMEC","0","PVS_J0003","1","04/10/2017 00:00:00","04/10/2018 00:00:00","False","ＥＥ担当者と市区郡の紐付け","0142","itg04213","03/31/2017 00:00:00","itg04213","04/10/2017 00:00:00","PVS_XP_2002","itg04213","03/31/2017 00:00:00"
"01","363","EMEC","0","PVS_J0003","1","04/11/2018 00:00:00","09/30/2019 00:00:00","False","ＥＥ担当者と市区郡の紐付け","0149","ITSP","04/04/2018 00:00:00","unyo","10/01/2019 00:00:00","PVS_XP_2002","ITSP","04/04/2018 00:00:00"
"01","363","EMEC","0","PVS_J0003","1","04/01/2013 00:00:00","10/14/2013 00:00:00","False","ＥＥ担当者と市区郡の紐付け","5092","itg04213","04/15/2013 00:00:00","itg34781","10/15/2013 00:00:00","PVS_XP_2002","EMEC","04/15/2013 00:00:00"
"01","363","EMEC","0","PVS_J0003","1","10/15/2013 00:00:00","03/31/2016 00:00:00","False","ＥＥ担当者と市区郡の紐付け","5092","itg34781","10/15/2013 00:00:00","itg04213","04/01/2016 00:00:00","PVS_XP_2002","EMEC","10/15/2013 00:00:00"
"01","364","EA","0","PVS_J0001","1","10/01/2017 00:00:00","12/31/9999 00:00:00","False","市区町村と地域連携統括部の紐付け","011099","INTAGE","02/10/2018 00:00:00","INTAGE","02/10/2018 00:00:00","PVS_XP_2002","INTAGE","02/10/2018 00:00:00"
"01","364","ECL","1","PVS_J0001","1","12/01/2012 00:00:00","03/31/2013 00:00:00","False","医組織と市区郡の紐付け","011005","BATCH","12/27/2012 17:26:15","BATCH","03/18/2013 00:00:00","PVS_XP_2002","IKOU","12/27/2012 17:26:15"
"01","364","ECL","1","PVS_J0001","1","04/01/2013 00:00:00","02/05/2014 00:00:00","False","市区町村と包括組織の紐付け","092001","BATCH","03/15/2013 21:27:33","itg04213","02/06/2014 00:00:00","PVS_XP_2002","BATCH","03/15/2013 21:27:33"
