"TekiyoKaishi_DT","TekiyoShuryo_DT","Del_FLG","Sakuseisha_ID","Sakusei_DT","Koshinsha_ID","Koshin_DT","KoshinProgram_ID","Layout_KBN","KangoShubetsu_CD","Shusei_KBN","Maintenance_DT","Tenso_DT","Meisho_KJ"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:22:05","BATCH","04/14/2026 00:00:00","PVS_XP_2091","023","A2 2","A","20121127","20121203","２．５：１看護Ｂ加算看護補助不明"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:22:05","BATCH","04/14/2026 00:00:00","PVS_XP_2091","023","A2 3","A","20121127","20121203","２．５：１看護加算無し看護補助不明"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:22:05","BATCH","04/14/2026 00:00:00","PVS_XP_2091","023","A2 9","A","20121127","20121203","２．５：１看護加算不明看護補助不明"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:22:05","BATCH","04/14/2026 00:00:00","PVS_XP_2091","023","A211","A","20121127","20121203","２．５：１看護Ａ加算３：１看護補助"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:22:05","BATCH","04/14/2026 00:00:00","PVS_XP_2091","023","A212","A","20121127","20121203","２．５：１看護Ｂ加算３：１看護補助"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:22:05","BATCH","04/14/2026 00:00:00","PVS_XP_2091","023","A213","A","20121127","20121203","２．５：１看護加算無し３：１看護補助"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:22:05","BATCH","04/14/2026 00:00:00","PVS_XP_2091","023","A219","A","20121127","20121203","２．５：１看護加算不明３：１看護補助"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:22:05","BATCH","04/14/2026 00:00:00","PVS_XP_2091","023","A221","A","20121127","20121203","２．５：１看護Ａ加算４：１看護補助"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:22:05","BATCH","04/14/2026 00:00:00","PVS_XP_2091","023","A222","A","20121127","20121203","２．５：１看護Ｂ加算４：１看護補助"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:22:05","BATCH","04/14/2026 00:00:00","PVS_XP_2091","023","A223","A","20121127","20121203","２．５：１看護加算無し４：１看護補助"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:22:05","BATCH","04/14/2026 00:00:00","PVS_XP_2091","023","A229","A","20121127","20121203","２．５：１看護加算不明４：１看護補助"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:22:05","BATCH","04/14/2026 00:00:00","PVS_XP_2091","023","A231","A","20121127","20121203","２．５：１看護Ａ加算５：１看護補助"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:22:05","BATCH","04/14/2026 00:00:00","PVS_XP_2091","023","A232","A","20121127","20121203","２．５：１看護Ｂ加算５：１看護補助"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:22:05","BATCH","04/14/2026 00:00:00","PVS_XP_2091","023","A233","A","20121127","20121203","２．５：１看護加算無し５：１看護補助"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:22:05","BATCH","04/14/2026 00:00:00","PVS_XP_2091","023","A239","A","20121127","20121203","２．５：１看護加算不明５：１看護補助"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:22:05","BATCH","04/14/2026 00:00:00","PVS_XP_2091","023","A241","A","20121127","20121203","２．５：１看護Ａ加算６：１看護補助"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:22:05","BATCH","04/14/2026 00:00:00","PVS_XP_2091","023","A242","A","20121127","20121203","２．５：１看護Ｂ加算補６：１看護補助"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:22:05","BATCH","04/14/2026 00:00:00","PVS_XP_2091","023","A243","A","20121127","20121203","２．５：１看護加算無し６：１看護補助"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:22:05","BATCH","04/14/2026 00:00:00","PVS_XP_2091","023","A249","A","20121127","20121203","２．５：１看護加算不明６：１看護補助"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:22:05","BATCH","04/14/2026 00:00:00","PVS_XP_2091","023","A251","A","20121127","20121203","２．５：１看護Ａ加算８：１看護補助"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:22:05","BATCH","04/14/2026 00:00:00","PVS_XP_2091","023","A252","A","20121127","20121203","２．５：１看護Ｂ加算８：１看護補助"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:22:05","BATCH","04/14/2026 00:00:00","PVS_XP_2091","023","A253","A","20121127","20121203","２．５：１看護加算無し８：１看護補助"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:22:05","BATCH","04/14/2026 00:00:00","PVS_XP_2091","023","A259","A","20121127","20121203","２．５：１看護加算不明８：１看護補助"
