"DairitenTK_CD","Corp_ID","TekiyoKaishi_DT","TekiyoShuryo_DT","Del_FLG","Sakuseisha_ID","Sakusei_DT","SakuseiProgram_ID","Koshinsha_ID","Koshin_DT","KoshinProgram_ID","RyutsuSoshiki_CD","RyutsuBuin_CD","SalsTokei_KBN","Hosho_FLG","DairitenTokeiShitei_FLG"
"02017","ECL","04/01/2013 00:00:00","03/31/2016 00:00:00","0","ecl07868","03/29/2018 18:50:00","803001","ecl07868","03/29/2018 18:50:00","803001","49","05245","1","1","3"
"02017","ECL","04/01/2016 00:00:00","10/31/2016 00:00:00","0","ecl07868","03/29/2018 18:50:00","803001","ecl07868","03/29/2018 18:50:00","803001","48","05245","1","1","3"
"02017","ECL","11/01/2016 00:00:00","04/14/2019 00:00:00","0","ecl07868","03/29/2018 18:50:00","803001","ecl07868","03/29/2018 18:50:00","803001","48","07086","1","1","3"
"02018","ECL","01/01/2000 00:00:00","03/31/2013 00:00:00","0","ecl07868","03/29/2018 18:50:00","803001","ecl07868","03/29/2018 18:50:00","803001","07","05245","3","1","3"
"02018","ECL","04/01/2013 00:00:00","03/31/2016 00:00:00","0","ecl07868","03/29/2018 18:50:00","803001","ecl07868","03/29/2018 18:50:00","803001","49","05245","3","1","3"
"02018","ECL","04/01/2016 00:00:00","10/31/2016 00:00:00","0","ecl07868","03/29/2018 18:50:00","803001","ecl07868","03/29/2018 18:50:00","803001","48","05245","3","1","3"
"02018","ECL","11/01/2016 00:00:00","04/14/2019 00:00:00","0","ecl07868","03/29/2018 18:50:00","803001","ecl07868","03/29/2018 18:50:00","803001","48","07086","3","1","3"
"02026","ECL","01/01/2000 00:00:00","03/31/2013 00:00:00","0","ecl07868","03/29/2018 18:50:00","803001","ecl07868","03/29/2018 18:50:00","803001","07","05245","1","1","3"
"02026","ECL","04/01/2013 00:00:00","03/31/2016 00:00:00","0","ecl07868","03/29/2018 18:50:00","803001","ecl07868","03/29/2018 18:50:00","803001","49","05245","1","1","3"
"02026","ECL","04/01/2016 00:00:00","10/31/2016 00:00:00","0","ecl07868","03/29/2018 18:50:00","803001","ecl07868","03/29/2018 18:50:00","803001","48","05245","1","1","3"
"02026","ECL","11/01/2016 00:00:00","04/14/2019 00:00:00","0","ecl07868","03/29/2018 18:50:00","803001","ecl07868","03/29/2018 18:50:00","803001","48","07086","1","1","3"
"02027","ECL","01/01/2000 00:00:00","03/31/2013 00:00:00","0","ecl07868","03/29/2018 18:50:00","803001","ecl07868","03/29/2018 18:50:00","803001","07","05245","1","1","3"
"02027","ECL","04/01/2013 00:00:00","03/31/2016 00:00:00","0","ecl02796","03/29/2018 18:50:00","803001","ecl02796","03/29/2018 18:50:00","803001","49","05245","1","1","3"
"02027","ECL","04/01/2016 00:00:00","10/31/2016 00:00:00","0","ecl02796","03/29/2018 18:50:00","803001","ecl02796","03/29/2018 18:50:00","803001","48","05245","1","1","3"
"02027","ECL","11/01/2016 00:00:00","04/14/2019 00:00:00","0","ecl07868","03/29/2018 18:50:00","803001","ecl07868","03/29/2018 18:50:00","803001","48","07086","1","1","3"
"02888","ECL","01/01/2000 00:00:00","03/31/2013 00:00:00","0","","03/29/2018 18:50:00","803001","","03/29/2018 18:50:00","803001","07","","","0",""
"02888","ECL","04/01/2013 00:00:00","03/31/2016 00:00:00","0","","03/29/2018 18:50:00","803001","","03/29/2018 18:50:00","803001","49","","","0",""
"02888","ECL","04/01/2016 00:00:00","12/31/9999 00:00:00","0","","03/29/2018 18:50:00","803001","","03/29/2018 18:50:00","803001","48","","","0",""
"02889","ECL","01/01/2000 00:00:00","03/31/2013 00:00:00","0","","03/29/2018 18:50:00","803001","","03/29/2018 18:50:00","803001","07","","","0",""
"02889","ECL","04/01/2013 00:00:00","03/31/2016 00:00:00","0","","03/29/2018 18:50:00","803001","","03/29/2018 18:50:00","803001","49","","","0",""
"02889","ECL","04/01/2016 00:00:00","12/31/9999 00:00:00","0","","03/29/2018 18:50:00","803001","","03/29/2018 18:50:00","803001","48","","","0",""
"03002","ECL","01/01/2000 00:00:00","03/31/2013 00:00:00","0","ecl07708","03/29/2018 18:50:00","803001","ecl07708","03/29/2018 18:50:00","803001","07","08362","1","1","3"
"03002","ECL","04/01/2013 00:00:00","03/31/2016 00:00:00","0","ecl07708","03/29/2018 18:50:00","803001","ecl07708","03/29/2018 18:50:00","803001","49","08362","1","1","3"
"03002","ECL","04/01/2016 00:00:00","10/31/2016 00:00:00","0","ecl07868","03/29/2018 18:50:00","803001","ecl07868","03/29/2018 18:50:00","803001","48","08362","1","1","3"
"03002","ECL","11/01/2016 00:00:00","10/09/2019 00:00:00","0","ecl07868","03/29/2018 18:50:00","803001","ecl07868","03/29/2018 18:50:00","803001","48","06343","1","1","3"
"03005","ECL","01/01/2000 00:00:00","03/31/2013 00:00:00","0","ecl07868","03/29/2018 18:50:00","803001","ecl07868","03/29/2018 18:50:00","803001","07","08362","1","1","3"
"03005","ECL","04/01/2013 00:00:00","03/31/2016 00:00:00","0","ecl07868","03/29/2018 18:50:00","803001","ecl07868","03/29/2018 18:50:00","803001","49","08362","1","1","3"
"03005","ECL","04/01/2016 00:00:00","10/31/2016 00:00:00","0","ecl07868","03/29/2018 18:50:00","803001","ecl07868","03/29/2018 18:50:00","803001","48","08362","1","1","3"
"03005","ECL","11/01/2016 00:00:00","04/14/2019 00:00:00","0","ecl07868","03/29/2018 18:50:00","803001","ecl07868","03/29/2018 18:50:00","803001","48","06343","1","1","3"
"03010","ECL","01/01/2000 00:00:00","03/31/2013 00:00:00","0","ecl07868","03/29/2018 18:50:00","803001","ecl07868","03/29/2018 18:50:00","803001","07","","","0",""
"03010","ECL","04/01/2013 00:00:00","03/31/2016 00:00:00","0","ecl07868","03/29/2018 18:50:00","803001","ecl07868","03/29/2018 18:50:00","803001","49","","","0",""
"03010","ECL","04/01/2016 00:00:00","12/31/9999 00:00:00","0","ecl07868","03/29/2018 18:50:00","803001","ecl07868","03/29/2018 18:50:00","803001","48","","","0",""
"03019","ECL","01/01/2000 00:00:00","03/31/2013 00:00:00","0","ecl07868","03/29/2018 18:50:00","803001","ecl07868","03/29/2018 18:50:00","803001","07","08362","1","1","3"
"03019","ECL","04/01/2013 00:00:00","03/31/2016 00:00:00","0","ecl07868","03/29/2018 18:50:00","803001","ecl07868","03/29/2018 18:50:00","803001","49","08362","1","1","3"
"03019","ECL","04/01/2016 00:00:00","10/31/2016 00:00:00","0","ecl07868","03/29/2018 18:50:00","803001","ecl07868","03/29/2018 18:50:00","803001","48","08362","1","1","3"
"03019","ECL","11/01/2016 00:00:00","04/14/2019 00:00:00","0","ecl07868","03/29/2018 18:50:00","803001","ecl07868","03/29/2018 18:50:00","803001","48","06343","1","1","3"
"03025","ECL","01/01/2000 00:00:00","03/31/2013 00:00:00","0","ecld0918","03/29/2018 18:50:00","803001","ecld0918","03/29/2018 18:50:00","803001","07","08362","1","1","3"
"03025","ECL","04/01/2013 00:00:00","04/30/2013 00:00:00","0","ecld0918","03/29/2018 18:50:00","803001","ecld0918","03/29/2018 18:50:00","803001","49","08362","1","1","3"
"03025","ECL","05/01/2013 00:00:00","03/31/2016 00:00:00","0","ips00015","03/29/2018 18:50:00","803001","ips00015","03/29/2018 18:50:00","803001","49","","1","1","3"
"03025","ECL","04/01/2016 00:00:00","12/31/9999 00:00:00","0","ips00015","03/29/2018 18:50:00","803001","ips00015","03/29/2018 18:50:00","803001","48","","1","1","3"
"03027","ECL","01/01/2000 00:00:00","03/31/2013 00:00:00","0","ecl07868","03/29/2018 18:50:00","803001","ecl07868","03/29/2018 18:50:00","803001","07","08362","1","1","3"
"03027","ECL","04/01/2013 00:00:00","03/31/2016 00:00:00","0","ecl07868","03/29/2018 18:50:00","803001","ecl07868","03/29/2018 18:50:00","803001","49","08362","1","1","3"
"03027","ECL","04/01/2016 00:00:00","10/31/2016 00:00:00","0","ecl07868","03/29/2018 18:50:00","803001","ecl07868","03/29/2018 18:50:00","803001","48","08362","1","1","3"
"03027","ECL","11/01/2016 00:00:00","04/14/2019 00:00:00","0","ecl07868","03/29/2018 18:50:00","803001","ecl07868","03/29/2018 18:50:00","803001","48","06343","1","1","3"
"03028","ECL","01/01/2000 00:00:00","03/31/2013 00:00:00","0","ecl07868","03/29/2018 18:50:00","803001","ecl07868","03/29/2018 18:50:00","803001","07","08362","1","1","3"
"03028","ECL","04/01/2013 00:00:00","03/31/2016 00:00:00","0","ecl02796","03/29/2018 18:50:00","803001","ecl02796","03/29/2018 18:50:00","803001","49","08362","1","1","3"
"03028","ECL","04/01/2016 00:00:00","10/31/2016 00:00:00","0","ecl02796","03/29/2018 18:50:00","803001","ecl02796","03/29/2018 18:50:00","803001","48","08362","1","1","3"
"03028","ECL","11/01/2016 00:00:00","04/14/2019 00:00:00","0","ecl07868","03/29/2018 18:50:00","803001","ecl07868","03/29/2018 18:50:00","803001","48","06343","1","1","3"
"03888","ECL","01/01/2000 00:00:00","03/31/2013 00:00:00","0","","03/29/2018 18:50:00","803001","","03/29/2018 18:50:00","803001","07","","","0",""
"03888","ECL","04/01/2013 00:00:00","03/31/2016 00:00:00","0","","03/29/2018 18:50:00","803001","","03/29/2018 18:50:00","803001","49","","","0",""
"03888","ECL","04/01/2016 00:00:00","12/31/9999 00:00:00","0","","03/29/2018 18:50:00","803001","","03/29/2018 18:50:00","803001","48","","","0",""
"03889","ECL","01/01/2000 00:00:00","03/31/2013 00:00:00","0","","03/29/2018 18:50:00","803001","","03/29/2018 18:50:00","803001","07","","","0",""
"03889","ECL","04/01/2013 00:00:00","03/31/2016 00:00:00","0","","03/29/2018 18:50:00","803001","","03/29/2018 18:50:00","803001","49","","","0",""
"03889","ECL","04/01/2016 00:00:00","12/31/9999 00:00:00","0","","03/29/2018 18:50:00","803001","","03/29/2018 18:50:00","803001","48","","","0",""
"04001","ECL","01/01/2000 00:00:00","03/31/2013 00:00:00","0","ecl07868","03/29/2018 18:50:00","803001","ecl07868","03/29/2018 18:50:00","803001","07","07675","3","1","3"
"04001","ECL","04/01/2013 00:00:00","03/31/2016 00:00:00","0","ecl07868","03/29/2018 18:50:00","803001","ecl07868","03/29/2018 18:50:00","803001","49","07675","3","1","3"
"04001","ECL","04/01/2016 00:00:00","10/31/2016 00:00:00","0","ecl07868","03/29/2018 18:50:00","803001","ecl07868","03/29/2018 18:50:00","803001","48","07675","3","1","3"
"04001","ECL","11/01/2016 00:00:00","10/09/2019 00:00:00","0","ecl07868","03/29/2018 18:50:00","803001","ecl07868","03/29/2018 18:50:00","803001","48","07086","3","1","3"
"04002","ECL","01/01/2000 00:00:00","03/31/2013 00:00:00","0","ecl07868","03/29/2018 18:50:00","803001","ecl07868","03/29/2018 18:50:00","803001","07","07675","1","1","3"
"04002","ECL","04/01/2013 00:00:00","03/31/2016 00:00:00","0","ecl07868","03/29/2018 18:50:00","803001","ecl07868","03/29/2018 18:50:00","803001","49","07675","1","1","3"
"04002","ECL","04/01/2016 00:00:00","10/31/2016 00:00:00","0","ecl07868","03/29/2018 18:50:00","803001","ecl07868","03/29/2018 18:50:00","803001","48","07675","1","1","3"
"04002","ECL","11/01/2016 00:00:00","10/09/2019 00:00:00","0","ecl07868","03/29/2018 18:50:00","803001","ecl07868","03/29/2018 18:50:00","803001","48","07086","1","1","3"
"04004","ECL","01/01/2000 00:00:00","03/31/2013 00:00:00","0","ecld0918","03/29/2018 18:50:00","803001","ecld0918","03/29/2018 18:50:00","803001","07","07675","3","1","3"
"04004","ECL","04/01/2013 00:00:00","04/30/2013 00:00:00","0","ecld0918","03/29/2018 18:50:00","803001","ecld0918","03/29/2018 18:50:00","803001","49","07675","3","1","3"
"04004","ECL","05/01/2013 00:00:00","03/31/2016 00:00:00","0","ips00015","03/29/2018 18:50:00","803001","ips00015","03/29/2018 18:50:00","803001","49","","3","1","3"
"04004","ECL","04/01/2016 00:00:00","12/31/9999 00:00:00","0","ips00015","03/29/2018 18:50:00","803001","ips00015","03/29/2018 18:50:00","803001","48","","3","1","3"
"04005","ECL","01/01/2000 00:00:00","03/31/2013 00:00:00","0","ecl04321","03/29/2018 18:50:00","803001","ecl04321","03/29/2018 18:50:00","803001","07","05119","1","0","3"
"04005","ECL","04/01/2013 00:00:00","04/14/2020 00:00:00","0","ecl04321","03/29/2018 18:50:00","803001","ecl04321","03/29/2018 18:50:00","803001","49","05119","1","0","3"
"04014","ECL","01/01/2000 00:00:00","03/31/2013 00:00:00","0","ecl07868","03/29/2018 18:50:00","803001","ecl07868","03/29/2018 18:50:00","803001","07","07675","1","0","3"
"04014","ECL","04/01/2013 00:00:00","03/31/2016 00:00:00","0","ecl07868","03/29/2018 18:50:00","803001","ecl07868","03/29/2018 18:50:00","803001","49","07675","1","0","3"
"04014","ECL","04/01/2016 00:00:00","10/31/2016 00:00:00","0","ecl07868","03/29/2018 18:50:00","803001","ecl07868","03/29/2018 18:50:00","803001","48","07675","1","0","3"
"04014","ECL","11/01/2016 00:00:00","10/09/2019 00:00:00","0","ecl07868","03/29/2018 18:50:00","803001","ecl07868","03/29/2018 18:50:00","803001","48","07086","1","0","3"
"04019","ECL","01/01/2000 00:00:00","03/31/2013 00:00:00","0","ecld0918","03/29/2018 18:50:00","803001","ecld0918","03/29/2018 18:50:00","803001","07","","","0","3"
"04019","ECL","04/01/2013 00:00:00","03/31/2016 00:00:00","0","ecld0918","03/29/2018 18:50:00","803001","ecld0918","03/29/2018 18:50:00","803001","49","","","0","3"
"04019","ECL","04/01/2016 00:00:00","12/31/9999 00:00:00","0","ecld0918","03/29/2018 18:50:00","803001","ecld0918","03/29/2018 18:50:00","803001","48","","","0","3"
"04020","ECL","01/01/2000 00:00:00","03/31/2013 00:00:00","0","ecld0918","03/29/2018 18:50:00","803001","ecld0918","03/29/2018 18:50:00","803001","07","","","0",""
"04020","ECL","04/01/2013 00:00:00","09/30/2020 00:00:00","0","ecld0918","03/29/2018 18:50:00","803001","ecld0918","03/29/2018 18:50:00","803001","49","","","0",""
"04030","ECL","01/01/2000 00:00:00","10/31/2012 00:00:00","0","ecl04321","03/29/2018 18:50:00","803001","ecl04321","03/29/2018 18:50:00","803001","07","05496","2","0","2"
"04030","ECL","11/01/2012 00:00:00","03/31/2013 00:00:00","0","ecl04321","03/29/2018 18:50:00","803001","ecl04321","03/29/2018 18:50:00","803001","07","05683","2","0","2"
"04030","ECL","04/01/2013 00:00:00","05/31/2014 00:00:00","0","ecl04321","03/29/2018 18:50:00","803001","ecl04321","03/29/2018 18:50:00","803001","49","05683","2","0","2"
"04030","ECL","06/01/2014 00:00:00","03/31/2016 00:00:00","0","ecl04321","03/29/2018 18:50:00","803001","ecl04321","03/29/2018 18:50:00","803001","49","05119","2","0","2"
"04030","ECL","04/01/2016 00:00:00","10/08/2020 00:00:00","0","ecl04321","03/29/2018 18:50:00","803001","ecl04321","03/29/2018 18:50:00","803001","48","05119","2","0","2"
"04040","ECL","01/01/2000 00:00:00","03/31/2013 00:00:00","0","ecl04187","03/29/2018 18:50:00","803001","ecl04187","03/29/2018 18:50:00","803001","07","07675","3","1","3"
"04040","ECL","04/01/2013 00:00:00","04/30/2013 00:00:00","0","ecl04187","03/29/2018 18:50:00","803001","ecl04187","03/29/2018 18:50:00","803001","49","07675","3","1","3"
"04040","ECL","05/01/2013 00:00:00","03/31/2016 00:00:00","0","ips00015","03/29/2018 18:50:00","803001","ips00015","03/29/2018 18:50:00","803001","49","","3","1","3"
"04040","ECL","04/01/2016 00:00:00","12/31/9999 00:00:00","0","ips00015","03/29/2018 18:50:00","803001","ips00015","03/29/2018 18:50:00","803001","48","","3","1","3"
"04041","ECL","01/01/2000 00:00:00","03/31/2013 00:00:00","0","ecl04187","03/29/2018 18:50:00","803001","ecl04187","03/29/2018 18:50:00","803001","07","07675","3","1",""
"04041","ECL","04/01/2013 00:00:00","03/31/2016 00:00:00","0","ecl07868","03/29/2018 18:50:00","803001","ecl07868","03/29/2018 18:50:00","803001","49","07675","3","1",""
"04041","ECL","04/01/2016 00:00:00","10/31/2016 00:00:00","0","ecl07868","03/29/2018 18:50:00","803001","ecl07868","03/29/2018 18:50:00","803001","48","07675","3","1",""
"04041","ECL","11/01/2016 00:00:00","10/08/2020 00:00:00","0","ecl07868","03/29/2018 18:50:00","803001","ecl07868","03/29/2018 18:50:00","803001","48","07086","3","1",""
"04042","ECL","01/01/2000 00:00:00","03/31/2013 00:00:00","0","ecl07708","03/29/2018 18:50:00","803001","ecl07708","03/29/2018 18:50:00","803001","07","06192","3","1",""
"04042","ECL","04/01/2013 00:00:00","04/30/2015 00:00:00","0","ecl07868","03/29/2018 18:50:00","803001","ecl07868","03/29/2018 18:50:00","803001","49","06192","3","1",""
"04042","ECL","05/01/2015 00:00:00","03/31/2016 00:00:00","0","ecl07868","03/29/2018 18:50:00","803001","ecl07868","03/29/2018 18:50:00","803001","49","07368","3","1",""
"04042","ECL","04/01/2016 00:00:00","04/14/2019 00:00:00","0","ecl07868","03/29/2018 18:50:00","803001","ecl07868","03/29/2018 18:50:00","803001","48","07368","3","1",""
"04044","ECL","01/01/2000 00:00:00","03/31/2013 00:00:00","0","ecl05053","03/29/2018 18:50:00","803001","ecl05053","03/29/2018 18:50:00","803001","07","05683","3","1",""
"04044","ECL","04/01/2013 00:00:00","05/31/2014 00:00:00","0","ecl05053","03/29/2018 18:50:00","803001","ecl05053","03/29/2018 18:50:00","803001","49","05683","3","1",""
"04044","ECL","06/01/2014 00:00:00","03/31/2016 00:00:00","0","ecl04321","03/29/2018 18:50:00","803001","ecl04321","03/29/2018 18:50:00","803001","49","05119","3","1",""
"04044","ECL","04/01/2016 00:00:00","10/08/2020 00:00:00","0","ecl04321","03/29/2018 18:50:00","803001","ecl04321","03/29/2018 18:50:00","803001","48","05119","3","1",""
"04045","ECL","01/01/2000 00:00:00","03/31/2013 00:00:00","0","ecl04321","03/29/2018 18:50:00","803001","ecl04321","03/29/2018 18:50:00","803001","07","05496","2","0",""
"04045","ECL","04/01/2013 00:00:00","04/14/2020 00:00:00","0","ecl04321","03/29/2018 18:50:00","803001","ecl04321","03/29/2018 18:50:00","803001","49","05496","2","0",""
"04046","ECL","01/01/2000 00:00:00","03/31/2013 00:00:00","0","ecl07868","03/29/2018 18:50:00","803001","ecl07868","03/29/2018 18:50:00","803001","07","07675","1","1","3"
"04046","ECL","04/01/2013 00:00:00","03/31/2016 00:00:00","0","ecl07868","03/29/2018 18:50:00","803001","ecl07868","03/29/2018 18:50:00","803001","49","07675","1","1","3"
"04046","ECL","04/01/2016 00:00:00","10/31/2016 00:00:00","0","ecl07868","03/29/2018 18:50:00","803001","ecl07868","03/29/2018 18:50:00","803001","48","07675","1","1","3"
"04046","ECL","11/01/2016 00:00:00","10/09/2019 00:00:00","0","ecl07868","03/29/2018 18:50:00","803001","ecl07868","03/29/2018 18:50:00","803001","48","07086","1","1","3"
"04048","ECL","01/01/2000 00:00:00","03/31/2013 00:00:00","0","ecl07868","03/29/2018 18:50:00","803001","ecl07868","03/29/2018 18:50:00","803001","07","07300","1","1","1"
"04048","ECL","04/01/2013 00:00:00","03/31/2014 00:00:00","0","ecl07868","03/29/2018 18:50:00","803001","ecl07868","03/29/2018 18:50:00","803001","49","07300","1","1","1"
"04048","ECL","04/01/2014 00:00:00","03/31/2016 00:00:00","0","ecl07868","03/29/2018 18:50:00","803001","ecl07868","03/29/2018 18:50:00","803001","49","07675","1","1","1"
"04048","ECL","04/01/2016 00:00:00","10/31/2016 00:00:00","0","ecl07868","03/29/2018 18:50:00","803001","ecl07868","03/29/2018 18:50:00","803001","48","07675","1","1","1"
"04048","ECL","11/01/2016 00:00:00","04/14/2019 00:00:00","0","ecl07868","03/29/2018 18:50:00","803001","ecl07868","03/29/2018 18:50:00","803001","48","07086","1","1","1"
"04050","ECL","01/01/2000 00:00:00","03/31/2013 00:00:00","0","ecl04321","03/29/2018 18:50:00","803001","ecl04321","03/29/2018 18:50:00","803001","07","05683","3","1",""
"04050","ECL","04/01/2013 00:00:00","05/31/2014 00:00:00","0","ecl04321","03/29/2018 18:50:00","803001","ecl04321","03/29/2018 18:50:00","803001","49","05683","3","1",""
"04050","ECL","06/01/2014 00:00:00","03/31/2016 00:00:00","0","ecl04321","03/29/2018 18:50:00","803001","ecl04321","03/29/2018 18:50:00","803001","49","05119","3","1",""
"04050","ECL","04/01/2016 00:00:00","03/31/2017 00:00:00","0","ecl04321","03/29/2018 18:50:00","803001","ecl04321","03/29/2018 18:50:00","803001","48","05119","3","1",""
"04050","ECL","04/01/2017 00:00:00","04/19/2018 00:00:00","0","ecl07189","03/29/2018 18:50:00","803001","ecl07189","03/29/2018 18:50:00","803001","51","05119","3","1",""
"04051","ECL","01/01/2000 00:00:00","03/31/2013 00:00:00","0","ecl07868","03/29/2018 18:50:00","803001","ecl07868","03/29/2018 18:50:00","803001","07","07675","1","1","3"
"04051","ECL","04/01/2013 00:00:00","03/31/2016 00:00:00","0","ecl02796","03/29/2018 18:50:00","803001","ecl02796","03/29/2018 18:50:00","803001","49","07675","1","1","3"
"04051","ECL","04/01/2016 00:00:00","10/31/2016 00:00:00","0","ecl02796","03/29/2018 18:50:00","803001","ecl02796","03/29/2018 18:50:00","803001","48","07675","1","1","3"
"04051","ECL","11/01/2016 00:00:00","10/09/2019 00:00:00","0","ecl07868","03/29/2018 18:50:00","803001","ecl07868","03/29/2018 18:50:00","803001","48","07086","1","1","3"
"04504","ECL","01/01/2000 00:00:00","03/31/2013 00:00:00","0","ecl07868","03/29/2018 18:50:00","803001","ecl07868","03/29/2018 18:50:00","803001","07","07675","1","1","3"
"04504","ECL","04/01/2013 00:00:00","03/31/2016 00:00:00","0","ecl07868","03/29/2018 18:50:00","803001","ecl07868","03/29/2018 18:50:00","803001","49","07675","1","1","3"
"04504","ECL","04/01/2016 00:00:00","10/31/2016 00:00:00","0","ecl07868","03/29/2018 18:50:00","803001","ecl07868","03/29/2018 18:50:00","803001","48","07675","1","1","3"
"04504","ECL","11/01/2016 00:00:00","10/09/2019 00:00:00","0","ecl07868","03/29/2018 18:50:00","803001","ecl07868","03/29/2018 18:50:00","803001","48","07086","1","1","3"
"04888","ECL","01/01/2000 00:00:00","03/31/2013 00:00:00","0","","03/29/2018 18:50:00","803001","","03/29/2018 18:50:00","803001","07","","","0",""
"04888","ECL","04/01/2013 00:00:00","03/31/2016 00:00:00","0","","03/29/2018 18:50:00","803001","","03/29/2018 18:50:00","803001","49","","","0",""
"04888","ECL","04/01/2016 00:00:00","12/31/9999 00:00:00","0","","03/29/2018 18:50:00","803001","","03/29/2018 18:50:00","803001","48","","","0",""
"04889","ECL","01/01/2000 00:00:00","03/31/2013 00:00:00","0","","03/29/2018 18:50:00","803001","","03/29/2018 18:50:00","803001","07","","","0",""
"04889","ECL","04/01/2013 00:00:00","03/31/2016 00:00:00","0","","03/29/2018 18:50:00","803001","","03/29/2018 18:50:00","803001","49","","","0",""
"04889","ECL","04/01/2016 00:00:00","12/31/9999 00:00:00","0","","03/29/2018 18:50:00","803001","","03/29/2018 18:50:00","803001","48","","","0",""
"04890","ECL","09/01/2011 00:00:00","08/31/2012 00:00:00","0","ecl05317","03/29/2018 18:50:00","803001","ecl05317","03/29/2018 18:50:00","803001","07","05683","2","0","2"
"04890","ECL","09/01/2012 00:00:00","03/31/2013 00:00:00","0","ecl04321","03/29/2018 18:50:00","803001","ecl04321","03/29/2018 18:50:00","803001","07","05296","2","0","2"
"04890","ECL","04/01/2013 00:00:00","11/30/2013 00:00:00","0","ecl04321","03/29/2018 18:50:00","803001","ecl04321","03/29/2018 18:50:00","803001","49","05296","2","0","2"
"04890","ECL","12/01/2013 00:00:00","05/31/2014 00:00:00","0","ecl04321","03/29/2018 18:50:00","803001","ecl04321","03/29/2018 18:50:00","803001","49","05683","2","0","2"
"04890","ECL","06/01/2014 00:00:00","03/31/2016 00:00:00","0","ecl04321","03/29/2018 18:50:00","803001","ecl04321","03/29/2018 18:50:00","803001","49","05119","2","0","2"
"04890","ECL","04/01/2016 00:00:00","10/08/2020 00:00:00","0","ecl04321","03/29/2018 18:50:00","803001","ecl04321","03/29/2018 18:50:00","803001","48","05119","2","0","2"
"05003","ECL","01/01/2000 00:00:00","03/31/2013 00:00:00","0","ecl07868","03/29/2018 18:50:00","803001","ecl07868","03/29/2018 18:50:00","803001","07","07300","1","1","3"
"05003","ECL","04/01/2013 00:00:00","03/31/2014 00:00:00","0","ecl07868","03/29/2018 18:50:00","803001","ecl07868","03/29/2018 18:50:00","803001","49","07300","1","1","3"
"05003","ECL","04/01/2014 00:00:00","03/31/2016 00:00:00","0","ecl07868","03/29/2018 18:50:00","803001","ecl07868","03/29/2018 18:50:00","803001","49","05245","1","1","3"
"05003","ECL","04/01/2016 00:00:00","10/31/2016 00:00:00","0","ecl07868","03/29/2018 18:50:00","803001","ecl07868","03/29/2018 18:50:00","803001","48","05245","1","1","3"
"05003","ECL","11/01/2016 00:00:00","10/09/2019 00:00:00","0","ecl07868","03/29/2018 18:50:00","803001","ecl07868","03/29/2018 18:50:00","803001","48","06343","1","1","3"
"05007","ECL","01/01/2000 00:00:00","03/31/2013 00:00:00","0","ecl07868","03/29/2018 18:50:00","803001","ecl07868","03/29/2018 18:50:00","803001","07","07300","3","1","3"
"05007","ECL","04/01/2013 00:00:00","03/31/2014 00:00:00","0","ecl07868","03/29/2018 18:50:00","803001","ecl07868","03/29/2018 18:50:00","803001","49","07300","3","1","3"
"05007","ECL","04/01/2014 00:00:00","03/31/2016 00:00:00","0","ecl07868","03/29/2018 18:50:00","803001","ecl07868","03/29/2018 18:50:00","803001","49","05245","3","1","3"
"05007","ECL","04/01/2016 00:00:00","10/31/2016 00:00:00","0","ecl07868","03/29/2018 18:50:00","803001","ecl07868","03/29/2018 18:50:00","803001","48","05245","3","1","3"
"05007","ECL","11/01/2016 00:00:00","04/14/2019 00:00:00","0","ecl07868","03/29/2018 18:50:00","803001","ecl07868","03/29/2018 18:50:00","803001","48","06343","3","1","3"
"05013","ECL","01/01/2000 00:00:00","03/31/2013 00:00:00","0","ecl07868","03/29/2018 18:50:00","803001","ecl07868","03/29/2018 18:50:00","803001","07","07300","1","1","3"
"05013","ECL","04/01/2013 00:00:00","03/31/2014 00:00:00","0","ecl07868","03/29/2018 18:50:00","803001","ecl07868","03/29/2018 18:50:00","803001","49","07300","1","1","3"
"05013","ECL","04/01/2014 00:00:00","03/31/2016 00:00:00","0","ecl07868","03/29/2018 18:50:00","803001","ecl07868","03/29/2018 18:50:00","803001","49","05245","1","1","3"
"05013","ECL","04/01/2016 00:00:00","10/31/2016 00:00:00","0","ecl07868","03/29/2018 18:50:00","803001","ecl07868","03/29/2018 18:50:00","803001","48","05245","1","1","3"
"05013","ECL","11/01/2016 00:00:00","04/14/2019 00:00:00","0","ecl07868","03/29/2018 18:50:00","803001","ecl07868","03/29/2018 18:50:00","803001","48","06343","1","1","3"
"05016","ECL","01/01/2000 00:00:00","03/31/2013 00:00:00","0","ecl07868","03/29/2018 18:50:00","803001","ecl07868","03/29/2018 18:50:00","803001","07","07300","1","1","3"
"05016","ECL","04/01/2013 00:00:00","03/31/2014 00:00:00","0","ecl07868","03/29/2018 18:50:00","803001","ecl07868","03/29/2018 18:50:00","803001","49","07300","1","1","3"
"05016","ECL","04/01/2014 00:00:00","03/31/2016 00:00:00","0","ecl07868","03/29/2018 18:50:00","803001","ecl07868","03/29/2018 18:50:00","803001","49","05245","1","1","3"
"05016","ECL","04/01/2016 00:00:00","10/31/2016 00:00:00","0","ecl07868","03/29/2018 18:50:00","803001","ecl07868","03/29/2018 18:50:00","803001","48","05245","1","1","3"
