"Meisho_KBN","Meisho_CD","TekiyoKaishi_DT","TekiyoShuryo_DT","Del_FLG","CodeKubun_KJ","CodeKubun_KJR","CodeKubun_KN","CodeKubun_KNR","Kaiso_KBN","Komoku_SEQ","Sakuseisha_ID","Sakusei_DT","Koshinsha_ID","Koshin_DT","KoshinProgram_ID","Shinseisha_ID","Shinsei_DT"
"PVS_Z0003","14","12/01/2012 00:00:00","12/31/9999 00:00:00","False","防衛庁","防衛庁","ﾎﾞｳｴｲﾁﾖｳ","ﾎﾞｳｴｲﾁﾖｳ","02","5","ikou","12/01/2012 00:00:00","ikou","12/01/2012 00:00:00","PVS_XP_2000","ikou","12/01/2012 00:00:00"
"PVS_Z0003","13","12/01/2012 00:00:00","12/31/9999 00:00:00","False","労働福祉事業団","労働福祉事業団","ﾛｳﾄﾞｳﾌｸｼｼﾞｷﾞﾖｳﾀﾞﾝ","ﾛｳﾄﾞｳﾌｸｼｼﾞｷﾞﾖｳﾀﾞﾝ","02","4","ikou","12/01/2012 00:00:00","ikou","12/01/2012 00:00:00","PVS_XP_2000","ikou","12/01/2012 00:00:00"
"PVS_Z0003","12","12/01/2012 00:00:00","12/31/9999 00:00:00","False","文部科学省","文部科学省","ﾓﾝﾌﾞｶｶﾞｸｼﾖｳ","ﾓﾝﾌﾞｶｶﾞｸｼﾖｳ","02","3","ikou","12/01/2012 00:00:00","ikou","12/01/2012 00:00:00","PVS_XP_2000","ikou","12/01/2012 00:00:00"
"PVS_Z0003","11","12/01/2012 00:00:00","12/31/9999 00:00:00","False","厚生労働省","厚生労働省","ｺｳｾｲﾛｳﾄﾞｳｼﾖｳ","ｺｳｾｲﾛｳﾄﾞｳｼﾖｳ","02","2","ikou","12/01/2012 00:00:00","ikou","12/01/2012 00:00:00","PVS_XP_2000","ikou","12/01/2012 00:00:00"
"PVS_Z0002","PVS_Z0002","12/01/2012 00:00:00","12/31/9999 00:00:00","False","医販路（半期固定）","医販路（半期固定）","ｲﾊﾝﾛ(ﾊﾝｷｺﾃｲ)","ｲﾊﾝﾛ(ﾊﾝｷｺﾃｲ)","01","1","ikou","12/01/2012 00:00:00","ikou","12/01/2012 00:00:00","PVS_XP_2000","ikou","12/01/2012 00:00:00"
"PVS_Z0002","43","12/01/2012 00:00:00","12/31/9999 00:00:00","False","Ｐ－Ｐ","Ｐ－Ｐ","P-P","P-P","02","12","ikou","12/01/2012 00:00:00","ikou","12/01/2012 00:00:00","PVS_XP_2000","ikou","12/01/2012 00:00:00"
"PVS_Z0002","42","12/01/2012 00:00:00","12/31/9999 00:00:00","False","Ｐ－Ｇ","Ｐ－Ｇ","P-G","P-G","02","11","ikou","12/01/2012 00:00:00","ikou","12/01/2012 00:00:00","PVS_XP_2000","ikou","12/01/2012 00:00:00"
"PVS_Z0002","41","12/01/2012 00:00:00","12/31/9999 00:00:00","False","Ｐ－Ｈ","Ｐ－Ｈ","P-H","P-H","02","10","ikou","12/01/2012 00:00:00","ikou","12/01/2012 00:00:00","PVS_XP_2000","ikou","12/01/2012 00:00:00"
"PVS_Z0002","24","12/01/2012 00:00:00","12/31/9999 00:00:00","False","Ｇ－Ｅ","Ｇ－Ｅ","G-E","G-E","02","9","ikou","12/01/2012 00:00:00","ikou","12/01/2012 00:00:00","PVS_XP_2000","ikou","12/01/2012 00:00:00"
"PVS_Z0002","23","12/01/2012 00:00:00","12/31/9999 00:00:00","False","Ｇ－Ｃ","Ｇ－Ｃ","G-C","G-C","02","8","ikou","12/01/2012 00:00:00","ikou","12/01/2012 00:00:00","PVS_XP_2000","ikou","12/01/2012 00:00:00"
"PVS_Z0002","22","12/01/2012 00:00:00","12/31/9999 00:00:00","False","Ｇ－Ｓ","Ｇ－Ｓ","G-S","G-S","02","7","ikou","12/01/2012 00:00:00","ikou","12/01/2012 00:00:00","PVS_XP_2000","ikou","12/01/2012 00:00:00"
"PVS_Z0002","1R","12/01/2012 00:00:00","12/31/9999 00:00:00","False","Ｈ－Ｓ２","Ｈ－Ｓ２","H-S2","H-S2","02","6","ikou","12/01/2012 00:00:00","ikou","12/01/2012 00:00:00","PVS_XP_2000","ikou","12/01/2012 00:00:00"
"PVS_Z0002","1Q","12/01/2012 00:00:00","12/31/9999 00:00:00","False","Ｈ－Ｓ１","Ｈ－Ｓ１","H-S1","H-S1","02","5","ikou","12/01/2012 00:00:00","ikou","12/01/2012 00:00:00","PVS_XP_2000","ikou","12/01/2012 00:00:00"
"PVS_Z0002","1N","12/01/2012 00:00:00","12/31/9999 00:00:00","False","Ｈ－Ｏ２","Ｈ－Ｏ２","H-O2","H-O2","02","4","ikou","12/01/2012 00:00:00","ikou","12/01/2012 00:00:00","PVS_XP_2000","ikou","12/01/2012 00:00:00"
"PVS_Z0002","1M","12/01/2012 00:00:00","12/31/9999 00:00:00","False","Ｈ－Ｏ１","Ｈ－Ｏ１","H-O1","H-O1","02","3","ikou","12/01/2012 00:00:00","ikou","12/01/2012 00:00:00","PVS_XP_2000","ikou","12/01/2012 00:00:00"
"PVS_Z0002","1D","12/01/2012 00:00:00","12/31/9999 00:00:00","False","Ｈ－Ｄ","Ｈ－Ｄ","H-D","H-D","02","2","ikou","12/01/2012 00:00:00","ikou","12/01/2012 00:00:00","PVS_XP_2000","ikou","12/01/2012 00:00:00"
"PVS_Z0001","PVS_Z0001","12/01/2012 00:00:00","12/31/9999 00:00:00","False","薬販路","薬販路","ﾔｸﾊﾝﾛ","ﾔｸﾊﾝﾛ","01","1","ikou","12/01/2012 00:00:00","ikou","12/01/2012 00:00:00","PVS_XP_2000","ikou","12/01/2012 00:00:00"
"PVS_Z0001","54","12/01/2012 00:00:00","03/31/2017 00:00:00","False","コンビニ販路","コンビニ販路","ｺﾝﾋﾞﾆﾊﾝﾛ","ｺﾝﾋﾞﾆﾊﾝﾛ","02","10","ikou","12/01/2012 00:00:00","itg04213","04/01/2017 00:00:00","PVS_XP_2000","itg04213","12/07/2016 00:00:00"
"PVS_Z0001","53","12/01/2012 00:00:00","03/31/2017 00:00:00","False","スーパー販路","スーパー販路","ｽ-ﾊﾟ-ﾊﾝﾛ","ｽ-ﾊﾟ-ﾊﾝﾛ","02","9","ikou","12/01/2012 00:00:00","itg04213","04/01/2017 00:00:00","PVS_XP_2000","itg04213","12/07/2016 00:00:00"
"PVS_Z0001","52","12/01/2012 00:00:00","03/31/2017 00:00:00","False","協力店","協力店","ｷﾖｳﾘﾖｸﾃﾝ","ｷﾖｳﾘﾖｸﾃﾝ","02","8","ikou","12/01/2012 00:00:00","itg04213","04/01/2017 00:00:00","PVS_XP_2000","itg04213","12/07/2016 00:00:00"
"PVS_Z0001","31","12/01/2012 00:00:00","03/31/2017 00:00:00","False","パートナー店","パートナー店","ﾊﾟ-ﾄﾅ-ﾃﾝ","ﾊﾟ-ﾄﾅ-ﾃﾝ","02","7","ikou","12/01/2012 00:00:00","itg04213","04/01/2017 00:00:00","PVS_XP_2000","itg04213","12/07/2016 00:00:00"
"PVS_Z0001","22","12/01/2012 00:00:00","03/31/2017 00:00:00","False","ボランタリー２","ボランタリー２","ﾎﾞﾗﾝﾀﾘ-2","ﾎﾞﾗﾝﾀﾘ-2","02","6","ikou","12/01/2012 00:00:00","itg04213","04/01/2017 00:00:00","PVS_XP_2000","itg04213","12/07/2016 00:00:00"
"PVS_Z0001","21","12/01/2012 00:00:00","03/31/2017 00:00:00","False","ボランタリー１","ボランタリー１","ﾎﾞﾗﾝﾀﾘ-1","ﾎﾞﾗﾝﾀﾘ-1","02","5","ikou","12/01/2012 00:00:00","itg04213","04/01/2017 00:00:00","PVS_XP_2000","itg04213","12/07/2016 00:00:00"
"PVS_Z0001","12","12/01/2012 00:00:00","03/31/2017 00:00:00","False","地域量販店２","地域量販店２","ﾁｲｷﾘﾖｳﾊﾝﾃﾝ2","ﾁｲｷﾘﾖｳﾊﾝﾃﾝ2","02","4","ikou","12/01/2012 00:00:00","itg04213","04/01/2017 00:00:00","PVS_XP_2000","itg04213","12/07/2016 00:00:00"
"PVS_Z0001","11","12/01/2012 00:00:00","03/31/2017 00:00:00","False","地域量販店１　","地域量販店１　","ﾁｲｷﾘﾖｳﾊﾝﾃﾝ1","ﾁｲｷﾘﾖｳﾊﾝﾃﾝ1","02","3","ikou","12/01/2012 00:00:00","itg04213","04/01/2017 00:00:00","PVS_XP_2000","itg04213","12/07/2016 00:00:00"
"PVS_Z0001","01","12/01/2012 00:00:00","03/31/2017 00:00:00","False","広域量販店","広域量販店","ｺｳｲｷﾘﾖｳﾊﾝﾃﾝ","ｺｳｲｷﾘﾖｳﾊﾝﾃﾝ","02","2","ikou","12/01/2012 00:00:00","itg04213","04/01/2017 00:00:00","PVS_XP_2000","itg04213","12/07/2016 00:00:00"
"PVS_Z0000","PVS_Z0000","12/01/2012 00:00:00","12/31/9999 00:00:00","False","施設属性の項目管理","施設属性の項目管理","ｼｾﾂｿﾞｸｾｲﾉｺｳﾓｸｶﾝﾘ","ｼｾﾂｿﾞｸｾｲﾉｺｳﾓｸｶﾝﾘ","00","0","ikou","12/01/2012 00:00:00","ikou","12/01/2012 00:00:00","PVS_XP_2000","ikou","12/01/2012 00:00:00"
"PVS_T0012","PVS_T0012","12/01/2012 00:00:00","12/31/9999 00:00:00","False","架空担当者区分","架空担当者区分","ｶｸｳﾀﾝﾄｳｼﾔｸﾌﾞﾝ","ｶｸｳﾀﾝﾄｳｼﾔｸﾌﾞﾝ","01","1","ikou","12/01/2012 00:00:00","ikou","12/01/2012 00:00:00","PVS_XP_2000","ikou","12/01/2012 00:00:00"
"PVS_T0012","5","12/01/2012 00:00:00","12/31/9999 00:00:00","False","支店","支店","ｼﾃﾝ","ｼﾃﾝ","02","7","ikou","12/01/2012 00:00:00","ikou","12/01/2012 00:00:00","PVS_XP_2000","ikou","12/01/2012 00:00:00"
"PVS_T0012","4","12/01/2012 00:00:00","12/31/9999 00:00:00","False","その他","その他","ｿﾉﾀ","ｿﾉﾀ","02","6","ikou","12/01/2012 00:00:00","ikou","12/01/2012 00:00:00","PVS_XP_2000","ikou","12/01/2012 00:00:00"
"PVS_T0012","3","12/01/2012 00:00:00","12/31/9999 00:00:00","False","直轄","直轄","ﾁﾖﾂｶﾂ","ﾁﾖﾂｶﾂ","02","5","ikou","12/01/2012 00:00:00","ikou","12/01/2012 00:00:00","PVS_XP_2000","ikou","12/01/2012 00:00:00"
"PVS_T0012","2","12/01/2012 00:00:00","12/31/9999 00:00:00","False","複数","複数","ﾌｸｽｳ","ﾌｸｽｳ","02","4","ikou","12/01/2012 00:00:00","ikou","12/01/2012 00:00:00","PVS_XP_2000","ikou","12/01/2012 00:00:00"
"PVS_T0012","1","12/01/2012 00:00:00","12/31/9999 00:00:00","False","新人","新人","ｼﾝｼﾞﾝ","ｼﾝｼﾞﾝ","02","3","ikou","12/01/2012 00:00:00","ikou","12/01/2012 00:00:00","PVS_XP_2000","ikou","12/01/2012 00:00:00"
"PVS_T0012","0 ","12/01/2012 00:00:00","12/31/9999 00:00:00","False","　","　"," "," ","02","2","ikou","12/01/2012 00:00:00","ikou","12/01/2012 00:00:00","PVS_XP_2000","ikou","12/01/2012 00:00:00"
"PVS_T0011","PVS_T0011","12/01/2012 00:00:00","12/31/9999 00:00:00","False","ＥＥ担当者","ＥＥ担当者","EEﾀﾝﾄｳｼﾔ","EEﾀﾝﾄｳｼﾔ","01","1","ikou","12/01/2012 00:00:00","ikou","12/01/2012 00:00:00","PVS_XP_2000","ikou","12/01/2012 00:00:00"
"PVS_T0007","PVS_T0007","12/01/2012 00:00:00","03/31/2013 00:00:00","False","ＯＤＰ担当者","ＯＤＰ担当者","ODPﾀﾝﾄｳｼﾔ","ODPﾀﾝﾄｳｼﾔ","01","1","ikou","12/01/2012 00:00:00","BATCH","03/15/2013 00:00:00","PVS_XP_2000","ikou","12/01/2012 00:00:00"
"PVS_T0002","PVS_T0002","12/01/2012 00:00:00","03/31/2013 00:00:00","False","医担当者","医担当者","ｲﾀﾝﾄｳｼﾔ","ｲﾀﾝﾄｳｼﾔ","01","1","ikou","12/01/2012 00:00:00","BATCH","03/15/2013 00:00:00","PVS_XP_2000","ikou","12/01/2012 00:00:00"
"PVS_T0001","PVS_T0001","12/01/2012 00:00:00","12/31/9999 00:00:00","False","薬担当者","薬担当者","ﾔｸﾀﾝﾄｳｼﾔ","ﾔｸﾀﾝﾄｳｼﾔ","01","1","ikou","12/01/2012 00:00:00","ikou","12/01/2012 00:00:00","PVS_XP_2000","ikou","12/01/2012 00:00:00"
"PVS_Z0011"," ","12/01/2012 00:00:00","12/31/9999 00:00:00","False","　","　"," "," ","02","2","ikou","12/01/2012 00:00:00","ikou","12/01/2012 00:00:00","PVS_XP_2000","ikou","12/01/2012 00:00:00"
"PVS_Z0009","PVS_Z0009","12/01/2012 00:00:00","12/31/9999 00:00:00","False","病床数（結核）","病床数（結核）","ﾋﾞﾖｳｼﾖｳｽｳ(ｹﾂｶｸ)","ﾋﾞﾖｳｼﾖｳｽｳ(ｹﾂｶｸ)","01","1","ikou","12/01/2012 00:00:00","ikou","12/01/2012 00:00:00","PVS_XP_2000","ikou","12/01/2012 00:00:00"
"PVS_Z0008","PVS_Z0008","12/01/2012 00:00:00","12/31/9999 00:00:00","False","病床数（精神）","病床数（精神）","ﾋﾞﾖｳｼﾖｳｽｳ(ｾｲｼﾝ)","ﾋﾞﾖｳｼﾖｳｽｳ(ｾｲｼﾝ)","01","1","ikou","12/01/2012 00:00:00","ikou","12/01/2012 00:00:00","PVS_XP_2000","ikou","12/01/2012 00:00:00"
"PVS_Z0007","PVS_Z0007","12/01/2012 00:00:00","12/31/9999 00:00:00","False","病床数（療養）","病床数（療養）","ﾋﾞﾖｳｼﾖｳｽｳ(ﾘﾖｳﾖｳ)","ﾋﾞﾖｳｼﾖｳｽｳ(ﾘﾖｳﾖｳ)","01","1","ikou","12/01/2012 00:00:00","ikou","12/01/2012 00:00:00","PVS_XP_2000","ikou","12/01/2012 00:00:00"
"PVS_Z0006","PVS_Z0006","12/01/2012 00:00:00","12/31/9999 00:00:00","False","病床数（一般）","病床数（一般）","ﾋﾞﾖｳｼﾖｳｽｳ(ｲﾂﾊﾟﾝ)","ﾋﾞﾖｳｼﾖｳｽｳ(ｲﾂﾊﾟﾝ)","01","1","ikou","12/01/2012 00:00:00","ikou","12/01/2012 00:00:00","PVS_XP_2000","ikou","12/01/2012 00:00:00"
"PVS_Z0005","PVS_Z0005","12/01/2012 00:00:00","12/31/9999 00:00:00","False","病床数（総合）","病床数（総合）","ﾋﾞﾖｳｼﾖｳｽｳ(ｿｳｺﾞｳ)","ﾋﾞﾖｳｼﾖｳｽｳ(ｿｳｺﾞｳ)","01","1","ikou","12/01/2012 00:00:00","ikou","12/01/2012 00:00:00","PVS_XP_2000","ikou","12/01/2012 00:00:00"
"PVS_Z0004","PVS_Z0004","12/01/2012 00:00:00","12/31/9999 00:00:00","False","開設区分","開設区分","ｶｲｾﾂｸﾌﾞﾝ","ｶｲｾﾂｸﾌﾞﾝ","01","1","ikou","12/01/2012 00:00:00","ikou","12/01/2012 00:00:00","PVS_XP_2000","ikou","12/01/2012 00:00:00"
"PVS_Z0004","H2","12/01/2012 00:00:00","12/31/9999 00:00:00","False","私的診療所","私的診療所","ｼﾃｷｼﾝﾘﾖｳｼﾞﾖ","ｼﾃｷｼﾝﾘﾖｳｼﾞﾖ","02","42","ikou","12/01/2012 00:00:00","ikou","12/01/2012 00:00:00","PVS_XP_2000","ikou","12/01/2012 00:00:00"
"PVS_Z0004","H1","12/01/2012 00:00:00","12/31/9999 00:00:00","False","公的診療所","公的診療所","ｺｳﾃｷｼﾝﾘﾖｳｼﾞﾖ","ｺｳﾃｷｼﾝﾘﾖｳｼﾞﾖ","02","41","ikou","12/01/2012 00:00:00","ikou","12/01/2012 00:00:00","PVS_XP_2000","ikou","12/01/2012 00:00:00"
"PVS_Z0004","G3","12/01/2012 00:00:00","12/31/9999 00:00:00","False","私的精神病院","私的精神病院","ｼﾃｷｾｲｼﾝﾋﾞﾖｳｲﾝ","ｼﾃｷｾｲｼﾝﾋﾞﾖｳｲﾝ","02","40","ikou","12/01/2012 00:00:00","ikou","12/01/2012 00:00:00","PVS_XP_2000","ikou","12/01/2012 00:00:00"
"PVS_Z0004","G2","12/01/2012 00:00:00","12/31/9999 00:00:00","False","公立精神病院","公立精神病院","ｺｳﾘﾂｾｲｼﾝﾋﾞﾖｳｲﾝ","ｺｳﾘﾂｾｲｼﾝﾋﾞﾖｳｲﾝ","02","39","ikou","12/01/2012 00:00:00","ikou","12/01/2012 00:00:00","PVS_XP_2000","ikou","12/01/2012 00:00:00"
"PVS_Z0004","G1","12/01/2012 00:00:00","12/31/9999 00:00:00","False","国立精神病院","国立精神病院","ｺｸﾘﾂｾｲｼﾝﾋﾞﾖｳｲﾝ","ｺｸﾘﾂｾｲｼﾝﾋﾞﾖｳｲﾝ","02","38","ikou","12/01/2012 00:00:00","ikou","12/01/2012 00:00:00","PVS_XP_2000","ikou","12/01/2012 00:00:00"
"PVS_Z0004","F9","12/01/2012 00:00:00","12/31/9999 00:00:00","False","個人","個人","ｺｼﾞﾝ","ｺｼﾞﾝ","02","37","ikou","12/01/2012 00:00:00","ikou","12/01/2012 00:00:00","PVS_XP_2000","ikou","12/01/2012 00:00:00"
"PVS_Z0004","F8","12/01/2012 00:00:00","12/31/9999 00:00:00","False","その他私的","その他私的","ｿﾉﾀｼﾃｷ","ｿﾉﾀｼﾃｷ","02","36","ikou","12/01/2012 00:00:00","ikou","12/01/2012 00:00:00","PVS_XP_2000","ikou","12/01/2012 00:00:00"
"PVS_Z0004","F7","12/01/2012 00:00:00","12/31/9999 00:00:00","False","生活協同組合","生活協同組合","ｾｲｶﾂｷﾖｳﾄﾞｳｸﾐｱｲ","ｾｲｶﾂｷﾖｳﾄﾞｳｸﾐｱｲ","02","35","ikou","12/01/2012 00:00:00","ikou","12/01/2012 00:00:00","PVS_XP_2000","ikou","12/01/2012 00:00:00"
"PVS_Z0004","F6","12/01/2012 00:00:00","12/31/9999 00:00:00","False","その他法人","その他法人","ｿﾉﾀﾎｳｼﾞﾝ","ｿﾉﾀﾎｳｼﾞﾝ","02","34","ikou","12/01/2012 00:00:00","ikou","12/01/2012 00:00:00","PVS_XP_2000","ikou","12/01/2012 00:00:00"
"PVS_Z0004","F5","12/01/2012 00:00:00","12/31/9999 00:00:00","False","社会福祉法人","社会福祉法人","ｼﾔｶｲﾌｸｼﾎｳｼﾞﾝ","ｼﾔｶｲﾌｸｼﾎｳｼﾞﾝ","02","33","ikou","12/01/2012 00:00:00","ikou","12/01/2012 00:00:00","PVS_XP_2000","ikou","12/01/2012 00:00:00"
"PVS_Z0004","F4","12/01/2012 00:00:00","12/31/9999 00:00:00","False","学校法人（大学病院以外）","学校法人（大学病院以外）","ｶﾞﾂｺｳﾎｳｼﾞﾝ(ﾀﾞｲｶﾞｸﾋﾞﾖｳｲﾝｲｶﾞｲ)","ｶﾞﾂｺｳﾎｳｼﾞﾝ(ﾀﾞｲｶﾞｸﾋﾞﾖｳｲﾝｲｶﾞｲ)","02","32","ikou","12/01/2012 00:00:00","ikou","12/01/2012 00:00:00","PVS_XP_2000","ikou","12/01/2012 00:00:00"
"PVS_Z0004","F3","12/01/2012 00:00:00","12/31/9999 00:00:00","False","医療法人","医療法人","ｲﾘﾖｳﾎｳｼﾞﾝ","ｲﾘﾖｳﾎｳｼﾞﾝ","02","31","ikou","12/01/2012 00:00:00","ikou","12/01/2012 00:00:00","PVS_XP_2000","ikou","12/01/2012 00:00:00"
"PVS_Z0004","F2","12/01/2012 00:00:00","12/31/9999 00:00:00","False","公益法人","公益法人","ｺｳｴｷﾎｳｼﾞﾝ","ｺｳｴｷﾎｳｼﾞﾝ","02","30","ikou","12/01/2012 00:00:00","ikou","12/01/2012 00:00:00","PVS_XP_2000","ikou","12/01/2012 00:00:00"
"PVS_Z0004","F1","12/01/2012 00:00:00","12/31/9999 00:00:00","False","会社","会社","ｶｲｼﾔ","ｶｲｼﾔ","02","29","ikou","12/01/2012 00:00:00","ikou","12/01/2012 00:00:00","PVS_XP_2000","ikou","12/01/2012 00:00:00"
"PVS_Z0004","E7","12/01/2012 00:00:00","12/31/9999 00:00:00","False","その他社会保険","その他社会保険","ｿﾉﾀｼﾔｶｲﾎｹﾝ","ｿﾉﾀｼﾔｶｲﾎｹﾝ","02","28","ikou","12/01/2012 00:00:00","ikou","12/01/2012 00:00:00","PVS_XP_2000","ikou","12/01/2012 00:00:00"
"PVS_Z0004","E6","12/01/2012 00:00:00","12/31/9999 00:00:00","False","国保組合","国保組合","ｺｸﾎｸﾐｱｲ","ｺｸﾎｸﾐｱｲ","02","27","ikou","12/01/2012 00:00:00","ikou","12/01/2012 00:00:00","PVS_XP_2000","ikou","12/01/2012 00:00:00"
"PVS_Z0004","E5","12/01/2012 00:00:00","12/31/9999 00:00:00","False","共済組合・連合会","共済組合・連合会","ｷﾖｳｻｲｸﾐｱｲ/ﾚﾝｺﾞｳｶｲ","ｷﾖｳｻｲｸﾐｱｲ/ﾚﾝｺﾞｳｶｲ","02","26","ikou","12/01/2012 00:00:00","ikou","12/01/2012 00:00:00","PVS_XP_2000","ikou","12/01/2012 00:00:00"
"PVS_Z0004","E4","12/01/2012 00:00:00","12/31/9999 00:00:00","False","健保組合・連合会","健保組合・連合会","ｹﾝﾎﾟｸﾐｱｲ/ﾚﾝｺﾞｳｶｲ","ｹﾝﾎﾟｸﾐｱｲ/ﾚﾝｺﾞｳｶｲ","02","25","ikou","12/01/2012 00:00:00","ikou","12/01/2012 00:00:00","PVS_XP_2000","ikou","12/01/2012 00:00:00"
"PVS_Z0004","E3","12/01/2012 00:00:00","12/31/9999 00:00:00","False","船員組合","船員組合","ｾﾝｲﾝｸﾐｱｲ","ｾﾝｲﾝｸﾐｱｲ","02","24","ikou","12/01/2012 00:00:00","ikou","12/01/2012 00:00:00","PVS_XP_2000","ikou","12/01/2012 00:00:00"
"PVS_Z0004","E2","12/01/2012 00:00:00","12/31/9999 00:00:00","False","厚生年金","厚生年金","ｺｳｾｲﾈﾝｷﾝ","ｺｳｾｲﾈﾝｷﾝ","02","23","ikou","12/01/2012 00:00:00","ikou","12/01/2012 00:00:00","PVS_XP_2000","ikou","12/01/2012 00:00:00"
"PVS_Z0004","E1","12/01/2012 00:00:00","12/31/9999 00:00:00","False","社保連","社保連","ｼﾔﾎﾚﾝ","ｼﾔﾎﾚﾝ","02","22","ikou","12/01/2012 00:00:00","ikou","12/01/2012 00:00:00","PVS_XP_2000","ikou","12/01/2012 00:00:00"
"PVS_Z0004","DA","12/01/2012 00:00:00","12/31/9999 00:00:00","False","警察病院","警察病院","ｹｲｻﾂﾋﾞﾖｳｲﾝ","ｹｲｻﾂﾋﾞﾖｳｲﾝ","02","21","ikou","12/01/2012 00:00:00","ikou","12/01/2012 00:00:00","PVS_XP_2000","ikou","12/01/2012 00:00:00"
"PVS_Z0004","D9","12/01/2012 00:00:00","12/31/9999 00:00:00","False","北海道厚生連","北海道厚生連","ﾎﾂｶｲﾄﾞｳｺｳｾｲﾚﾝ","ﾎﾂｶｲﾄﾞｳｺｳｾｲﾚﾝ","02","20","ikou","12/01/2012 00:00:00","ikou","12/01/2012 00:00:00","PVS_XP_2000","ikou","12/01/2012 00:00:00"
"PVS_Z0004","D8","12/01/2012 00:00:00","12/31/9999 00:00:00","False","ＮＴＴ・ＪＴ・ＪＲ・ＪＰ","ＮＴＴ・ＪＴ・ＪＲ・ＪＰ","NTT/JT/JR/JP","NTT/JT/JR/JP","02","19","ikou","12/01/2012 00:00:00","ikou","12/01/2012 00:00:00","PVS_XP_2000","ikou","12/01/2012 00:00:00"
"PVS_Z0004","D7","12/01/2012 00:00:00","12/31/9999 00:00:00","False","国保団","国保団","ｺｸﾎﾀﾞﾝ","ｺｸﾎﾀﾞﾝ","02","18","ikou","12/01/2012 00:00:00","ikou","12/01/2012 00:00:00","PVS_XP_2000","ikou","12/01/2012 00:00:00"
"PVS_Z0004","D6","12/01/2012 00:00:00","12/31/9999 00:00:00","False","厚生連","厚生連","ｺｳｾｲﾚﾝ","ｺｳｾｲﾚﾝ","02","17","ikou","12/01/2012 00:00:00","ikou","12/01/2012 00:00:00","PVS_XP_2000","ikou","12/01/2012 00:00:00"
"PVS_Z0004","D5","12/01/2012 00:00:00","12/31/9999 00:00:00","False","北海道社会福祉","北海道社会福祉","ﾎﾂｶｲﾄﾞｳｼﾔｶｲﾌｸｼ","ﾎﾂｶｲﾄﾞｳｼﾔｶｲﾌｸｼ","02","16","ikou","12/01/2012 00:00:00","ikou","12/01/2012 00:00:00","PVS_XP_2000","ikou","12/01/2012 00:00:00"
"PVS_Z0004","D4","12/01/2012 00:00:00","12/31/9999 00:00:00","False","済生会","済生会","ｻｲｾｲｶｲ","ｻｲｾｲｶｲ","02","15","ikou","12/01/2012 00:00:00","ikou","12/01/2012 00:00:00","PVS_XP_2000","ikou","12/01/2012 00:00:00"
"PVS_Z0004","D3","12/01/2012 00:00:00","12/31/9999 00:00:00","False","日赤","日赤","ﾆﾂｾｷ","ﾆﾂｾｷ","02","14","ikou","12/01/2012 00:00:00","ikou","12/01/2012 00:00:00","PVS_XP_2000","ikou","12/01/2012 00:00:00"
"PVS_Z0004","D2","12/01/2012 00:00:00","12/31/9999 00:00:00","False","市区町村","市区町村","ｼｸﾁﾖｳｿﾝ","ｼｸﾁﾖｳｿﾝ","02","13","ikou","12/01/2012 00:00:00","ikou","12/01/2012 00:00:00","PVS_XP_2000","ikou","12/01/2012 00:00:00"
"PVS_Z0004","D1","12/01/2012 00:00:00","12/31/9999 00:00:00","False","都道府県","都道府県","ﾄﾄﾞｳﾌｹﾝ","ﾄﾄﾞｳﾌｹﾝ","02","12","ikou","12/01/2012 00:00:00","ikou","12/01/2012 00:00:00","PVS_XP_2000","ikou","12/01/2012 00:00:00"
"PVS_Z0004","C3","12/01/2012 00:00:00","12/31/9999 00:00:00","False","他省庁病院","他省庁病院","ﾀｼﾖｳﾁﾖｳﾋﾞﾖｳｲﾝ","ﾀｼﾖｳﾁﾖｳﾋﾞﾖｳｲﾝ","02","11","ikou","12/01/2012 00:00:00","ikou","12/01/2012 00:00:00","PVS_XP_2000","ikou","12/01/2012 00:00:00"
"PVS_M0002","206","12/01/2012 00:00:00","12/31/9999 00:00:00","False","市町村（学校）","市町村（学校）","ｼﾁﾖｳｿﾝ(ｶﾞﾂｺｳ)","ｼﾁﾖｳｿﾝ(ｶﾞﾂｺｳ)","02","24","ikou","12/01/2012 00:00:00","ikou","12/01/2012 00:00:00","PVS_XP_2000","ikou","12/01/2012 00:00:00"
"PVS_M0002","202","12/01/2012 00:00:00","12/31/9999 00:00:00","False","都道府県（学校）","都道府県（学校）","ﾄﾄﾞｳﾌｹﾝ(ｶﾞﾂｺｳ)","ﾄﾄﾞｳﾌｹﾝ(ｶﾞﾂｺｳ)","02","23","ikou","12/01/2012 00:00:00","ikou","12/01/2012 00:00:00","PVS_XP_2000","ikou","12/01/2012 00:00:00"
"PVS_M0002","201","12/01/2012 00:00:00","12/31/9999 00:00:00","False","文部科学省","文部科学省","ﾓﾝﾌﾞｶｶﾞｸｼﾖｳ","ﾓﾝﾌﾞｶｶﾞｸｼﾖｳ","02","22","ikou","12/01/2012 00:00:00","ikou","12/01/2012 00:00:00","PVS_XP_2000","ikou","12/01/2012 00:00:00"
"PVS_M0002","190","12/01/2012 00:00:00","12/31/9999 00:00:00","False","医療法人","医療法人","ｲﾘﾖｳﾎｳｼﾞﾝ","ｲﾘﾖｳﾎｳｼﾞﾝ","02","21","ikou","12/01/2012 00:00:00","ikou","12/01/2012 00:00:00","PVS_XP_2000","ikou","12/01/2012 00:00:00"
