"Joi_DairitenTK_CD","DairitenTK_Kaiso_KBN","TekiyoKaishi_DT","TekiyoShuryo_DT","Del_FLG","Sakuseisha_ID","Sakusei_DT","SakuseiProgram_ID","Koshinsha_ID","Koshin_DT","KoshinProgram_ID","DairitenTokeiName_KJKC","DairitenTokeiName_KJ","DairitenTokeiName_KJR","DairitenTokeiName_KJK","DairitenTokeiName_KN","DairitenTokeiName_KNR"
"13803","PVU_K0004","01/01/2000 00:00:00","12/31/9999 00:00:00","0","IKOU-KUN","03/29/2018 20:43:37","IKOU-STP","IKOU-SAN","03/29/2018 20:43:37","IKOU-CYAN","（株）井田両国堂","（株）井田両国堂","井田両国堂","井田両国堂","KK ｲﾀﾞ ﾘﾖｳｺﾞｸﾄﾞｳ","ｲﾀﾞﾘﾖｳｺﾞｸ"
"13888","PVU_K0001","01/01/2000 00:00:00","12/31/9999 00:00:00","0","IKOU-KUN","03/29/2018 20:43:37","IKOU-STP","IKOU-SAN","03/29/2018 20:43:37","IKOU-CYAN","東京の代理店","東京の代理店","東京の代理店","東京","ﾄｳｷﾖｳﾉ ﾀﾞｲﾘﾃﾝ","ﾄｳｷﾖｳ"
"13889","PVU_K0001","01/01/2000 00:00:00","12/31/9999 00:00:00","0","IKOU-KUN","03/29/2018 20:43:37","IKOU-STP","IKOU-SAN","03/29/2018 20:43:37","IKOU-CYAN","東京の代理店","東京の代理店","東京の代理店","東・代理店","ﾄｳｷﾖｳﾉ ﾀﾞｲﾘﾃﾝ","ﾄｳｷﾖｳ"
"13984","PVU_K0004","09/01/2011 00:00:00","12/31/9999 00:00:00","0","IKOU-KUN","03/29/2018 20:43:37","IKOU-STP","IKOU-SAN","03/29/2018 20:43:37","IKOU-CYAN","アルフレッサヘルスケア（株）広域支社","アルフレッサＨＣ広域支社","アルフレッサ広域支社","アルフ広域","ｱﾙﾌﾚﾂｻﾍﾙｽｹｱｺｳｲｷｼｼﾔ","ｱﾙﾌｺｳｲｷ"
"13985","PVU_K0004","09/01/2011 00:00:00","12/31/9999 00:00:00","0","IKOU-KUN","03/29/2018 20:43:37","IKOU-STP","IKOU-SAN","03/29/2018 20:43:37","IKOU-CYAN","アルフレッサヘルスケア（株）広域第二支社","アルフレッサＨＣ広域第二","アルフレッサ広域第二","アルフ広二","ｱﾙﾌﾚﾂｻﾍﾙｽｹｱｺｳｲｷﾆ","ｱﾙﾌｺｲｷﾆ"
"13986","PVU_K0004","09/01/2011 00:00:00","12/31/9999 00:00:00","0","IKOU-KUN","03/29/2018 20:43:37","IKOU-STP","IKOU-SAN","03/29/2018 20:43:37","IKOU-CYAN","アルフレッサヘルスケア（株）広域第三支社","アルフレッサＨＣ広域第三","アルフレッサ広域第三","アルフ広三","ｱﾙﾌﾚﾂｻﾍﾙｽｹｱｺｳｲｷｻﾝ","ｱﾙﾌｺｳｲｷｻﾝ"
"13990","PVU_K0001","02/19/2014 00:00:00","12/31/9999 00:00:00","0","IKOU-KUN","03/29/2018 20:43:37","IKOU-STP","IKOU-SAN","03/29/2018 20:43:37","IKOU-CYAN","ＤＣＢ販路統計代理店","ＤＣＢ販路統計代理店","ＤＣＢ販路代理店","ＤＣＢ販路","DCBﾊﾝﾛﾀﾞｲﾘﾃﾝ","DCBﾊﾝﾛ"
"14001","PVU_K0001","05/08/2018 00:00:00","12/31/9999 00:00:00","0","itg04213","05/08/2018 15:16:48","PVU_EX_1400","itg04213","05/08/2018 15:16:48","PVU_EX_1400","神奈川東和薬品株式会社","神奈川東和薬品株式会社","神奈川東和薬品","神奈川東和","ｶﾅｶﾞﾜﾄｳﾜﾔｸﾋﾝ ｶﾌﾞ","ｶﾅｶﾞﾜﾄｳﾜ"
"14002","PVU_K0001","05/08/2018 00:00:00","12/31/9999 00:00:00","0","itg04213","05/08/2018 15:25:55","PVU_EX_1400","itg04213","05/08/2018 15:25:55","PVU_EX_1400","相模薬品株式会社","相模薬品株式会社","相模薬品株式会社","相模薬品","ｻｶﾞﾐﾔｸﾋﾝｶﾌﾞｼｷｶｲｼﾔ","ｻｶﾞﾐﾔｸﾋﾝ"
"14053","PVU_K0004","01/01/2000 00:00:00","12/31/9999 00:00:00","0","IKOU-KUN","03/29/2018 20:43:37","IKOU-STP","IKOU-SAN","03/29/2018 20:43:37","IKOU-CYAN","（株）ＰＡＬＴＡＣ横浜支社","（株）ＰＡＬＴＡＣ横浜支社","ＰＡＬＴＡＣ横浜支社","ＰＴ横浜","KK.ﾊﾟﾙﾀﾂｸﾖｺﾊﾏｼｼﾔ","KK.ﾊﾟﾙﾖｺﾊﾏ"
"14059","PVU_K0004","10/01/2017 00:00:00","12/31/9999 00:00:00","0","IKOU-KUN","03/29/2018 20:43:37","IKOU-STP","IKOU-SAN","03/29/2018 20:43:37","IKOU-CYAN","アルフレッサヘルスケア（株）神奈川甲信越支社","アルフレッサＨＣ神甲支社","アルフレッサＨＣ神甲","アルフ神甲","ｱﾙﾌﾚﾂｻﾍﾙｽｹｱｶﾅｺｳ","ｱﾙﾌｶﾅｺｳ"
"15003","PVU_K0001","01/01/2000 00:00:00","12/31/9999 00:00:00","0","IKOU-KUN","03/29/2018 20:43:37","IKOU-STP","IKOU-SAN","03/29/2018 20:43:37","IKOU-CYAN","（株）マルタケ関越","（株）マルタケ関越","マルタケ","マルタケ","KK ﾏﾙﾀｹ ｶﾝｴﾂ","ﾏﾙﾀｹｶﾝｴﾂ"
"15013","PVU_K0003","01/01/2000 00:00:00","12/31/9999 00:00:00","0","IKOU-KUN","03/29/2018 20:43:37","IKOU-STP","IKOU-SAN","03/29/2018 20:43:37","IKOU-CYAN","東邦薬品（株）新潟営業部","東邦薬品（株）新潟営業部","東邦薬品新潟営業部","東邦新潟","ﾄｳﾎｳﾆｲｶﾞﾀｴｲｷﾞﾖｳﾌﾞ","ﾄｳﾎｳﾆｲｶﾞﾀ"
"15022","PVU_K0003","01/01/2000 00:00:00","12/31/9999 00:00:00","0","IKOU-KUN","03/29/2018 20:43:37","IKOU-STP","IKOU-SAN","03/29/2018 20:43:37","IKOU-CYAN","株式会社マルタケ","株式会社マルタケ","（株）マルタケ","マルタケ","KK ﾏﾙﾀｹ","ﾏﾙﾀｹ"
"15022","PVU_K0004","01/01/2000 00:00:00","12/31/9999 00:00:00","0","IKOU-KUN","03/29/2018 20:43:37","IKOU-STP","IKOU-SAN","03/29/2018 20:43:37","IKOU-CYAN","株式会社マルタケ","株式会社マルタケ","（株）マルタケ","マルタケ","KK ﾏﾙﾀｹ","ﾏﾙﾀｹ"
"16001","PVU_K0001","01/01/2000 00:00:00","12/31/9999 00:00:00","0","IKOU-KUN","03/29/2018 20:43:37","IKOU-STP","IKOU-SAN","03/29/2018 20:43:37","IKOU-CYAN","（株）井上誠昌堂","（株）井上誠昌堂","井上誠昌堂","井上","KK ｲﾉｳｴ ｾｲｼﾖｳﾄﾞｳ","ｲﾉｳｴ"
"16001","PVU_K0003","01/01/2000 00:00:00","12/31/9999 00:00:00","0","IKOU-KUN","03/29/2018 20:43:37","IKOU-STP","IKOU-SAN","03/29/2018 20:43:37","IKOU-CYAN","（株）井上誠昌堂","（株）井上誠昌堂","井上誠昌堂","井上","KK ｲﾉｳｴ ｾｲｼﾖｳﾄﾞｳ","ｲﾉｳｴ"
"16002","PVU_K0003","05/16/2019 00:00:00","12/31/9999 00:00:00","0","itg40916","05/16/2019 15:31:25","PVU_EX_1400","itg40916","05/16/2019 15:31:25","PVU_EX_1400","日医工株式会社","日医工株式会社","日医工（株）","日医工","ﾆﾁｲｺｳｶﾌﾞｼｷｶﾞｲｼﾔ","ﾆﾁｲｺｳ"
"16004","PVU_K0001","01/01/2000 00:00:00","12/31/9999 00:00:00","0","IKOU-KUN","03/29/2018 20:43:37","IKOU-STP","IKOU-SAN","03/29/2018 20:43:37","IKOU-CYAN","（株）ファイネス","（株）ファイネス","ファイネス","ファイネス","KK ﾌｱｲﾈｽ","ﾌｱｲﾈｽ"
"16004","PVU_K0003","01/01/2000 00:00:00","12/31/9999 00:00:00","0","IKOU-KUN","03/29/2018 20:43:37","IKOU-STP","IKOU-SAN","03/29/2018 20:43:37","IKOU-CYAN","（株）ファイネス","（株）ファイネス","ファイネス","ファイネス","KK ﾌｱｲﾈｽ","ﾌｱｲﾈｽ"
"16004","PVU_K0004","01/01/2000 00:00:00","12/31/9999 00:00:00","0","IKOU-KUN","03/29/2018 20:43:37","IKOU-STP","IKOU-SAN","03/29/2018 20:43:37","IKOU-CYAN","（株）ファイネス","（株）ファイネス","ファイネス","ファイネス","KK ﾌｱｲﾈｽ","ﾌｱｲﾈｽ"
