"JIS_Ken_CD","JIS_Shikuchoson_CD","Todofuken_KJ","Shikugun_KJ","Todofuken_KN","Shikugun_KN","Sakuseisha_ID","Sakusei_DT","Koshinsha_ID","Koshin_DT","KoshinProgram_ID","Shinseisha_ID","Shinsei_DT"
"22","130","静岡県","浜松市","","","BATCH","12/27/2012 15:29:24","BATCH","12/27/2012 00:00:00","PVS_XP_2001","IKOU","12/27/2012 15:29:24"
"22","103","静岡県","静岡市清水区","","","BATCH","12/27/2012 15:29:24","BATCH","04/18/2016 13:42:42","PVS_XP_2001","BATCH","04/18/2016 13:42:42"
"22","102","静岡県","静岡市駿河区","","","BATCH","12/27/2012 15:29:24","BATCH","11/17/2017 14:45:36","PVS_XP_2001","BATCH","11/17/2017 14:45:36"
"22","101","静岡県","静岡市葵区","","","BATCH","12/27/2012 15:29:24","BATCH","02/19/2018 13:42:19","PVS_XP_2001","BATCH","02/19/2018 13:42:19"
"22","100","静岡県","静岡市","","","BATCH","12/27/2012 15:29:24","BATCH","12/27/2012 00:00:00","PVS_XP_2001","IKOU","12/27/2012 15:29:24"
"22","000","静岡県","","","","BATCH","12/27/2012 15:29:24","BATCH","12/27/2012 00:00:00","PVS_XP_2001","IKOU","12/27/2012 15:29:24"
"21","620","岐阜県","吉城郡","","","BATCH","12/27/2012 15:29:24","BATCH","12/27/2012 00:00:00","PVS_XP_2001","IKOU","12/27/2012 15:29:24"
"21","604","岐阜県","大野郡白川村","","","BATCH","12/27/2012 15:29:24","BATCH","12/27/2012 00:00:00","PVS_XP_2001","IKOU","12/27/2012 15:29:24"
"21","600","岐阜県","大野郡","","","BATCH","12/27/2012 15:29:24","BATCH","12/27/2012 00:00:00","PVS_XP_2001","IKOU","12/27/2012 15:29:24"
"21","580","岐阜県","益田郡","","","BATCH","12/27/2012 15:29:24","BATCH","12/27/2012 00:00:00","PVS_XP_2001","IKOU","12/27/2012 15:29:24"
"21","560","岐阜県","恵那郡","","","BATCH","12/27/2012 15:29:24","BATCH","12/27/2012 00:00:00","PVS_XP_2001","IKOU","12/27/2012 15:29:24"
"21","540","岐阜県","土岐郡","","","BATCH","12/27/2012 15:29:24","BATCH","12/27/2012 00:00:00","PVS_XP_2001","IKOU","12/27/2012 15:29:24"
"21","521","岐阜県","可児郡御嵩町","","","BATCH","12/27/2012 15:29:24","BATCH","12/27/2012 00:00:00","PVS_XP_2001","IKOU","12/27/2012 15:29:24"
"21","520","岐阜県","可児郡","","","BATCH","12/27/2012 15:29:24","BATCH","12/27/2012 00:00:00","PVS_XP_2001","IKOU","12/27/2012 15:29:24"
"21","507","岐阜県","加茂郡東白川村","","","BATCH","12/27/2012 15:29:24","BATCH","12/27/2012 00:00:00","PVS_XP_2001","IKOU","12/27/2012 15:29:24"
"21","506","岐阜県","加茂郡白川町","","","BATCH","12/27/2012 15:29:24","BATCH","12/27/2012 00:00:00","PVS_XP_2001","IKOU","12/27/2012 15:29:24"
"21","505","岐阜県","加茂郡八百津町","","","BATCH","12/27/2012 15:29:24","BATCH","12/27/2012 00:00:00","PVS_XP_2001","IKOU","12/27/2012 15:29:24"
"21","504","岐阜県","加茂郡七宗町","","","BATCH","12/27/2012 15:29:24","BATCH","12/27/2012 00:00:00","PVS_XP_2001","IKOU","12/27/2012 15:29:24"
"21","503","岐阜県","加茂郡川辺町","","","BATCH","12/27/2012 15:29:24","BATCH","12/27/2012 00:00:00","PVS_XP_2001","IKOU","12/27/2012 15:29:24"
"21","502","岐阜県","加茂郡富加町","","","BATCH","12/27/2012 15:29:24","BATCH","12/27/2012 00:00:00","PVS_XP_2001","IKOU","12/27/2012 15:29:24"
"21","501","岐阜県","加茂郡坂祝町","","","BATCH","12/27/2012 15:29:24","BATCH","12/27/2012 00:00:00","PVS_XP_2001","IKOU","12/27/2012 15:29:24"
"21","500","岐阜県","加茂郡","","","BATCH","12/27/2012 15:29:24","BATCH","12/27/2012 00:00:00","PVS_XP_2001","IKOU","12/27/2012 15:29:24"
"21","480","岐阜県","郡上郡","","","BATCH","12/27/2012 15:29:24","BATCH","12/27/2012 00:00:00","PVS_XP_2001","IKOU","12/27/2012 15:29:24"
"21","460","岐阜県","武儀郡","","","BATCH","12/27/2012 15:29:24","BATCH","12/27/2012 00:00:00","PVS_XP_2001","IKOU","12/27/2012 15:29:24"
"21","440","岐阜県","山県郡","","","BATCH","12/27/2012 15:29:24","BATCH","12/27/2012 00:00:00","PVS_XP_2001","IKOU","12/27/2012 15:29:24"
"21","421","岐阜県","本巣郡北方町","","","BATCH","12/27/2012 15:29:24","BATCH","06/17/2016 14:45:37","PVS_XP_2001","BATCH","06/17/2016 14:45:37"
"21","420","岐阜県","本巣郡","","","BATCH","12/27/2012 15:29:24","BATCH","12/27/2012 00:00:00","PVS_XP_2001","IKOU","12/27/2012 15:29:24"
"21","404","岐阜県","揖斐郡池田町","","","BATCH","12/27/2012 15:29:24","BATCH","12/27/2012 00:00:00","PVS_XP_2001","IKOU","12/27/2012 15:29:24"
"21","403","岐阜県","揖斐郡大野町","","","BATCH","12/27/2012 15:29:24","BATCH","12/27/2012 00:00:00","PVS_XP_2001","IKOU","12/27/2012 15:29:24"
"21","401","岐阜県","揖斐郡揖斐川町","","","BATCH","12/27/2012 15:29:24","BATCH","12/27/2012 00:00:00","PVS_XP_2001","IKOU","12/27/2012 15:29:24"
"21","400","岐阜県","揖斐郡","","","BATCH","12/27/2012 15:29:24","BATCH","12/27/2012 00:00:00","PVS_XP_2001","IKOU","12/27/2012 15:29:24"
"21","383","岐阜県","安八郡安八町","","","BATCH","12/27/2012 15:29:24","BATCH","12/27/2012 00:00:00","PVS_XP_2001","IKOU","12/27/2012 15:29:24"
"21","382","岐阜県","安八郡輪之内町","","","BATCH","12/27/2012 15:29:24","BATCH","12/27/2012 00:00:00","PVS_XP_2001","IKOU","12/27/2012 15:29:24"
"21","381","岐阜県","安八郡神戸町","","","BATCH","12/27/2012 15:29:24","BATCH","12/27/2012 00:00:00","PVS_XP_2001","IKOU","12/27/2012 15:29:24"
"21","380","岐阜県","安八郡","","","BATCH","12/27/2012 15:29:24","BATCH","12/27/2012 00:00:00","PVS_XP_2001","IKOU","12/27/2012 15:29:24"
"21","362","岐阜県","不破郡関ケ原町","","","BATCH","12/27/2012 15:29:24","BATCH","12/27/2012 00:00:00","PVS_XP_2001","IKOU","12/27/2012 15:29:24"
"21","360","岐阜県","不破郡","","","BATCH","12/27/2012 15:29:24","BATCH","12/27/2012 00:00:00","PVS_XP_2001","IKOU","12/27/2012 15:29:24"
"21","341","岐阜県","養老郡養老町","","","BATCH","12/27/2012 15:29:24","BATCH","12/27/2012 00:00:00","PVS_XP_2001","IKOU","12/27/2012 15:29:24"
"21","340","岐阜県","養老郡","","","BATCH","12/27/2012 15:29:24","BATCH","12/27/2012 00:00:00","PVS_XP_2001","IKOU","12/27/2012 15:29:24"
"21","320","岐阜県","海津郡","","","BATCH","12/27/2012 15:29:24","BATCH","12/27/2012 00:00:00","PVS_XP_2001","IKOU","12/27/2012 15:29:24"
"21","303","岐阜県","羽島郡笠松町","","","BATCH","12/27/2012 15:29:24","BATCH","12/27/2012 00:00:00","PVS_XP_2001","IKOU","12/27/2012 15:29:24"
"21","302","岐阜県","羽島郡岐南町","","","BATCH","12/27/2012 15:29:24","BATCH","12/27/2012 00:00:00","PVS_XP_2001","IKOU","12/27/2012 15:29:24"
"21","300","岐阜県","羽島郡","","","BATCH","12/27/2012 15:29:24","BATCH","12/27/2012 00:00:00","PVS_XP_2001","IKOU","12/27/2012 15:29:24"
"21","221","岐阜県","海津市","","","BATCH","12/27/2012 15:29:24","BATCH","12/27/2012 00:00:00","PVS_XP_2001","IKOU","12/27/2012 15:29:24"
"21","220","岐阜県","下呂市","","","BATCH","12/27/2012 15:29:24","BATCH","12/27/2012 00:00:00","PVS_XP_2001","IKOU","12/27/2012 15:29:24"
"21","219","岐阜県","郡上市","","","BATCH","12/27/2012 15:29:24","BATCH","12/27/2012 00:00:00","PVS_XP_2001","IKOU","12/27/2012 15:29:24"
"21","218","岐阜県","本巣市","","","BATCH","12/27/2012 15:29:24","BATCH","12/27/2012 00:00:00","PVS_XP_2001","IKOU","12/27/2012 15:29:24"
"21","217","岐阜県","飛騨市","","","BATCH","12/27/2012 15:29:24","BATCH","05/17/2016 14:45:32","PVS_XP_2001","BATCH","05/17/2016 14:45:32"
"21","216","岐阜県","瑞穂市","","","BATCH","12/27/2012 15:29:24","BATCH","12/27/2012 00:00:00","PVS_XP_2001","IKOU","12/27/2012 15:29:24"
"21","215","岐阜県","山県市","","","BATCH","12/27/2012 15:29:24","BATCH","12/27/2012 00:00:00","PVS_XP_2001","IKOU","12/27/2012 15:29:24"
"21","214","岐阜県","可児市","","","BATCH","12/27/2012 15:29:24","BATCH","12/27/2012 00:00:00","PVS_XP_2001","IKOU","12/27/2012 15:29:24"
"21","213","岐阜県","各務原市","","","BATCH","12/27/2012 15:29:24","BATCH","08/18/2014 14:18:20","PVS_XP_2001","BATCH","08/18/2014 14:18:20"
"21","212","岐阜県","土岐市","","","BATCH","12/27/2012 15:29:24","BATCH","12/27/2012 00:00:00","PVS_XP_2001","IKOU","12/27/2012 15:29:24"
"21","211","岐阜県","美濃加茂市","","","BATCH","12/27/2012 15:29:24","BATCH","06/17/2015 14:45:53","PVS_XP_2001","BATCH","06/17/2015 14:45:53"
"21","210","岐阜県","恵那市","","","BATCH","12/27/2012 15:29:24","BATCH","05/17/2016 14:45:32","PVS_XP_2001","BATCH","05/17/2016 14:45:32"
"21","209","岐阜県","羽島市","","","BATCH","12/27/2012 15:29:24","BATCH","12/27/2012 00:00:00","PVS_XP_2001","IKOU","12/27/2012 15:29:24"
"21","208","岐阜県","瑞浪市","","","BATCH","12/27/2012 15:29:24","BATCH","05/17/2013 14:45:38","PVS_XP_2001","BATCH","05/17/2013 14:45:38"
"21","206","岐阜県","中津川市","","","BATCH","12/27/2012 15:29:24","BATCH","12/27/2012 00:00:00","PVS_XP_2001","IKOU","12/27/2012 15:29:24"
"21","205","岐阜県","関市","","","BATCH","12/27/2012 15:29:24","BATCH","12/27/2012 00:00:00","PVS_XP_2001","IKOU","12/27/2012 15:29:24"
"21","204","岐阜県","多治見市","","","BATCH","12/27/2012 15:29:24","BATCH","12/27/2012 00:00:00","PVS_XP_2001","IKOU","12/27/2012 15:29:24"
"21","203","岐阜県","高山市","","","BATCH","12/27/2012 15:29:24","BATCH","05/17/2016 14:45:32","PVS_XP_2001","BATCH","05/17/2016 14:45:32"
"21","202","岐阜県","大垣市","","","BATCH","12/27/2012 15:29:24","BATCH","05/17/2017 14:46:00","PVS_XP_2001","BATCH","05/17/2017 14:46:00"
"21","201","岐阜県","岐阜市","","","BATCH","12/27/2012 15:29:24","BATCH","06/17/2016 14:45:37","PVS_XP_2001","BATCH","06/17/2016 14:45:37"
"20","602","長野県","下水内郡栄村","","","BATCH","12/27/2012 15:29:24","BATCH","12/27/2012 00:00:00","PVS_XP_2001","IKOU","12/27/2012 15:29:24"
"20","600","長野県","下水内郡","","","BATCH","12/27/2012 15:29:24","BATCH","12/27/2012 00:00:00","PVS_XP_2001","IKOU","12/27/2012 15:29:24"
"20","590","長野県","上水内郡飯綱町","","","BATCH","12/27/2012 15:29:24","BATCH","12/27/2012 00:00:00","PVS_XP_2001","IKOU","12/27/2012 15:29:24"
"20","588","長野県","上水内郡小川村","","","BATCH","12/27/2012 15:29:24","BATCH","12/27/2012 00:00:00","PVS_XP_2001","IKOU","12/27/2012 15:29:24"
"20","583","長野県","上水内郡信濃町","","","BATCH","12/27/2012 15:29:24","BATCH","12/27/2012 00:00:00","PVS_XP_2001","IKOU","12/27/2012 15:29:24"
"23","560","愛知県","北設楽郡","","","BATCH","12/27/2012 15:29:24","BATCH","12/27/2012 00:00:00","PVS_XP_2001","IKOU","12/27/2012 15:29:24"
"23","540","愛知県","東加茂郡","","","BATCH","12/27/2012 15:29:24","BATCH","12/27/2012 00:00:00","PVS_XP_2001","IKOU","12/27/2012 15:29:24"
"23","520","愛知県","西加茂郡","","","BATCH","12/27/2012 15:29:24","BATCH","12/27/2012 00:00:00","PVS_XP_2001","IKOU","12/27/2012 15:29:24"
"23","501","愛知県","額田郡幸田町","","","BATCH","12/27/2012 15:29:24","BATCH","09/17/2015 14:45:52","PVS_XP_2001","BATCH","09/17/2015 14:45:52"
"23","500","愛知県","額田郡","","","BATCH","12/27/2012 15:29:24","BATCH","12/27/2012 00:00:00","PVS_XP_2001","IKOU","12/27/2012 15:29:24"
"23","480","愛知県","幡豆郡","","","BATCH","12/27/2012 15:29:24","BATCH","12/27/2012 00:00:00","PVS_XP_2001","IKOU","12/27/2012 15:29:24"
"23","447","愛知県","知多郡武豊町","","","BATCH","12/27/2012 15:29:24","BATCH","06/17/2014 14:45:44","PVS_XP_2001","BATCH","06/17/2014 14:45:44"
"23","446","愛知県","知多郡美浜町","","","BATCH","12/27/2012 15:29:24","BATCH","12/27/2012 00:00:00","PVS_XP_2001","IKOU","12/27/2012 15:29:24"
"23","445","愛知県","知多郡南知多町","","","BATCH","12/27/2012 15:29:24","BATCH","12/27/2012 00:00:00","PVS_XP_2001","IKOU","12/27/2012 15:29:24"
"23","442","愛知県","知多郡東浦町","","","BATCH","12/27/2012 15:29:24","BATCH","12/27/2012 00:00:00","PVS_XP_2001","IKOU","12/27/2012 15:29:24"
"23","441","愛知県","知多郡阿久比町","","","BATCH","12/27/2012 15:29:24","BATCH","10/17/2013 14:45:35","PVS_XP_2001","BATCH","10/17/2013 14:45:35"
"23","440","愛知県","知多郡","","","BATCH","12/27/2012 15:29:24","BATCH","12/27/2012 00:00:00","PVS_XP_2001","IKOU","12/27/2012 15:29:24"
"23","427","愛知県","海部郡飛島村","","","BATCH","12/27/2012 15:29:24","BATCH","04/17/2015 14:45:52","PVS_XP_2001","BATCH","04/17/2015 14:45:52"
"23","425","愛知県","海部郡蟹江町","","","BATCH","12/27/2012 15:29:24","BATCH","02/17/2016 14:45:36","PVS_XP_2001","BATCH","02/17/2016 14:45:36"
"23","424","愛知県","海部郡大治町","","","BATCH","12/27/2012 15:29:24","BATCH","12/27/2012 00:00:00","PVS_XP_2001","IKOU","12/27/2012 15:29:24"
"23","420","愛知県","海部郡","","","BATCH","12/27/2012 15:29:24","BATCH","12/27/2012 00:00:00","PVS_XP_2001","IKOU","12/27/2012 15:29:24"
"23","400","愛知県","中島郡","","","BATCH","12/27/2012 15:29:24","BATCH","12/27/2012 00:00:00","PVS_XP_2001","IKOU","12/27/2012 15:29:24"
"23","380","愛知県","葉栗郡","","","BATCH","12/27/2012 15:29:24","BATCH","12/27/2012 00:00:00","PVS_XP_2001","IKOU","12/27/2012 15:29:24"
"23","362","愛知県","丹羽郡扶桑町","","","BATCH","12/27/2012 15:29:24","BATCH","12/27/2012 00:00:00","PVS_XP_2001","IKOU","12/27/2012 15:29:24"
"23","361","愛知県","丹羽郡大口町","","","BATCH","12/27/2012 15:29:24","BATCH","12/27/2012 00:00:00","PVS_XP_2001","IKOU","12/27/2012 15:29:24"
"23","360","愛知県","丹羽郡","","","BATCH","12/27/2012 15:29:24","BATCH","12/27/2012 00:00:00","PVS_XP_2001","IKOU","12/27/2012 15:29:24"
"23","342","愛知県","西春日井郡豊山町","","","BATCH","12/27/2012 15:29:24","BATCH","12/27/2012 00:00:00","PVS_XP_2001","IKOU","12/27/2012 15:29:24"
"23","340","愛知県","西春日井郡","","","BATCH","12/27/2012 15:29:24","BATCH","12/27/2012 00:00:00","PVS_XP_2001","IKOU","12/27/2012 15:29:24"
"23","302","愛知県","愛知郡東郷町","","","BATCH","12/27/2012 15:29:24","BATCH","12/27/2012 00:00:00","PVS_XP_2001","IKOU","12/27/2012 15:29:24"
"23","300","愛知県","愛知郡","","","BATCH","12/27/2012 15:29:24","BATCH","12/27/2012 00:00:00","PVS_XP_2001","IKOU","12/27/2012 15:29:24"
"23","238","愛知県","長久手市","","","BATCH","12/27/2012 15:29:24","BATCH","11/18/2013 15:05:41","PVS_XP_2001","BATCH","11/18/2013 15:05:41"
"23","237","愛知県","あま市","","","BATCH","12/27/2012 15:29:24","BATCH","12/27/2012 00:00:00","PVS_XP_2001","IKOU","12/27/2012 15:29:24"
"23","236","愛知県","みよし市","","","BATCH","12/27/2012 15:29:24","BATCH","07/17/2015 14:45:38","PVS_XP_2001","BATCH","07/17/2015 14:45:38"
"23","235","愛知県","弥富市","","","BATCH","12/27/2012 15:29:24","BATCH","04/17/2015 14:45:52","PVS_XP_2001","BATCH","04/17/2015 14:45:52"
"23","234","愛知県","北名古屋市","","","BATCH","12/27/2012 15:29:24","BATCH","01/17/2017 14:45:36","PVS_XP_2001","BATCH","01/17/2017 14:45:36"
"23","233","愛知県","清須市","","","BATCH","12/27/2012 15:29:24","BATCH","06/17/2016 14:45:37","PVS_XP_2001","BATCH","06/17/2016 14:45:37"
"23","232","愛知県","愛西市","","","BATCH","12/27/2012 15:29:24","BATCH","12/27/2012 00:00:00","PVS_XP_2001","IKOU","12/27/2012 15:29:24"
"23","231","愛知県","田原市","","","BATCH","12/27/2012 15:29:24","BATCH","12/27/2012 00:00:00","PVS_XP_2001","IKOU","12/27/2012 15:29:24"
"23","230","愛知県","日進市","","","BATCH","12/27/2012 15:29:24","BATCH","11/17/2016 14:46:04","PVS_XP_2001","BATCH","11/17/2016 14:46:04"
"23","229","愛知県","豊明市","","","BATCH","12/27/2012 15:29:24","BATCH","12/27/2012 00:00:00","PVS_XP_2001","IKOU","12/27/2012 15:29:24"
"23","228","愛知県","岩倉市","","","BATCH","12/27/2012 15:29:24","BATCH","09/19/2017 13:27:07","PVS_XP_2001","BATCH","09/19/2017 13:27:07"
"23","227","愛知県","高浜市","","","BATCH","12/27/2012 15:29:24","BATCH","12/27/2012 00:00:00","PVS_XP_2001","IKOU","12/27/2012 15:29:24"
"23","226","愛知県","尾張旭市","","","BATCH","12/27/2012 15:29:24","BATCH","01/18/2016 12:24:28","PVS_XP_2001","BATCH","01/18/2016 12:24:28"
"23","225","愛知県","知立市","","","BATCH","12/27/2012 15:29:24","BATCH","04/17/2017 14:45:49","PVS_XP_2001","BATCH","04/17/2017 14:45:49"
"23","224","愛知県","知多市","","","BATCH","12/27/2012 15:29:24","BATCH","02/18/2013 15:10:09","PVS_XP_2001","BATCH","02/18/2013 15:10:09"
"23","223","愛知県","大府市","","","BATCH","12/27/2012 15:29:24","BATCH","11/17/2014 14:45:45","PVS_XP_2001","BATCH","11/17/2014 14:45:45"
"23","222","愛知県","東海市","","","BATCH","12/27/2012 15:29:24","BATCH","12/27/2012 00:00:00","PVS_XP_2001","IKOU","12/27/2012 15:29:24"
"23","221","愛知県","新城市","","","BATCH","12/27/2012 15:29:24","BATCH","12/27/2012 00:00:00","PVS_XP_2001","IKOU","12/27/2012 15:29:24"
"23","220","愛知県","稲沢市","","","BATCH","12/27/2012 15:29:24","BATCH","01/17/2018 14:45:40","PVS_XP_2001","BATCH","01/17/2018 14:45:40"
"23","219","愛知県","小牧市","","","BATCH","12/27/2012 15:29:24","BATCH","04/17/2015 14:45:52","PVS_XP_2001","BATCH","04/17/2015 14:45:52"
"23","217","愛知県","江南市","","","BATCH","12/27/2012 15:29:24","BATCH","12/27/2012 00:00:00","PVS_XP_2001","IKOU","12/27/2012 15:29:24"
"23","216","愛知県","常滑市","","","BATCH","12/27/2012 15:29:24","BATCH","12/27/2012 00:00:00","PVS_XP_2001","IKOU","12/27/2012 15:29:24"
"23","215","愛知県","犬山市","","","BATCH","12/27/2012 15:29:24","BATCH","01/17/2014 14:45:40","PVS_XP_2001","BATCH","01/17/2014 14:45:40"
"23","214","愛知県","蒲郡市","","","BATCH","12/27/2012 15:29:24","BATCH","12/27/2012 00:00:00","PVS_XP_2001","IKOU","12/27/2012 15:29:24"
"23","213","愛知県","西尾市","","","BATCH","12/27/2012 15:29:24","BATCH","08/18/2014 14:18:20","PVS_XP_2001","BATCH","08/18/2014 14:18:20"
"23","212","愛知県","安城市","","","BATCH","12/27/2012 15:29:24","BATCH","12/27/2012 00:00:00","PVS_XP_2001","IKOU","12/27/2012 15:29:24"
"23","211","愛知県","豊田市","","","BATCH","12/27/2012 15:29:24","BATCH","12/27/2012 00:00:00","PVS_XP_2001","IKOU","12/27/2012 15:29:24"
"23","210","愛知県","刈谷市","","","BATCH","12/27/2012 15:29:24","BATCH","12/27/2012 00:00:00","PVS_XP_2001","IKOU","12/27/2012 15:29:24"
"23","209","愛知県","碧南市","","","BATCH","12/27/2012 15:29:24","BATCH","12/27/2012 00:00:00","PVS_XP_2001","IKOU","12/27/2012 15:29:24"
"23","208","愛知県","津島市","","","BATCH","12/27/2012 15:29:24","BATCH","12/27/2012 00:00:00","PVS_XP_2001","IKOU","12/27/2012 15:29:24"
"23","207","愛知県","豊川市","","","BATCH","12/27/2012 15:29:24","BATCH","12/27/2012 00:00:00","PVS_XP_2001","IKOU","12/27/2012 15:29:24"
"23","206","愛知県","春日井市","","","BATCH","12/27/2012 15:29:24","BATCH","02/17/2017 14:45:50","PVS_XP_2001","BATCH","02/17/2017 14:45:50"
"23","205","愛知県","半田市","","","BATCH","12/27/2012 15:29:24","BATCH","12/27/2012 00:00:00","PVS_XP_2001","IKOU","12/27/2012 15:29:24"
"23","204","愛知県","瀬戸市","","","BATCH","12/27/2012 15:29:24","BATCH","12/27/2012 00:00:00","PVS_XP_2001","IKOU","12/27/2012 15:29:24"
"23","203","愛知県","一宮市","","","BATCH","12/27/2012 15:29:24","BATCH","07/18/2017 13:30:34","PVS_XP_2001","BATCH","07/18/2017 13:30:34"
"23","202","愛知県","岡崎市","","","BATCH","12/27/2012 15:29:24","BATCH","12/27/2012 00:00:00","PVS_XP_2001","IKOU","12/27/2012 15:29:24"
"23","201","愛知県","豊橋市","","","BATCH","12/27/2012 15:29:24","BATCH","12/27/2012 00:00:00","PVS_XP_2001","IKOU","12/27/2012 15:29:24"
"23","116","愛知県","名古屋市天白区","","","BATCH","12/27/2012 15:29:24","BATCH","12/27/2012 00:00:00","PVS_XP_2001","IKOU","12/27/2012 15:29:24"
"23","115","愛知県","名古屋市名東区","","","BATCH","12/27/2012 15:29:24","BATCH","09/17/2014 14:45:43","PVS_XP_2001","BATCH","09/17/2014 14:45:43"
"23","114","愛知県","名古屋市緑区","","","BATCH","12/27/2012 15:29:24","BATCH","12/18/2017 13:23:00","PVS_XP_2001","BATCH","12/18/2017 13:23:00"
"23","113","愛知県","名古屋市守山区","","","BATCH","12/27/2012 15:29:24","BATCH","12/27/2012 00:00:00","PVS_XP_2001","IKOU","12/27/2012 15:29:24"
"23","112","愛知県","名古屋市南区","","","BATCH","12/27/2012 15:29:24","BATCH","04/17/2015 14:45:52","PVS_XP_2001","BATCH","04/17/2015 14:45:52"
"23","111","愛知県","名古屋市港区","","","BATCH","12/27/2012 15:29:24","BATCH","12/17/2015 14:45:50","PVS_XP_2001","BATCH","12/17/2015 14:45:50"
"23","110","愛知県","名古屋市中川区","","","BATCH","12/27/2012 15:29:24","BATCH","02/17/2016 14:45:36","PVS_XP_2001","BATCH","02/17/2016 14:45:36"
